init_top30,bo_top30
-8.399999618530273,-7.800000190734863
-7.900000095367432,-7.5
-7.900000095367432,-7.0
-7.699999809265137,-6.900000095367432
-7.699999809265137,-6.900000095367432
-7.5,-6.900000095367432
-7.099999904632568,-6.699999809265137
-7.0,-6.599999904632568
-7.0,-6.400000095367432
-6.900000095367432,-6.099999904632568
-6.900000095367432,-5.900000095367432
-6.800000190734863,-5.699999809265137
-6.699999809265137,-5.599999904632568
-6.699999809265137,-5.400000095367432
-6.599999904632568,-5.199999809265137
-6.5,-5.099999904632568
-6.300000190734863,-5.099999904632568
-6.199999809265137,-5.099999904632568
-6.199999809265137,-5.099999904632568
-5.900000095367432,-5.0
-5.800000190734863,-5.0
-5.800000190734863,-4.900000095367432
-5.699999809265137,-4.900000095367432
-5.699999809265137,-4.800000190734863
-5.599999904632568,-4.800000190734863
-5.599999904632568,-4.699999809265137
-5.599999904632568,-4.599999904632568
-5.300000190734863,-4.400000095367432
-5.300000190734863,-4.300000190734863
-5.099999904632568,-4.199999809265137
