init_top20,bo_top20
-9.0,-9.899999618530272
-8.899999618530273,-9.800000190734863
-8.699999809265137,-9.5
-8.399999618530273,-9.399999618530272
-8.100000381469727,-9.399999618530272
-8.100000381469727,-9.399999618530272
-8.0,-9.100000381469728
-7.800000190734863,-9.100000381469728
-7.699999809265137,-9.0
-7.400000095367432,-8.800000190734863
-7.400000095367432,-8.800000190734863
-7.300000190734863,-8.800000190734863
-7.199999809265137,-8.800000190734863
-7.099999904632568,-8.699999809265137
-7.099999904632568,-8.699999809265137
-7.099999904632568,-8.600000381469727
-7.0,-8.5
-6.900000095367432,-8.399999618530273
-6.900000095367432,-8.399999618530273
-6.900000095367432,-8.399999618530273
