0,1,2,3,4
CC1=CC=CC2CCC2(C1)C1=CC=CC2CCC2(C1)C1=CC=CC2CCC2(C1),C1=CC=CC2C(C(C(C(C(C(C2CCC1)C)C)C)C)C)C,C1=CCC(=C(C2CCCC2)C=C1)C1=CC=CCCC1,C1=CC(=C(C(C(C(C(C1)C)C)C)C)C)C,C1=CC(=C(C(=C1)C2CCCC2)C1=CC=CC=C1)C
CC(=C1C=CCCC1)=C1C=C(C2CCCC2)CCCC1,C1=CC(=C(C(=C(C(=C1)C2CCCC2)C3CCCC3)C4CCCC4)C5CCCC5)C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)C4CCCC4,C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3),CC1=CC(=C(C2CCCC2)C(C(=C1)C3CCCC3)C)C,C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)C1=CC=CC=C1
C1=CC=CC2=C(C(C(C(C(C(C2C1)C)C)C)C)C)C,CC(=C1C=CCC(C1)C1=C(C2CCCC2)CCCC1),C1=CC=CC2=C(C(C(C(C2)C)C)C1)C1=CC=CC2=C(C(C(C(C2)C)C)C1),CC(=C1C=CCC1)C1=C(C2CCCC2)CCCC1,C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)
CC1=CCC(=C1)C1=CC=CC2(CCCC2)C1,C1=CC=CC2=CC=CC2=C1C(C(C)C)C,C1=CC(=C(C2CCCC2)C(C3CCCC3)C1)=C1C=CC=CC1,CC(=C1C=CCC1)C1=CC=CC2CCCC2C1,C1=CC(=C(C(=C(C1)C2CCCC2)C3CCCC3)C4CCCC4)C1=CC(=C(C(=C1)C2CCCC2)C3CCCC3)C4CCCC4
CC(=C1CCCCC1)=C1C=CC(C2CCCC2)CCCC1,C1=CCC(=C(C2=CCC2)C1)C1=CCC2=CC=CC2C1,CC(=C1C=CCC1)C1=C(C2CCCC2)CCCC1,C1=CC(=C(C(=C1)C1CCCCC1)C2CCCC2)C1=CC(=C(C(=C1)C1CCCCC1)C2CCCC2),CC1=CC=CC2CCCC2=C1C1=CC=CC2CCCC2
CC1=CC=CC(C2CCCC2)C1C1=CC=CC=C1,Cc1cccc(C2CCCC2)c1c1ccccc1,CC1=CC=CC2(C3CCC3)C(C(C4CCCC4)C1)C1=CC=CC=C1,C1=CC=CC=CC=CC1,CC1=CC=CC=C1C1CCCC1C(C2CCCC2)C1=CC=CC=C1
C1=C2CCCC2CC2=C1C(C1CCCC1)OC2,C1=C2CCCC2CC2=C1C(C1CCCC1)OC2,C1=C2CCCC2CC2=C1C(C1CCCC1)OC2,C1=C2CCCCC2CC2=C1C(C1CCCC1)OC2,C1=C2CCCC2CC2=C1C(C1CCCC1)OC2
C1=C2CCCC2CC2=C1C(C1CCCC1)C2=O,CC1=CC2OC(C3=CC=CC=CC3)=C3C=CCCC3C2CC1C,CC1=CC2OC(C3=CC=CC=CC3)=C3C=CCCC3C2CC1C,C1=C2CCCC2CC2=C1C(C1CCCC1)OC2,CC1=CC2OC(C3=CC=CC=CC3)=C3C=CCCC3C2CC1C
O=C1C2=C(C=C3CCCC3C2)C1C1CCCC1,C1=CC2=C(C(C(C(C(C1)C2)C)C)C)C1CCCC1,C1=CC=CC2=C1C(=O)C3=C(C(C(=C(C3=C2)C4CCCC4)C5CCCC5)C6CCCC6)C,C1=CC2=C(C=C3CCCC3C2)C1C1CCCC1,C1=CC2=C(C=C3CCCC3C2)C1(C1CCCC1)C1=O
CC1=CC2=C(C(=C(C(=C2C1)C1CCCC1)C1CCCC1)C1CCCC1)C1CCCC1,O=C1C2=C(C=C3CCCC3C2)C1C1CCCC1,C1=CC2=C(C(C(C(C(C2(C1)C1)C1)C1)C1)C1)C1,O=C1C2=C(C=C3CCCC3C2)C1C1CCCC1,O=C1C2=C(C=C3CCCC3C2)C1C1CCCC1
