0,1,2,3,4
C1Ncnc1c2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C1cnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C1NC2=CC=NC2=C1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,C1cncn1c1ccn2c1ccn2[C@H]1O[C@H](CO)[C@H](O)[C@H]1O,C1CC1Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O,Oc1cc(ccc1O)Oc2c(cc(c(c2O)O)O)c3c(cc(c(c3O)O)O)O,C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O,O[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O
O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,C1CCC2C(C1)(O)C(C(=O)Nc3ccc(cc3)cc4c5ccccc5OC6c7ccccc7c6)C2O,C1CC1Nc1ncnc2c1ccn2[C@H]1O[C@H](CO)[C@H](O)[C@H]1O,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1,O[C@H](CC1c2ccccc2Sc2ccccc21)CN1CCCC1
C1OC(CO)(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,O=P(O)(O)OCC1OC[C@H]1OCC2OC[C@@H](O)[C@H](O)[C@H](O)C2O,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,C1CCOC1(C2c3ccccc3Sc3ccccc23)CN1CCCC1,O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O
C1cncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@H](O)[C@H]1O,CC(=O)N1C=NC2=C1N(C=1C(=O)N(C1C(=O)N(C1C(=O)N(C1C(=O)N(C1C(=O)N1C(=O)N(C1C(=O)N(C1C(=O)N(C1C(=O)N(C1C(=,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,C1cncnc2c1ncn2[C@@H]1OC[C@H](CSCC[C@H](N)C(=O)O)[C@H](O)[C@H]1O,C1Ncncn2c1ncn2[C@H]1O[C@H](CSCC[C@H](N)C(=O)O)[C@H](O)[C@H]1O
C1CO[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,C1OC[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O,C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O,OC1C(O)C(O)C(O)C(O)C1O1C(O)C(O)C(O)C(O)C1O,OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
CC1(C)S[C@]23[C@H](NC(=O)CCC[C@H](N)C(=O)O)[C@@]2(O)[C@@H]3[C@H]1C(=O)O,O=S1(=O)N[C@@H](O)c2ccc(n3cc(CO[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)nn3)cc21,C1=O[S](=O)N[C@H]1c2ccc3c(c2)Nc4c(ccc4C5O[C@H](CO)C(O)C(O)C(O)C5)C3,C1=O[S+]1(=O)N[C@H](O)C2=CC=C(C3=C(C4O[C@H](C5O[C@H](C6O[C@H](C7O[C@H](C8O[C@H](C9O[C@H](C10O)C(C(C(C(C(C(C(C(C,O=S1(=O)N[C@H](O)c2ccc(n3cc(CO[C@H](O)C4(O)C(O)(C(O)C(O)C(O)C4O)O)nn3)cc21
Nc1ccn(C[C@H]2CO[C@H](CO)O2)c(=O)n1,Nc1ccn(C(C(=O)O)CO)C(=O)n1,C1CCN(C(CO)CO)C(=O)N1,Nc1ccn(C(COCCO)CO)c(=O)n1,C1c2ccccc2n1c1ccc(cc1)N[C@H]2CO[C@H](CO)O2=N1
C1CC(C(C(C(N)C(=O)O)C1)C1O[C@H](N2C3=C(N)C(=C(C(=N2)N)N)C3=O)C1(O)C1)O,CC(=O)N1C(=O)N(C2=C(C(=O)N(C3CCC4(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC(=O)N1C(=O)N(C2=C(C(=O)N(C3C(C(C(O3)(C)COP(=O)(O)OP(=O)(O)O)O)C)C)C)C=N1,C1=NC(=O)C2=NC(=O)N(C3C(C(C(O)C(C([H])4C(C(O)C(C(C(O)C(C([H])5C(C(O)C(C(C(O)C(C([H])6C(C(O)C(C(C(O)C(C([H])7C(C(O)C(C(C,C1CC(C(C(C(N)C(=O)O)C1)C1O[C@H](n2cnc3c(N)ncnc32)[C@H]1O)C1O[C@@H](n2cnc3c(N)ncnc32)[C@H]1O
O[C@@H]1[C@@H](O)[C@@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)COC[C@H](O)[C@H]1O,O[C@@H]1[C@@H](O)[C@@H](O[C@@H]2O[C@H](O)[C@H](O)[C@H](O)[C@H]2O)COC[C@H](O)[C@H]1O,C1OC(C(O)(O)O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1(O)O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,C1OC2OC(O)O[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]2O
