Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
C1CNCC2CCC(C1)C2,-3.799999952316284,0.5392222196050834,139.242,1.7861,0.605162869717773,repairer
C1NCC2CCC3CC1CC23,-4.099999904632568,0.5547523705668549,151.253,1.642,0.5400129249066233,repairer
COc1cc(C(C)=O)ccc1NC1=NCc2cccc(-c3cnn(C)c3)c2C1,-4.400000095367432,0.704200894187013,374.44400000000013,3.865000000000002,0.7120574955337335,repairer
c1ccc(-c2cccnc2)cc1,-4.900000095367432,0.6166619296375706,155.2,2.7486000000000006,0.8680535361669086,repairer
Nc1ccccc1Nc1ccccc1,-4.699999809265137,0.7039159820290822,184.24200000000002,3.0124000000000013,0.8566568194795664,repairer
NC1C2CCCC1CC2,-3.9000000953674316,0.5216667537805307,125.215,1.5238,0.6020956920533012,repairer
O=C1C=CCOC(c2ccccc2)c2cccc3c2[nH]c2c(nccc23)-c2ccc(cc2)N1,109.80000305175781,0.3421843456146475,431.4950000000001,5.997400000000004,0.5122022131720196,repairer
O=C(NCc1ccccc1)c1cccc2ncnc-2c1,-5.300000190734863,0.78958984644528,263.3,2.511400000000001,0.8243817711779358,repairer
Nc1ccc2c(c1)C=C(C(=O)NCc1ccccc1)C=CC=C2,-5.199999809265137,0.8519074106129365,302.377,3.5516000000000023,0.7425881581790804,repairer
O=C(NCc1ccccc1)C1=CC=Cc2c(ccnc2NCc2ccccc2)C1,-4.0,0.6607093243134223,381.47900000000016,4.505800000000003,0.7487739729641566,repairer
Nc1ccc(C(=O)Nc2ccc(O)c(O)c2)cc1,-4.5,0.3685273411622001,244.25000000000003,1.9323,0.828916272785424,repairer
c1ccc(C2CCC2)c(OC2COC2)c1,-4.900000095367432,0.7533385346828873,204.26899999999998,2.731700000000001,0.786143682752882,repairer
CCc1ccc(O)c(O)c1,-4.400000095367432,0.579216457405964,138.16599999999997,1.6602,0.8258987043580897,repairer
CC1=CC(=O)c2ccc(=O)ccc2C1N,-5.300000190734863,0.6854429095746513,201.225,1.1892,0.6636514654554398,repairer
O=C(N=C1C=NC=C1C1=NN=C[C@H]1c1cccc(Cl)c1)C1CCc2ccccc2C1,-4.599999904632568,0.7229546014972926,414.8960000000002,4.605000000000004,0.5849580628559059,repairer
C1=CCc2ccncc2C=C1,-4.699999809265137,0.5422398839603004,143.189,2.2070999999999996,0.7049655607758714,repairer
C1CC2CCCC(C1)C2,-3.9000000953674316,0.46544453535537955,124.227,2.976700000000002,0.6834465640085681,repairer
C1CC2CCC(C1)C2,-3.5,0.4493363057408926,110.2,2.5866000000000007,0.6252702041230631,repairer
c1ccc(Nc2ccccc2Nc2ccccc2)cc1,-5.199999809265137,0.6755389731083973,260.34000000000003,5.1738000000000035,0.8703522562459796,repairer
c1ccc(Nc2ccccc2NC2CCCC2)cc1,-4.699999809265137,0.817530766751792,252.36099999999996,4.784700000000003,0.8306590732588844,repairer
Nc1ccc(Nc2ccccc2)cc1,-4.599999904632568,0.7039159820290822,184.24200000000002,3.0124000000000013,0.859644549310711,repairer
