0,1,2,3,4
C1CCC(C)(C)C(C)(C)C1=O,C1CCCCC1,C1CCCCCCC1,C1CC2CCC3CCC1CC2CC3,CC(C)CCC(C)CO
C1CCC(C)CCC=C2CCC(=O)C12,C1CCC(C(=O)O)C(=O)O,C1CCC(C(C)CC1)C(C)C(O)CC1C,CC1=CCCC(C)C(=O)CCC1C,C1CCCNC1
C1C2CCC1CC2C3C2CCC3,C1CCC(O)C1CO,C1C(C(=C)C2C(C(O)C)C1)C2,C1CCC(C)CCCCCO1,C1CCCCC1N
C1CC(O)CC(=O)C1(C)C,CC1CCCC(N)C1,C1CCC2CCCC1,C1(C)C(O)CCCC1C(=O)O,C1CCC1CCC=C1
C1CCC(C2)CCC1C2,C1CCCCCCC1,C1CCC(C(O)C1)CO,C1CCC(C(=O)C2CCC(C)C2)C1,OCC1CCCCCCC1
C1CCC(C)CCCC(C)C(O)CC1,C1CCC(C(C)C1)C2CCC(C)C(O)C2,C1CCNC1C,CC1CCC(O)C1CO,C1CCCCCCC1
C1CCC(C)CCOCC1O,C1COCC(N)C1O,CC(C)CCC(C)COC,C1CCCOC1,C1CCCCC2C3COC4CC13C42C
C1CCCOCC1,C1CCCCC2CCCC1,C1CCC2CCC(C1)(C)C(O)C2,C1CCC(C(N)C1)C1,CC1CCC(=S)CC1(C)O
C1CCCCCC1,C1CCC(C)C(O)C2C(C1)CC2(O)C(C)C(C)O,C1C(C(C)O)C2CCC(C=C1)C2,C1CC(C2CC3CC1CC(C4C5CC(C(C(C(C(C(C5)C)C)C)C)C)C)O3)C4,C1(C(C(C)C)COC(=O)C1)C(=O)O
C1(C)CCCC(CO)CC1,C1CCC(C)CC1,C1CCCCC1,C1CC2CCC3CCC1CC3CC2,c1ccccc1
CC(C)CCC(O)C=O,C1CCNC1C,CCC(O)C(=O)O,CC(C)C(C)C1(O)CC(C)C2CCCC(C)C(O)C1C2,C1CCC(CCCC)C1OCO
C1CCC(C)C=CC1O,C1CCC(O)CCCC1,C1CC1CCC(C1)CC1,CC(C)CCC(C)CO,CC(C)CCC(O)C=O
C1CCCCCCC1,C1CC(C2CC(C1)CC2),C1CCC(C(C1)C)C,C1CCCCC1,C1CCCCC1
CC(C)C(C)CS,C1C(C(C(C)C)C)C1C2CC2,C1CCCCCC1,C1(C)CCC(C)(CO)CC1,C1OC2CCC1CC2
C1CCNCC1,C1CC(C1CC2CC2)C1,CC(C(O)C1CC=CC2CCC1C2)C,C1CCC(C)(CO)CC1,C1CCCCC1
CC(C)CO,C1CCCOCC(N)C1O,C1CCCCC1,C(C(C(O)C(=O)O)C(=O)O),C1CCC2(O)CCC1CC2O
C1CCCOCC1(O)CC1CC1,CC(C)C(C)C(=O)O,C1CCCCC1,C1CCCCCCC1,O=C1OC2CCC1CC2
C1CCCCC1,C1CCC(C)(CO)CC1,C1CCC(O)C1CO,C1CCC(C(C)C)C1,C1CCC(COC1)COC
C1CCCCC2CCCCC1C2O,C1CC(C1(C2CC2)C)C1,C1CCCN1,C1CCC(C(C1)O)O,C1CCC(C)CC1C(=O)O
C1CCCCCC1,C1CCCOCC1,C1CCCCCCC1O,CC1CCCCCC1O,CC(C)CCC(O)C=O
C1CCCCC2CCCC1,CC(C)C(C)C(O)CO,CC(C(=O)O)C(O)C(=O)O,C1CCCO1OC2CC2=S,C1CCC(=O)C2CCC1C2
C1CCNCC1,C1CCCCC2C3COC4CC13C42C,CC(C)C(C)CS,C1(C)CC(C)C(=O)C1(C)C,C1COCCOCC1
C1CC(C)C(C)(C)C1=O,CC1(C)CCC(O)CC1=O,CC1CCCC(C(C1)CC)CO,C1CCC(N)C1,C1CC(O)CC=CO1
C1CCCCC1,C1CCNCC1,C1CCCCCCC(O)C(C)CCC1,CC(C)C(C)C1CC1C1CC1,C1CCC(C)CC1N
