init_top20,bo_top20
-12.100000381469728,-12.199999809265137
-11.399999618530272,-11.600000381469728
-11.399999618530272,-11.399999618530272
-11.100000381469728,-10.300000190734863
-11.0,-10.199999809265137
-10.899999618530272,-10.100000381469728
-10.800000190734863,-10.100000381469728
-10.800000190734863,-10.100000381469728
-10.699999809265137,-10.0
-10.600000381469728,-9.899999618530272
-10.199999809265137,-9.899999618530272
-10.100000381469728,-9.899999618530272
-10.100000381469728,-9.800000190734863
-10.100000381469728,-9.699999809265137
-9.899999618530272,-9.699999809265137
-9.800000190734863,-9.399999618530272
-9.800000190734863,-9.300000190734863
-9.800000190734863,-9.300000190734863
-9.800000190734863,-9.199999809265137
-9.699999809265137,-9.199999809265137
