0,1,2,3,4
C1=C(C2CCCCC2)CCNC2CCCC=C3CC=CC=C1C32,C1CCC(=C)C2=C1C1=C1C3=C2C2C=CCC=C2C2OC2CCCC(=O)C2CC2C=CC=CC12,C1=CC=CC2=C1C(=O)N(C(C3=CC=CC=C3)C2)C(=O)C4=CC=CC=C4C5=CC=CC=C5C6=CC=CC=C6C(=O)N7CC(=O)N(C8=C7C(=O)C9=C(C(C(C,CC1=CC=CCC1C1=CC=CCC1N(C1=CC=CCC=C1)c1ccccc1,CCOc1ccc2c(c1)Oc1oc3c(c1O2)C1=CC=CC=CC1OC=C3CCC(C)CC
CC(C)=CC1CC(C)C2C1C3C(N)C4C5C(C)C3C(C)C4C5,C1C=CC2=C3CCCC3C=C=C3CCCC(C3)C3=CCC=C4C=C1C2C=C43,C1=CC=CC2=C(N=C1)C3=C(C(C(C(C(C2)C3)C)C)C)C4=C5C(N=C4)C6=C(C(C(C(C(C5)C6)C)C)C)C,C1=CC2=CCC=C3C2=C=C2C(=CCC=C2C2=C=CCC2C2C=CCC1C2)C=CCC1=CN3C1=O,C1=CC2=C(C3=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
CC(=O)C1=CCC=C2CC3=C=C4C(=C12)C=CC=CC4C(C(=O)c1ccccc1)=CC=C3,CC1=C2C3=C(OC4C=CC=CC4c4ccc(O)cc42)C(C(N)=O)=CC3C1,C1CCC2C(C1)C1C(C2)C1C(C2)C2C3CC3C3C3CC3C1C2C1C3C2C1C2C1C2C1C2C1C3C2C1C2C1C2C1C3C2C1C2C1,CC(C)CC(C)C1C2=CC3=CCC=C4CC5C6=C7C(C=CC8CCN1CC(C2C5=C34)C78)OC6,C1CC1C2C=CCCN2C2=C(CO)CC3=C=CN(C)C=C=C4C3=C(N2)N2C4C=CCC12
C1=CCC2=CCCCC3NCCC(C4CCCCC4)=CC(=C1)C23,C1=CC2=C3C4=C(CCC5C(C6=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C=C(C)CCC1=C(C2C=CCC=C2)CC2=C3c4c(cccc41)OC3C=C(Cl)C=C2,C1=CC=CC(C)C1CCC1=C2C(C(C(=O)C2)C)C2=NC3=C(C(C(C(=O)C3)C)C)C2,C1=CC=CC=C1C2=CC=CC=C2C3=C4C=CC(=C=C5C=CC=C5)CC4=C4C=CC=CC43
C1=CC=CC=C1C2=C(C(C(=O)C3=C(C(=O)C4=C(C(=O)C5=C(C(=O)C6=C(C(=O)C7=C(C(=O)C8=C(C(=O)C9=C(C(=O)C1C(C(=O)C2C(C(=O)C,O=C=C1c2ccccc2C2C=CC(O)=CC2=C2CC3=C(CC=C(O)C3)C12,C1=CC=CC(C2CCC3CCC4=CCC5CC6CCCC6CC5=C=C2C43)C1,C1CC1CC2=CN3C=CC4CC5(CCC6CC(CCCC6CCOC5)CC(=O)C(=C2)C1C)C4C3,C1(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
c1ccc2c(c1)Cc1c2c2c3ccccc3ccc3ccccc1c2c1,C1=C2CC3CCC2CC(C3)C2CCC3CCC(C4C=CC=CC4)C=1C2C3,CC1CCC2C3C(O)=C4C(=N)CC=CC4=C4CC(C5C=CCCC5)CC5=C6C4=C3N(C6CC5)C12,O=C(O)c1cc2c3c4c(cccc14)C(=O)Cc1cc(O)ccc1CC3CC2,C1=CC2=CCC=C3C2C=C=C2C(=CCC=C2C2C=CCC1C2)C=CCC1=CNC3CO1
C1=CC=CC2=C3N4C(=O)N(C5=C6C=CC(=C(C7CC7)C6)C5)C3=C(C(C(C(C4)O)C)C2)C1S,C1=CC=CC2=CC=CC3OCC(O)C4=CC(O)C=C4C=C=C(C4=CC=CCC(=C=CN1)C4)C23,C1CCC2C1(C1)C1C2C2C3CCC3CCC3CCC3C1C32,C1CCC2CC3CCC(=C(C(C)C3)C2=C2C(=C(O)C21)C1c1ccnc2c1C3C2C4C=C3C4)C1CC1,C1=CC=C=C2C=C1C1=C(C=CC=CC1=C=CC2)c1ccccc1
CC1CCC2C1CC(CCCCCCO)=CC21NCNC=C2C=C3C=CCC=C3CN21,CC(C)=CC1Cc2c(=N)[nH]c3c4c(c5c(c1c24)NC(C)CCC5)CC3,CC1CCC2=C(C1C)C1C=CC(O)C3(C)CCC4=C=CCC=C=C5C=NC2=C(C54)C13,C1=C2C(=NCC1)C1CC(C3CCCC3)CC(=C3CCCCCCC3)C3CCC2=C13,C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1C1=CC=CC=C1
C1=CC=CC=C1C2=CC=CC=C2C3=C(C=CC(=C(C=C3)C4=CC=CC=C4)C5=C(C=CC(=C(C=C5)C6=CC=CC=C6)C2)C)C,CC1C(O)Cn2c3c(n(C4=C5C=CC(=C(C6CC6)C5)C4)c2=O)=C2C(S)C=CC=CC=3CC21,C1=CC(=O)N(C(C2=C(C(=O)N3C4=CC=CC=C4C5=C3C=CC(=O)N5C)C2=O)C6CCC6)C(N(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=CC2C3=CCCC=C3CC3CC=CC4CC(=C1)C2N4C3,CC1=C2CCC3CCCC(=NCN=C4CCC=C2C(=CCO1)C1=NC2CCCC5=C(C)C6=CC7C(C=CC6C1C52)CC4(O)N=C1CCCCN17)C3
C1(O)CC2CC3C4CCCCC(C4)C4CC=CC5=C4C4C(C5)C5CCCCC5(C)C1C2C34,C1=CCC2C3=CC=CCC3=C=C3C4C5OC=CCOC5=CCC4C4COc5cc1c2cc5N34,C1=CC2=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=C(C(=,C1=CC=CC2=C(C(C1)C(=C(C(=C1C=CC=C1)C=CC=C1)C=CC=C1)C3=CC=CC=C3)C2=CC=CC=C2,C1=CC=CC2=C1C(C(=O)O)C2=CC(=O)C3=CC=CC2=C(C(=O)O)C3C(=O)O
