init_top30,bo_top30
-7.900000095367432,-9.100000381469728
-7.599999904632568,-9.0
-7.599999904632568,-8.0
-7.5,-7.900000095367432
-7.400000095367432,-7.800000190734863
-7.300000190734863,-7.800000190734863
-7.300000190734863,-7.800000190734863
-7.099999904632568,-7.800000190734863
-7.099999904632568,-7.800000190734863
-7.0,-7.699999809265137
-7.0,-7.699999809265137
-7.0,-7.699999809265137
-6.900000095367432,-7.599999904632568
-6.800000190734863,-7.599999904632568
-6.800000190734863,-7.400000095367432
-6.800000190734863,-7.400000095367432
-6.800000190734863,-7.300000190734863
-6.699999809265137,-7.300000190734863
-6.599999904632568,-7.199999809265137
-6.599999904632568,-7.199999809265137
-6.599999904632568,-7.199999809265137
-6.599999904632568,-7.099999904632568
-6.599999904632568,-7.099999904632568
-6.5,-7.0
-6.5,-7.0
-6.5,-7.0
-6.5,-6.900000095367432
-6.400000095367432,-6.800000190734863
-6.400000095367432,-6.800000190734863
-6.400000095367432,-6.800000190734863
