init_top40,bo_top40
-7.5,-7.800000190734863
-7.4,-7.599999904632568
-7.1,-7.5
-7.1,-7.300000190734863
-7.0,-7.300000190734863
-7.0,-7.199999809265137
-7.0,-7.199999809265137
-6.9,-7.199999809265137
-6.8,-7.099999904632568
-6.8,-7.099999904632568
-6.7,-7.099999904632568
-6.7,-7.099999904632568
-6.6,-7.0
-6.5,-7.0
-6.4,-7.0
-6.4,-7.0
-6.4,-7.0
-6.3,-6.800000190734863
-6.3,-6.800000190734863
-6.3,-6.699999809265137
-6.3,-6.699999809265137
-6.3,-6.599999904632568
-6.2,-6.599999904632568
-6.1,-6.5
-6.1,-6.5
-6.1,-6.5
-6.1,-6.5
-6.1,-6.5
-6.1,-6.5
-6.0,-6.5
-6.0,-6.5
-6.0,-6.400000095367432
-5.9,-6.400000095367432
-5.9,-6.400000095367432
-5.8,-6.300000190734863
-5.8,-6.300000190734863
-5.8,-6.300000190734863
-5.8,-6.300000190734863
-5.8,-6.199999809265137
-5.7,-6.199999809265137
