0,1,2,3,4
C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC=C1C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc
C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC2C=C1,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC=C1C2
C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC=C1C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C2
C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC=C1,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C2C=CC=C2C2C=CC=C2,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2C1=CC=CC=C1C2
CC1CC2C3=C(CCC=C3)C3CCC4CC5=C6C7=C(CC=C5)C1C7C2C3C64,C1CC2C3=C(CCC=C3)C3CCC4CC5=C6C7=C(CC=C5)C1C7C2C3C64,C1CC2C3=C(CCC=C3)C3CCC4CC5=C6C7=C(CC=C5)C1C7C2C3C64,C1CC2C3=C(CCC=C3)C3CCC4CC5=C6C7=C(CC=C5)C1C7C2C3C64,C1CC2C3=C(CCC=C3)C3CCC4CC5=C6C7=C(CC=C5)C1C7C2C3C64
C1=CC=CC2=C(C(=C(C(=C1)C(=C3C4=CC=CC=C4C2)C5=CC=CC=C5)C3)C)C,C1=CC=CC=C1C2=C3C4=C(C(=C2C1)C=CC=C4)C3=CC=CC=C4C4,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=C(C=C(C=C5)C1)C2=C(C=C(C=C2)C3)C4,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=C(C(=C2C1)C=CC=C5)C3C2C1,C1CCC1CCC1=C2C3C=CC=CC3C2=CC=CC2C1C=CC=CC2C1
C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C1,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C1,C1=CC=CC=C1C2=C3C=CC=CC3=C(C=C4)C1CCC2=C(C=C3)C=CC=C4,C1=CC=CC=C1C2=C(C(=C3C2=C(C(=C(C(=C3C4=CC=CC=C4)C)C)C)C)C)C,C1=CC=CC=C1C2=C(C(=C(C3=C2C4=CC=CC=C4)C(=O)C5=CC=CC=C5)C3)C
C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C1,C1=CC=CC=C1C2=C3C4=C(C(C(C(C(C5=C(C=C(C=C5)C(C(C(C(C(C(C=C(C=C2)C(C(C(C(C=C3)C(C(C(C(C(C=C4)C(C(C(C(C(C=C(C=C(C=C5)C(C(C(C(C(C=C2)C,C1=CC=CC=C1C2=C(C3=CC=CC=C3C(=C2)C(=O)C4=CC=CC=C4)C,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=C(C=CC=C4)C5=CC=CC=C5,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=C(C=C(C=C4)C5=C(C=CC=C5)C2=C1)C3=CC=CC=C3
C1=CC=CC=C1C2=C3C4=C(C=CC=C4)C3=C2C5=C(C=CC=C5)C=C4,C1=CC=CC=C1C2=CC=CC=C2C3=C(C=CC=C3)C4=CC=CC=C4,C1=CC=CC=C1C2=C(C(C(C3=C(C=CC=C3)C2)C1)C1=CC=CC=C1)C1=CC=CC=C1,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5,C1=CC=CC=C1C2=C(C(=C(C(=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=C(C(=C(C(=C5C)C)C)C)C)C)C
C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4,C1=CC=CC=C1C2=C3C=CC=CC3=C(C(=C2)C4=CC=CC=C4)C5=CC=CC=C5,C1=CC2=C3CC(C2)C2C=CCC=C2C=COC2=CC4=Cc5c(ccc6c5OC3C(=C1)C6)CC4=CC2,C1=CC=CC2=C(C(C(=C(C(=C1)C(=C2)C)C)C)C)C3=CC=CC=C3,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=CC=CC=C5C1
