init_top20,bo_top20
-11.300000190734863,-12.399999618530272
-10.300000190734863,-10.899999618530272
-10.0,-10.899999618530272
-9.699999809265137,-10.899999618530272
-9.600000381469728,-10.600000381469728
-9.600000381469728,-10.5
-9.600000381469728,-10.5
-9.5,-10.300000190734863
-9.399999618530272,-10.199999809265137
-9.399999618530272,-10.0
-9.399999618530272,-10.0
-9.300000190734863,-10.0
-9.199999809265137,-10.0
-9.100000381469728,-9.899999618530272
-9.100000381469728,-9.800000190734863
-9.0,-9.800000190734863
-9.0,-9.800000190734863
-8.899999618530273,-9.800000190734863
-8.800000190734863,-9.699999809265137
-8.800000190734863,-9.699999809265137
