init_top30,bo_top30
-6.0,-7.300000190734863
-4.9,-6.599999904632568
-4.9,-6.5
-4.5,-6.5
-4.5,-6.199999809265137
-4.4,-6.199999809265137
-4.4,-6.099999904632568
-4.4,-6.099999904632568
-4.3,-6.099999904632568
-4.3,-6.099999904632568
-4.2,-6.0
-4.1,-6.0
-4.1,-5.900000095367432
-4.1,-5.900000095367432
-4.0,-5.900000095367432
-4.0,-5.800000190734863
-3.9,-5.800000190734863
-3.9,-5.800000190734863
-3.9,-5.800000190734863
-3.8,-5.699999809265137
-3.8,-5.699999809265137
-3.8,-5.699999809265137
-3.8,-5.699999809265137
-3.7,-5.699999809265137
-3.6,-5.699999809265137
-3.6,-5.699999809265137
-3.5,-5.599999904632568
-3.3,-5.599999904632568
-3.2,-5.599999904632568
-3.2,-5.599999904632568
