init_top20,bo_top20
-11.199999809265137,-12.399999618530272
-10.199999809265137,-11.699999809265137
-10.0,-11.600000381469728
-10.0,-11.600000381469728
-9.699999809265137,-11.5
-9.600000381469728,-11.5
-9.399999618530272,-11.199999809265137
-9.399999618530272,-11.199999809265137
-9.300000190734863,-11.100000381469728
-9.199999809265137,-11.100000381469728
-9.100000381469728,-11.0
-9.0,-10.899999618530272
-9.0,-10.899999618530272
-8.800000190734863,-10.899999618530272
-8.800000190734863,-10.800000190734863
-8.699999809265137,-10.699999809265137
-8.600000381469727,-10.699999809265137
-8.5,-10.600000381469728
-8.5,-10.600000381469728
-8.5,-10.5
