init_top20,bo_top20
-9.399999618530272,-9.800000190734863
-9.100000381469728,-9.699999809265137
-8.600000381469727,-9.5
-8.5,-9.5
-8.399999618530273,-9.5
-8.300000190734863,-9.399999618530272
-8.199999809265137,-9.399999618530272
-7.900000095367432,-9.100000381469728
-7.900000095367432,-9.0
-7.800000190734863,-8.899999618530273
-7.800000190734863,-8.800000190734863
-7.699999809265137,-8.699999809265137
-7.699999809265137,-8.600000381469727
-7.599999904632568,-8.600000381469727
-7.599999904632568,-8.600000381469727
-7.599999904632568,-8.600000381469727
-7.599999904632568,-8.5
-7.5,-8.5
-7.400000095367432,-8.5
-7.400000095367432,-8.399999618530273
