init_top40,bo_top40
-9.0,-9.699999809265137
-8.6,-9.5
-8.5,-8.600000381469727
-8.4,-8.199999809265137
-8.3,-8.0
-8.3,-8.0
-8.3,-8.0
-8.1,-7.800000190734863
-8.0,-7.800000190734863
-7.9,-7.800000190734863
-7.9,-7.699999809265137
-7.8,-7.699999809265137
-7.8,-7.699999809265137
-7.8,-7.599999904632568
-7.7,-7.599999904632568
-7.7,-7.599999904632568
-7.6,-7.599999904632568
-7.6,-7.5
-7.6,-7.5
-7.6,-7.5
-7.5,-7.5
-7.5,-7.400000095367432
-7.5,-7.300000190734863
-7.4,-7.199999809265137
-7.4,-7.199999809265137
-7.3,-7.099999904632568
-7.3,-7.099999904632568
-7.2,-7.099999904632568
-7.2,-7.0
-7.2,-7.0
-7.0,-6.800000190734863
-6.9,-6.800000190734863
-6.9,-6.800000190734863
-6.9,-6.699999809265137
-6.8,-6.699999809265137
-6.8,-6.699999809265137
-6.7,-6.699999809265137
-6.7,-6.599999904632568
-6.6,-6.599999904632568
-6.6,-6.599999904632568
