0,1,2,3,4
CC(=O)C1=CC=CC=C1N2C=NC3=CC=CC=C3C4=CC=CC4N(C5=CC=CC=C5)C2C6=CC=CC=C6OC1,C1=CC=CC2=C(C3=C(C4=C(C5=C(C(N(C6=C(C7=C(C8=C(C(N(C9=C(C10=C(C(N(C11=C(C12=C(C(N(C13=C(C14=C(C(N(C15=C(C(N(C16=C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,C1=CC=CC=C1C2=NC3=CC=CC=C3N2C4=CC=CC=C4C5=C6C(=C(C(=C6)C(=C5)C)C)OC7=C8N(C(N(C(=C8)C)C)C)C9=C(N(C(N(C(=C9)C,CC1=CC=CC2=C(C=CC3=CC=CC4=C3C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4N5C=CC(=O)N5C6=CC=CC=C6N7C=CC(=O)N7C8=CC=CC=C8C2=C9C=CC(=O)N9
COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CCC1c2ccc(cc2)c3ccc(cc3)c4nccnc4c5ccc(cc5)c6ccc(cc6)C(=O)Nc7ccc(cc7)Nc8ccc(cc8)N,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
C1=CC=CC2=C3C(=O)N(C4=C(C=CC5=C(C=CC(=C5)C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,C1=CC=CC=C1C2=NC3=CC=CC3C4=CC=CC4N5C(=C(C(=O)C5)C)C6=C(C(=O)C7=C(C(=O)C8=C(C(=O)C9=C(C(=O)C1C(C(C(C(C(C(C(C(C(C(C,CC1=CC=C(C(N2=CC(=O)N(C3=CC=CC=C3)C2)C1)OC,CC(=O)C1=CC=C(C(N2=CC(=N)C3=C(C=CC=C3)C2)C(C(C(C)C)C)C)C1OC,CC1=C(C(C(=O)C)C2=CC=CC=C2)C3=CC=CC4=CC(=C5C=CC(=C(C(=C5)N6)C(C(C(C(N6)C)C)C)C)C)C(C(C(C(C3)C)C)C)C(C(C(C(C4
C1=CC=CC2=NC3=CC=CC4=C3N(C(C5=C6=C(C(=C(C(=C6C(=C5C7=C8C=CC(=C9C(=C(C(=C9C(=C8C)C)C)C)C)C)C)C)C)C)C)C(=,CC(=O)C1=CC=CC=C1Nc2ccc(Nc3c(Nc2)ccc3)cc3c2cccc3C(=O)Nc2ccc(Nc3c(Nc2)ccc3)cc3c2cccc3C(=O)C1CCCOc1,C1=CC=CC=C1C2=NC=CC3=CC=CC3C4=CC=CC5=C4N(C(C(C(C(C(C5)C)C)C)C)C)C6=CC=CC=C6C7=CC=CC8=CC=CC8C9=NC=CC9=NC=CC2,C1c2ccc(NC3=NCc4cccc(-c5cnn(C)c5)c4C3)c2c(O)C1,CC(=O)C1=CC=CC=C1N2C=NC3=CC=CC=C3C2C4=C5C=CC(=C5)N(C6=CC=CC=C6)C4OC7=CC=CC=C7C(=O)C8=CC=CC=C8
C1=CC=CC2=C3C=CC4=C(N3)N(C)C5=C6C=CC(=O)N(C)C6C(=C(N4)C)C5=C1C2=O,C1=CC=CC2=C(C(=O)N1)C3=C(C=CC4=C(C=CC5=C(C=CC6=C(C=CC(=O)N5)N(C)C6)C)N(C)C4)N(C)C3=C2,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CC1c2ccc(cc2)C3C(C)c4ccc5c(ccc4C3)nc5Nc1C(=O)C2CC2,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
CC(=O)C1CCC(C2=O)C3(N)C4(C)N(C)C5=C3C(C(N)C(C)C2)C4N5C1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c1c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)C,COCc1cccc(c2c(c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1)c1ccc2c3ccccc3c2c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CCC(C(=O)Nc2c3c(ccc3c4c3c(ccc3c(ccc3c4c1ccc4nccnc4c3)C)C)Nc2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
CC(=O)c1ccc(cc1)Nc2=NCc3c(ccc3c2)c4ccc5c(ccc5n4)C(=O)c6ccc7c(ccc7n6)C(=O)c1ccccc1OCc1ccccc1C1=CC=CC=C1,COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,CC(=O)C1=CC=CC=C1NCC2=NC3=CC=CC3=C2Nc4c5c(ccc5)C(N(C)c4)C(=O)C6C(=O)N(C)c7ccccc7C(=O)N(C)c6,CC(=O)C1=CC=CC=C1Nc2ccc(cc2)Nc3=NC=CC4=C3C5=C(C=CC5)C(N4)C6=CC=CC=C6OC7=CC=CC=C7,C1=CC=CC=C1C2=NC=CC3=C2Nc4c(N(C(C(C(C5=C6C=CC(=C6C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C
C1CCC2CC[C@H]1CC3=CC(=O)C4C(C(C(C(C3)C)C)C)C4O,C1CCC2CC[C@H]1CC3=CC(=O)C4=C3C(C(C(C(C4)C)C)C)O,C1CC[C@]12CCc3c(ccc4cc(O)ccc34)[C@@H]1CCC2=O,C1CCC2C(C1)C(C(C2)C3C4C(C(C3)C5=C(C4)C(=O)O)C(C5)O)C,C1CCC2CC[C@H]1CC3=CC(=O)C4C3C(C(C)C)C2C
C1Nc2ccccc2Nc1,C1CCC2C1c3c(cccc3)C2,Nc1nccc2ccccc12,Nc1nccc2ccccc1c2,Nc1ccc(N)cc2ccccc12
CC(=O)C1=CC=CC2=C1C(=O)N(C3=CC=CC=C3C4=C(C(=C(C(=C4)F)F)F)C5=C(C(=C(C(=C5)N)N)C6=CC=CC=C6)C7=CC=CC=C7)C2=N1,Nc1nccc2ccccc12,C1=CC=CC2=CC=CC=C2C(C1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)C(F)(F)F=O,Nc1ccc(cc2ccccc12),Nc1ccccc1N
CC(=O)C1=CC=CC2=C1C(=C(C(=C2)C3=C(C=CC(=C3)C(F)(F)F)C(F)(F)F)N1C=CC(=C1)N)C4=CC=CC=C4N1C=CC(=C1)C5=C(C=CC(=,CC(=O)C1=CC=CC2=C1C(=O)N2C3=CC=CC=C3C4=CC=CC=C4C5=C6C(=C(C(=C6N5)C(=O)N3)C(=O)N1)C(=O)N1C2=CC=CC=C2,C1=CC=CC2=C1C(=O)Nc3c4c(ccc4Nc5c6ccccc6C(F)(F)F)cc3Nc1ccccc1N2C1=CC=CC=C1C(=O)Nc2c3ccccc3Nc4c5ccccc5Nc6c(cc,CC(=O)C1=CC=CC=C1C2=CC=CC=C2C3=CC(=C(C(=C3)N)C(=O)N)N4C=CC(=C(C(=C4)C(=O)N)C(=O)N)C(=O)N5C=CC(=C(C(=C5)C,CC(=O)C1=CC=CC2=C1C(C(F)(F)F)N=C2C3=C(C=CC(=C3)N)N4C=CC=CC4=N1C5=C(C=CC(=C5)N)N6C=CC=CC6=N4
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1=Oc1ccc2occc2c1Nc1ccc(C(=O))c1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@@H]2c2cccc(Cl)c2)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1
C1NCCC2CC3CC(C(C(C(C(C(C3)C2)C1)C)C)C,C1c2ccc(cc2)cc1,Nc1ccccc1Nc2ccccc2,Nc1nccc2ccccc12,C1=CC=CC2=C1C=CC(=O)N2C3CCCCC3
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccn2ccnc2c1,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,C1=CC=C(C(=O)Nc2ccc(cc2)S(=O)(=O)c3ccc(cc3)F)C(=O)c4ccc(cc4)Nc5ccccc5Nc6ccccc6C1,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,O=C(NCC1=CC=CC(S(=O)(=O)C2=CC(F)C=CC(F)C2)C1)C1=CC=C2C=NC=2C1
C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=NC(=O)C1CCC2=CC=CC=C2C1,C1=NC(=O)Nc1ccc2c(c1)oc3ccccc3c2CC1=NC(=O)Nc1ccc2c(c1)oc3ccccc3c2[C@H]2c2cccc(Cl)c2C1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc2ccccc2c1Nc1ccc(cc1)C(=O)Nc1ccc(cc1)C,C1=NC(=O)C2=NC(=O)N3CC(=C(C4=CC=CC=C4)C5=NC(=O)N6C(=C(C7=CC=CC=C7)C8=NC(=O)N9C(=C(C1=CC=CC=C1)C2=CC(=C(C3=CC,O=C(NCC1CCC2=CC=CC=C2)C1=NC=C(C2=NN=C[C@H]2C3=CC=CC=C3Cl)C1
CC(=O)N[C@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@H](C)C3CC3)CN=4)cc21,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@@H](C)C3CC3)CN=4)cc21,CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@@H](C)C3CC3)CN=4)cc21,CC(=O)N[C@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@H](C)C3CC3)CN=4)cc21,CC(=O)N[C@H]1CCc2ccc(Oc3cnc4c(n3)=C(C(=O)N[C@H](C)C3CC3)CN=4)cc21
C1CCC2=CC=CC=C2Nc3c4c(ccc4N[C@H]3C[C@H](CO)[C@H](O)[C@H]3)C1=O,CC(=O)c1cccc2c3c(cccc3Nc2c4c5c(ccc5Nc4c6c(ccc6O)C(C)(C)CO)C)C(=O)N[C@H]7C[C@@H](C(C)(C)CO)C7O,C1CCC2C(=O)Nc3ccccc3N[C@H]4C[C@H](CO)C[C@@H](O)C4O)C12,COc1cccc2ncnc(N[C@H]3CC(CO)(O)C(O)C3)C2,C1=CC=CC=C1C2=NC=CC3=NC=CC4=C3C(=O)N(C(C(C(C(C2)O)O)O)C)C
Nc1nccc2ccccc12,Nc1nccc2ccccc12,Nc1nccc2ccccc12,C1c2ccccc2C(=O)N(C1c2ccccc2C3CC(C(N3c2ccc(cc2)C(=O)N3)c2ccccc2)C(=O)N3)C1c2ccccc2C(=O)N1,O=S1(=O)N[C@H](O)c2ccc(-n3cc(CO[C@H]4O[C@H](CO)[C@H](O)[C@H]4O)nn3)cc21
COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1C(C(C(=O)C2(C(C(C(C(N(C)C)C)C)C)C)C(N(C)C)C)C)C1=Oc1cccc2c(cc3c(cc4nccnc4c3)C)C2,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1,COC(=O)C1CCN(C(=O)c2ccc(NCc3cnc4nc(N)nc(N)c4n3)cc2)CC1
C1=CC=CC=C1C2=CC=CC=C2C3=CC(=O)N3C4=CC=CC=C4N5C=CC(=O)N5C6=CC=CC=C6C1=CC(=O)N1C7=CC=CC=C7C2=CC(=O)N2,CC(=O)C1=CC=CC2=C1C(=O)N(C3=CC=CC=C3)N(C4=CC=CC=C4)C5=CC=CC=C5C(F)(F)F(N6C=CC=CC=C6)C7=CC=CC=C7N(C8=CC=CC=C8)C,C1=CC=CC2=C1C(=O)N(C(C(F)(F)F)C1=CC=CC=C1)C1=CC=CC2=NC1=CC=CC=C1C2=NC=CC=C2,C1=CC=CC2=C1C(=O)Nc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)C(F)(F)Fc1ccc(cc1)Nc1ccc(cc1)Nc1ccc(cc1)C(F)(F)Fc1ccc(cc1)N1,CC1=C(C(C(=O)N1)C1=C(C(C(F)F)C(F)F)C1=NC1=CC=CC1=C1)C1=CC=CC=C1
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1CC1CCC1=Oc1ccc(cc1)C1CCCC1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1(Nc1ccc2occc2c1)C(=O)C1CC1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc2c(cc1)C(C(N)c2=O)c1ccc(cc1)C,C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c1c1ccc(cc1)C(=O)Nc1ccc(cc1)C1=NC=C(C2=NN=C[C@H]2c2cccc2Cl)c1
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,CC(=O)Nc1ccc(cc1)Nc2ccc(cc2)Nc3ccc(cc3)C(=O)Nc4ccc(cc4)N,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
C1c2ccccc2c1N,C1Nc2ccccc2CC1,CC(=O)C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=C(N(C(N(C(C(F)F)F)C(C(F)F)F)C)C)N(C(C(C(F)F)F)C(C(F)F)F)C5=C1C=CC=,C1CC1c2ccc(cc2)C(F)Fc3ccc(cc3)Nc4ccc(cc4)Nc5ccccc5C(F)F=O,C1=CC=CC2=C1C(=O)N(C1=CC=CC=C1)C1=CC(=C(C(=C1)C(F)(F)F)C1=CC=CC=C1)N1C=CC=CC=C1C(=O)N(C1=CC=CC=C1)C1=CC=CC=C
CC1CN(C2C(C(C(C(C(C(C2C1)C)C)C)C)C)C1C(C(C(C(C(C(C1C)C)C)C)C)C)C1C(C(C(C(C(C(C1C)C)C)C)C)C)C1C(C(C(C(C(C(C1,C1CC1CNc2ccc(C(N)=O)c2c3ccc(cc3N[C@H]4CC[C@H](O)CC4)C2C(=O)CC(C)(C)C,C1CC1c1cn(-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)c2c1C(=O)CC(C)(C)C2,C1c2ccccc2N(C1)C(=O)C1ccc(cc1)C(=O)N2C3CC[C@H](O)C[C@H]3C1CC(C)C(C)C1,C1CC1CC1CN1C2=CC=CC2C3=CC=CC3C(C(C)(C)C)C(=O)C1=CC=CC=C1C(=O)N2C3CC(C(C)C)C3O2
NC1=NC(=O)C2=NC(=O)N([C@H]3C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O3)C2=N1,C1=NC(=O)C2=NC(=O)N([C@H]3C[C@H](O)[C@@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O3)C2=N1,C1=NC(=O)C2=NC(=O)N(C3C(C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)C)C)C2=N1,C1=NC(=O)C2=NC(=O)N(C3CC(C(O)C(C(C(O)C4OP(=O)(O)OP(=O)(O)OP(=O)(O)O4)CO)C3)C2=N1),C1=NC(=O)C2=NC(=O)N(C3C(C(C(C(O3)CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)C)C)C)C2=N1
CC(=O)c1ccc(cc1)Nc2=NCc3cccc3C2c1ccc(c1OC)Nc2=NCc3cccc3C2,CC1=CC=CC2=C(C(=O)C3=C(C(C4=C(C(=O)C5=C(C(=O)C6=C(C(=O)C7=C(C(=O)C8=C(C(=O)C9=C(C(=O)C1C(=O)C2)C(N(C)C(C)C)C)C(C,CC(=O)C1=CC=C(C(N2=NC=CC3=CC=CC4=C3C(C5=C(C=CC=C5)N(C)C)C=C4)C2)C=1OC,C1c2ccc(cc2Nc3c4ccc(cc4Nc5c6ccccc6c5)c3)C(=O)C1OC,C1=CC=CC=C1C2=CC=CC=C2C3=CC=CC=C3C4=CC=CC=C4C5=C(C(N5)C6=CC=CC=C6)N7=CC=CC=C7C8=CC=CC=C8OC9=CC=CC=C9C1=CC=CC=C1
COc1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1,C1=CC=CC2=C1C(=O)Nc3ccc(cc3)Nc4c5c(ccc5Nc6c(ccc6C(=O)Nc7ccccc7)C)C2=NC4=C,COC1=CC=CC2=C1Nc3c(N(C4=C(N)C=CC=C4)C3)C5=C2C=CC=C5OC6=CC=CC=C6,CC(=O)c1ccc(NC2=NCc3cccc(-c4c[nH]n(C)c4)c3C2)c1c1ccc(O)cc1,CC(=O)c1ccc(NC2=NCc3cccc(-c4cnn(C)c4)c3C2)c(OC)c1
C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C1CC(=O)C2CC[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,C1CCC(=O)C2CCC(C(C)C(=O)CC1)CC2,C1CCC(=O)C2CC(C)C(=O)CC1CC2,C1CCC(=O)C2CCC(C(C)C(=O)CC1)C2
C1CCC2C3CCC4C(C(C(C(C(C(C4)C3)C2)C1)C)C(=O))C)C(=O),C1CC2CC[C@H]3C4CC[C@H](CCC4=O)CC[C@H]3[C@H]1CCC2=O,C1CCC2C(C1)CC3C2(C(C(C(C(C3)C)C)C)C(=O)C)C(=O)C,C[C@]12CC[C@@H]3C4CC[C@H](CCC4=O)CC[C@H]3[C@@H]1CCC2=O,C1CCC2C[C@H]1CC[C@@H]3C4CC[C@H](CCC4=O)CC[C@H]3[C@@H]1CCC2=O
C[C@@H](C(=O)O)c1ccc(c2ccccc2)c(F)c1,C[C@@H](C(=O)O)c1ccc(c2ccccc2)c1c(F)c1ccccc1,C[C@@H](C(=O)O)c1ccc(cc2ccccc2)c1c(F)C,C[C@@H](C(=O)O)c1ccc(c2ccccc2)c(F)c1,C[C@@H](C(=O)O)c1ccc(c2ccccc2)c1c(F)C
C1CCC(=O)C1c1ccccc1-c2ccccc2C(F)c1ccccc1,C[C@@H](C(=O)O)c1ccc(cc2ccccc2)c(F)c1,C1CCC(=O)C2CCC1CC1CC2CC1(C)C(=O)CC2CC1CC2,C1CCC(=O)C2CCC(C(C)C(=O)C1)C2,C1CCC(=O)C2CCC1C(C)C(=O)CC1C2C(C)C
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
C[C@@H](C(=O)O)c1ccc(cc1)c2ccccc2c3ccccc3F,C[C@@H](C(=O)O)c1ccc(cc2ccccc2)c1c(F)C,C[C@H](C(=O)O)c1ccc(cc2ccccc2)c1c(F)C,C1CCC2CC[C@H]3C4CC[C@H](CCC4=O)CC[C@H]3[C@@H]1CCC2=O,C1CCC2CC[C@H]3C4CC[C@H](CCC4=O)CC[C@H]3[C@H]1CCC2=O
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CC1OC1c2ccccc2CC1c1ccc(cc1)c2c3ccccc3n3c4ccccc4n4c3=O,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
O=C(NCc1ccc2occc2c1)C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1,O=C(NCC1CCC2=CC=CC=C2OC2=CC=CC=C12)C1=NC=C(C2=NN=C[C@H]2C2=CC=CC=C(Cl)C2)C1,C1=NC=C(C2=NN=C[C@H]2c2cccc(Cl)c2)C1=Oc1ccc2occc2c1Nc1ccc(N)c1,C1CCC(=O)C2CCC1CC1CC2(C)C(=O)CC1CC2C2CCC1,C1CCC(=O)C2CC(C)C(=O)CC1C2
C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@H](O)[C@H](O)O[C@H]2CO)[C@H](O)[C@H](O)[C@H]1O,C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,C1OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,O[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O,OC1[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CC(=O)Nc2ccc3c4c(ccc4c3n2)cc5c6c(ccc6c5N)c7c(ccc7C)C1=O,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c1c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)C,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
COCc1cccc(c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,C1CC(=O)Nc2c1ccc(cc2)C3=CC(=O)Nc4c3ccc(cc4)C5=C(N(C)C)N(C)C5,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1,COCc1cccc(-c2c(-c3ccc4nccnc4c3)n(C)n(C)c2=O)c1
