init_top20,bo_top20
-13.199999809265137,-15.300000190734863
-12.5,-14.800000190734863
-12.5,-14.399999618530272
-12.199999809265137,-14.399999618530272
-12.100000381469728,-14.0
-12.0,-13.899999618530272
-11.699999809265137,-13.800000190734863
-11.399999618530272,-13.699999809265137
-11.399999618530272,-13.600000381469728
-11.300000190734863,-13.600000381469728
-11.300000190734863,-13.600000381469728
-11.300000190734863,-13.5
-11.300000190734863,-13.399999618530272
-11.300000190734863,-13.300000190734863
-11.100000381469728,-13.100000381469728
-10.800000190734863,-12.899999618530272
-10.800000190734863,-12.899999618530272
-10.800000190734863,-12.800000190734863
-10.600000381469728,-12.800000190734863
-10.600000381469728,-12.800000190734863
