init_top20,bo_top20
-8.5,-9.300000190734863
-8.399999618530273,-9.100000381469728
-8.399999618530273,-9.100000381469728
-8.399999618530273,-8.600000381469727
-8.300000190734863,-8.600000381469727
-8.300000190734863,-8.5
-8.199999809265137,-8.399999618530273
-8.0,-8.399999618530273
-7.900000095367432,-8.399999618530273
-7.900000095367432,-8.300000190734863
-7.800000190734863,-8.300000190734863
-7.800000190734863,-8.300000190734863
-7.800000190734863,-8.199999809265137
-7.800000190734863,-8.100000381469727
-7.699999809265137,-8.100000381469727
-7.599999904632568,-8.100000381469727
-7.599999904632568,-8.100000381469727
-7.599999904632568,-8.0
-7.599999904632568,-8.0
-7.5,-7.900000095367432
