init_top20,bo_top20
-6.800000190734863,-7.800000190734863
-6.699999809265137,-7.599999904632568
-6.599999904632568,-7.599999904632568
-6.5,-7.5
-6.5,-7.400000095367432
-6.300000190734863,-7.400000095367432
-6.300000190734863,-7.199999809265137
-6.199999809265137,-7.099999904632568
-6.199999809265137,-7.099999904632568
-6.099999904632568,-7.0
-6.099999904632568,-6.900000095367432
-6.099999904632568,-6.900000095367432
-6.099999904632568,-6.900000095367432
-6.0,-6.900000095367432
-6.0,-6.900000095367432
-6.0,-6.900000095367432
-5.900000095367432,-6.800000190734863
-5.900000095367432,-6.699999809265137
-5.800000190734863,-6.699999809265137
-5.800000190734863,-6.699999809265137
