init_top20,bo_top20
-8.5,-9.399999618530272
-8.199999809265137,-9.199999809265137
-8.199999809265137,-8.899999618530273
-8.0,-8.699999809265137
-7.699999809265137,-8.5
-7.599999904632568,-8.399999618530273
-7.599999904632568,-8.300000190734863
-7.599999904632568,-8.199999809265137
-7.599999904632568,-8.199999809265137
-7.599999904632568,-8.199999809265137
-7.5,-8.199999809265137
-7.5,-8.0
-7.5,-8.0
-7.5,-8.0
-7.5,-7.800000190734863
-7.400000095367432,-7.699999809265137
-7.300000190734863,-7.599999904632568
-7.300000190734863,-7.599999904632568
-7.300000190734863,-7.599999904632568
-7.099999904632568,-7.599999904632568
