init_top30,bo_top30
-10.3,-10.100000381469728
-10.2,-10.0
-9.8,-9.800000190734863
-9.8,-9.600000381469728
-9.8,-9.600000381469728
-9.7,-9.5
-9.6,-9.399999618530272
-9.5,-9.300000190734863
-9.4,-9.300000190734863
-9.3,-9.300000190734863
-9.3,-9.199999809265137
-9.2,-9.199999809265137
-9.2,-9.199999809265137
-9.2,-9.0
-9.2,-8.899999618530273
-9.1,-8.899999618530273
-9.1,-8.699999809265137
-9.1,-8.699999809265137
-9.1,-8.699999809265137
-9.1,-8.699999809265137
-9.0,-8.699999809265137
-9.0,-8.600000381469727
-9.0,-8.600000381469727
-8.9,-8.5
-8.8,-8.5
-8.8,-8.399999618530273
-8.7,-8.399999618530273
-8.7,-8.399999618530273
-8.7,-8.399999618530273
-8.7,-8.399999618530273
