Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
O=CN1CCCC2=C(C1)C(C1=CC(=O)C=C(O)C1)C2,-5.300000190734863,0.6083621073192618,259.305,1.8961999999999999,0.5656296703504843,repairer
O=CN1CCCC2=CC(=O)C=C(O)C2OC1,-5.800000190734863,0.6584361094907834,223.22799999999998,0.5323,0.5679419222963078,repairer
O=CN1CC=CCC1=CC(=O)C1=CC(=O)C=C(O)C1O,-5.900000095367432,0.43472410308284914,275.26,0.1696000000000002,0.5399903930892,repairer
O=C(O)C1CCC(OC2=C(Cc3ccc(O)cc3)C=C(O)C2)C1,-7.699999809265137,0.7755786228255656,316.3530000000001,3.3043000000000013,0.6245566892088883,repairer
CC1C(O)C(=O)C2=C(O)C1CN(C=O)CCC2,-4.199999809265137,0.642772543673308,239.27099999999996,0.2465999999999997,0.49063948366754406,repairer
O=CNC1=CCC=CCC2=C(C1)C(=O)C=C(O)C2O,-1.7000000476837158,0.5117569576974678,261.27699999999993,1.0385,0.49960717651447484,repairer
CC1CC(C2=C(N)C=CC(OC3=CC=CC=C(C(=O)O)C3)=NC2C)NN1,-6.300000190734863,0.6126041258290964,356.42600000000004,1.6823999999999997,0.47559024087397705,repairer
CC(O)C1N=C(N2CC(=O)C3=C2N(c2ccccc2)C(c2ccccc2)N(C(C)C)C=CC3)N1[NH],32.20000076293945,0.7347243251737305,471.58500000000015,3.492300000000002,0.535598469047685,repairer
O=CN1CCCC2=C(C1)C(=O)C=C(O)C2O,-5.099999904632568,0.6094283732571651,223.228,-0.07930000000000015,0.5877038663522519,repairer
CC1=CCC=C(CC=CC2CCCC2)C1,-7.099999904632568,0.5771671734458674,202.34099999999992,4.789400000000004,0.6531472475601677,repairer
CC1(C2=CC(=O)CCCC2O)CCC(=O)C=C1CCC1C(O)CCC1C(=O)O,-1.2999999523162842,0.6651388385595497,390.47600000000017,2.5742000000000003,0.5356405609151793,repairer
CCCN=C(C(=O)C(C)C=C(O)C(=O)O)c1ccccc1,-6.300000190734863,0.45867561143539165,289.33099999999996,2.617400000000001,0.6644241162899485,repairer
O=C(O)C1CCCOC2=C(C1)C(Cc1ccc(O)cc1)C=C(O)C2,-5.599999904632568,0.7887309402525119,330.38000000000005,3.5519000000000025,0.6164321703049724,repairer
O=C1C=C(CC2=C(O)CCC(C(O)CCC(O)C(=O)O)C2)C(O)CCC1,-6.699999809265137,0.46055116186156886,368.42600000000016,1.6155999999999995,0.5404353538118752,repairer
CC(C)C(c1ccccc1)N1C(N)=C2C(=O)NC3=C(C(=O)N(c4ccccc4)C(c4ccccc4)N3C(C)C)C1N(c1ccccc1)C2=O,66.4000015258789,0.23677154562342057,652.7990000000001,6.026300000000005,0.5099966371286504,repairer
CC(C)N(C=C1C(=O)C(O)C(c2ccccc2)C1N)N1CC(=O)C=CN=C(N)C1c1ccccc1,7.699999809265137,0.5676616980498271,473.5770000000002,2.047300000000001,0.5314109416293296,repairer
CCCN=C(C)CC(=O)CCC=C(c1ccccc1)C(O)C(=O)O,-7.599999904632568,0.6448963151210292,331.41200000000003,3.1258000000000012,0.653962706215356,repairer
CCCN=CC(=O)CCC=C(c1ccccc1)C(O)C(=O)O,-6.900000095367432,0.6854959056297323,303.35800000000006,2.3456000000000006,0.6447575337341552,repairer
