smiles,docking_score,qed,sascore,logp,mw
CC1=C=CC23CC(C4CCCC5(CCCC5)CCC4)(CCC2CCC1=CC(C)C)C1CCCC13,-16.0,0.35943622414147336,0.35005925827871387,10.197599999999994,460.79000000000036
C=C1C=C=C2C(=C=C1)C13C=CC(C)(C)CC1CC2CC1(C=CC2CCCCC2O1)CCC3,-15.0,0.2836660900824283,0.21785882224288766,7.785800000000008,426.64400000000035
CC1CC2CC3CCC45C(C=CC(C)(C)C)CC(C6CCC7CCCCC7CC6)C4(C)CC5CCC3C2C1,-8.7,0.31879303433100226,0.4315966990968684,11.10639999999999,518.9140000000003
C=C(O)C(CCC1Cc2cc(CCCC)cc3c2C1CC1=C(CC=C(C2CCCC2)N1)CC3)Cc1ccccc1,-7.8,0.2968311007932015,0.5574977830956034,9.6537,535.8160000000006
Cc1cccc(C2CCCC(C)(C(C)C(C)(CC3(C)C=C=C4CCCCC4CCC3)C(C)C)C2)c1,-13.1,0.3595268672647517,0.4921472795464087,10.80931999999999,474.8170000000004
C=C1C=C(C(CC(C)=C2CCC(=C=Cc3ccncc3)C3=CCC4=CC=Cc5ccccc5C4C3C2)C(C)C)CC2=C1C(O)=CCC2,11.0,0.2674143110166518,0.4507023421635214,11.884699999999983,617.8770000000001
CCC(C)CC12CC(CC(CC)O1)CC1CCC(C(C)CC)CCC1C2,-10.5,0.47168580212573596,0.46374253196987103,7.629100000000009,362.6420000000002
CC1CC(C)(OC2CCCC3=C(CCC4CCC5=CCC6CCCCC(C6)C5C(O)C34)C2C)C=CCC1CC1CCCCCC1C,3.8,0.24729744661917658,0.35499732475916834,11.779399999999985,631.042
CCCC1=CC2CC3(CCC(O)CC)C4=C(O)C5C(O)CC(C)(C)CC5CC4CC3(C)C2CC1,-9.8,0.355987901464618,0.4540004341292205,7.335600000000009,470.7380000000003
C=CC(C)C1=CC2CC3CC4CCC(=C)C5CCC6=NC(C2CC1)C3C(CCC1CC2CC3=CCC(=C)N=C3C2=CC1C4)N65,67.5,0.2958360018775657,0.22287991962217815,9.418300000000002,587.8960000000004
CCC(C=CC1CC(C2(C)CC(=O)C3=CC(C)=CCC3C2)CCCC1C1C(C)CCCC2CCCCC1C2)C1CCC(C)C1,-0.9,0.21884359938452072,0.36962313394121404,12.322099999999981,601.016
C=C1CCCC(C2CCCC3CC(C4CCC=C(O)C4C)CC3CC2)O1,-11.3,0.5892691126535179,0.524806314393211,6.779900000000008,358.5660000000002
CC1=C2C3CC(C(C)CCC4CCCCC4)C(O)C4OC(C)(C5=CC=C(O)C=CC5)C=C=CC3C4C(=O)CN2C2(C)CC3CC(C)CCC3(C)CC2C1C,-0.9,0.2750235981171337,0.23833924450824942,10.828999999999994,738.11
CC1(O)CCC2(CCCC3CC4C=C5CCOC=C=CC5CC45CCC(C5)C3CN2)C1,-14.6,0.3987897675263711,0.26375239710187115,5.507800000000006,423.6410000000003
CC1=C(CC(C)(C2=CCC3(C)CCC2C3)C(C)C)CC2(C)C3C(CC(C(=O)C4CCOCC(C)CC4C)N3C)CC(C)(C)C12,-8.5,0.28227070633310286,0.32324343656611576,9.9047,605.9920000000003
CC1CCCC(C2CC=C3C(=CC(C4C=CC5=C(C4)SC5=O)=CC3CCCC=CC3(C)CCCOC3)C2)C1,-10.2,0.24226431432191314,0.44492912791641215,9.278500000000001,530.8180000000003
CC(C)CCC(C)CC1CC(C)C2NC=C3CCCC3C2C1,-9.8,0.6798532161516367,0.5357737669294744,5.766900000000006,303.53400000000005
CC(C)CCC1CC2CC(CCC(C)(C)C)CC23C=CC(CC(C)C)=CC13,-9.3,0.4214707020979282,0.47889906496636037,8.439900000000005,370.6650000000002
C=C(CC)Cc1ccc(C23CCC(=C4CC5CCC67CCCCCC6CC4=C57)C(F)(F)C2CC2CC4CC(=O)CCC4CC23)cc1,-15.6,0.3046792604214897,0.3956704185470806,11.270999999999988,624.9000000000002
CC1CC2CC3CC(CC(C)(C)C(C)F)CCCC3C2(C)CCC1C1CC2CC(=O)CC2=CN1,-13.0,0.45179402763682674,0.45782442584915073,7.87060000000001,471.7450000000003
CC1(CCC=CC2CCCC2)CC2CC3C4CCCC4C=CC3C(C)(O)C21,-11.8,0.559370582234225,0.49586779008317894,6.528600000000008,368.6050000000001
CC1=C(C2=CC3=CC=CC3=C2)CC=C2C=C=CC3C#CCC=CCC3=C=CC2=C1,-14.6,0.27368021849623553,0.3666493337355622,6.698000000000005,370.4950000000001
COC(=O)C1=CC2(O)C(CC3CCCCOC3)CC2CC2CCC(C3CCCCC3)=C=CC3CCCC3C12,-4.5,0.314140822453792,0.41630954501634854,7.1678000000000095,522.7700000000004
CC(CC=O)C1CCC(C2(C)CC=C=C3CC4=C(C=C3CC2O)CC=CC4)C1,-11.8,0.378559858046599,0.4393005531729216,5.8470000000000075,378.5560000000002
CC(C)CCCCCC(C)C=CC1CCOCCCC(C=COC=O)C1,-8.6,0.18683081082424782,0.535326961378658,6.294900000000007,364.5700000000001
O=C1N2CCCC23CC1(CC1CCCCCC1)CC3C1CCC2CC3CCCC3CC2C1,-13.4,0.42230518428767216,0.4122526412019223,7.3607000000000085,437.7120000000003
CC1CC=C(C2CC3=CC45CC(CC6CCCCC=CC(CCC7CCCC7CC4C)C65)C3C2)CCC1,-16.5,0.314001422401871,0.3069767480580811,10.700599999999993,500.85500000000036
CC(C)CCCC1CC=C=C(CCC2CC(O)C(CO)C2)C(CO)CC1,-9.1,0.529320184310499,0.5198907978392917,4.462400000000004,364.5700000000001
CC(O)C=C1CCCC2(CCC(C)CCC(=CC3CCCOCC3)C2)NCC1C,-12.7,0.5738209964936317,0.47188698499383197,5.7853000000000065,403.6510000000003
CC1CC2C3=C1CC(C=C=O)(C(C)F)CC3C=C1CC3CC4=C(CCCCC4)CC3CC12,-14.0,0.3210758958094865,0.42187068231295477,7.718100000000008,434.6390000000003
CC1CCC=C2OC3(C)CCC4C5CC6C(CC(C7CCCCC7)C5N)CC4(C3)C6C2OC1C(C)C1(C)CCCCO1,-7.8,0.3645955699093604,0.26214382294963834,8.424400000000007,579.9100000000003
CC(C)CCCCCC1CCC2C(C)CCCC2C1C,-8.4,0.47462310532812213,0.6297898682099341,6.691400000000008,278.524
CCC(CCCCCCCCC(C)C)CC(C)C,-6.7,0.3345537904383831,0.7517725459132683,6.835500000000008,254.50199999999992
CCCCC1CCC2(C=CC3CC(C)CC3CCC)CCC1(C)C2,-9.6,0.4179054674416207,0.4388058353527722,7.7818000000000085,330.6000000000001
C=C1C(C2CCCC(=O)CCC2)CC2=CC3=C(CCC=CC3(F)C(F)C(F)F)CC2C1(C)C(=O)O,-13.9,0.3351018395650473,0.4593746225141012,7.097300000000007,494.5690000000003
CCCCC1CCCC(CC2CC3=C(CC2CCCC)CC2(C=CCCC2)C3)C1,-11.0,0.3582850606436519,0.49351266563494833,9.406399999999998,396.7030000000002
CC(O)CCC(C)CC(C)C1CC2C(=O)C3CCCCC=C=CC3C1CC2Cc1ccc(C(C)C)cc1,-7.8,0.3421154051583802,0.3749254134730761,8.534800000000006,504.7990000000004
CC(C)C(C)C(=O)C1C2=CCC3CC(C4=CCCCC=C4)CCC3C2CC(CC2CCC(C)(C(=O)O)C2)C1C,-10.1,0.33147365786035704,0.45178946020606653,9.046200000000006,534.8250000000004
CC1C(C2CCCC2)CCCC2C1CC1(C)C2C2C=C=C3C=C4CC(=O)CC4=CC4CC(C2)C1C34C,-17.4,0.34251032673801063,0.3315070936811578,8.474300000000007,482.7520000000004
CCCC1CC2CC3(CC(C)=C(CCCCC(C)(C)C)C3)CC2N1,-9.5,0.4252164197833506,0.4937891191417558,6.630200000000007,331.58800000000014
CCC1CC=C(C(O)C(C=C=CC2=COCCC2)C2(O)CCCC3(C)CCC(C)CC=C3C2)CC1C,-13.3,0.2923433233855559,0.4256941370086314,7.809400000000011,494.7600000000005
C=C1CCC(CC(C)C2=CCCCC2)C(C2=C=CC3=CC4OCC(c5ccc(C)nc5)NC45CC3(CC2C)C(O)C5C)C1=C,3.2,0.26693336547449203,0.2355783097280794,8.271920000000009,592.8680000000002
CCC1CC2CC(C3CC45CCC3C4C3CCC4(CCCC4)Cc4cc(C)cc(c43)C5)CC2C1,0.2,0.41620649937526477,0.3984147809672324,9.026320000000002,456.75800000000027
C1=C(CCCc2ccc3c(c2)CC2(CCCCC2)CC3)CCCC1,-13.5,0.5261027915208494,0.6932046817398316,6.948900000000006,322.5360000000001
CCCC(C)C(C)C(C)CC1CCC(CCC2=CCC(O)CC2)C1,-10.1,0.4621454444058591,0.568340182717279,6.752600000000009,334.5880000000001
C=C1C(CCC2=CCC=CC2)=C(C)CC(C)=C1C1(C)CCC2(CCC(C3CCCC3)CC2O)CC1,-13.1,0.39321360264251815,0.49256425136025506,9.553799999999999,474.7730000000005
CC(c1ccccc1)c1ccc(C(C)(C=CCCCC=C=C2C=CC=CC2)CC2=CCC(C3=CCC=C3)=C2)cc1,-8.9,0.1563400656387549,0.5274872936523598,10.953099999999987,522.7760000000005
CCC1=CC(CC2COC3C=C(CC(C)C)CC=C3C(CC3CCCCCC3)C2)CC=C1,-10.4,0.28564643070270146,0.5158512048126399,8.973400000000003,436.7240000000003
CC(C)C1CCc2ccc(CC3(C)CC4CC(C)(C)CC4C3)cc2C1,-12.2,0.5655403422414667,0.6034120424182442,6.842500000000007,338.5790000000001
Cc1cc(CC2C=CC(c3ccccc3)=C=C(C=CC(C)CC3=C=C(Oc4ccccc4)C=CC=C3)C2)cc2cc3c(cc12)OC1=C(CC=CC1)C3,2.8,0.12974894886754107,0.474991111410377,12.611319999999978,676.9
CC1C=C2CC3CCC45C=C6CC7=C(CC8CCC(C)(O)C8C7)C6(CC4)OCC(C5)C3CC2CC1,-17.5,0.3676527078493006,0.24659645664007623,7.53210000000001,474.72900000000044
CC1CC=C(C(=O)O)CC=C1C1C=CCC(O)(O)CC1,-10.2,0.5351531854375212,0.5407043026744974,2.3909000000000002,278.348
CC(N)C1CC2=CC(c3ccccc3)CCC2C2CC(C3=C=CC=C(Cl)C=C3)C(=O)C12,-11.0,0.4658565380957813,0.46621172478573303,6.069100000000006,432.0070000000002
O=C(O)CC1C=CC2CC34CC(CCCC3C3(CCC5CC6CCCC6CC5C3)C4)CC2C1,-15.2,0.43451643498410736,0.34161715818182053,7.872700000000009,450.7070000000004
CCCc1ccc2ccc(-c3cc(C)cc(C4(C)CCCC4C)c3C)ccc1-2,-10.4,0.4349077783389589,0.6770757962434357,8.105440000000007,370.5800000000002
C=CC1(C)C2CC3(CCCC3)CC2CC2CC3CC(C4C=C(O)C5=C(C)CCC5C4)CCC34CCNC1C24,-15.0,0.36027765792318445,0.3489868262820009,8.758000000000004,515.8260000000004
CC1CC2(C=CC(=O)CC2C)C=CC1C=C1OCC2C=C(C3CCOC3)CCC2CCC1CC1COC(C2CCCC2)C(O)CO1,-1.2,0.3184725046453976,0.3557874723150711,7.374900000000009,634.8980000000003
CC1CCc2c(ccc(C3=CCC(Cl)CC3)c2C(Cl)Cl)CCc2cc(CCl)ccc2C1,-12.0,0.372269989154556,0.5681012746915355,8.986300000000002,496.34900000000033
CCCC1CC2CC3(C)C(CC2CC1O)CC(C1CCC(C(CC)CF)C2C=CC(C(C)O)C=C2C1C)C3(C)C,-2.9,0.30717717569368,0.4085237398932824,9.019600000000006,556.8910000000002
O=C1C(=C=CC=C2CCCC2)C(=C=C2CCCC2)OC12C=CC=CC2,-8.4,0.4741710733361316,0.47250116448536633,5.405700000000005,332.44300000000004
C=C(C)C1C2NC(=O)C3C4CCC5C(C6CC=CCC6)CC(CCC3(C)O)C5C4C=C2C=CC1C(CC)CC,-9.9,0.3582402972868674,0.32224561217898434,7.63770000000001,531.8250000000003
CC(C)CC1=COC2CC3(O)CCC4C(CCC5CC6CCCCC6CCC54C)C3C2C1,-15.2,0.48134644076595046,0.5001237014609062,7.50530000000001,440.7120000000003
CCCCC1C(=O)CC2CC(C=O)(CC(C)C(C)C)CCCC23CCCC(O)(CC(C)C)NC(=O)C13,-10.3,0.35368446866393877,0.4345916007173235,6.460700000000008,503.7680000000005
CC(C)CCC1CC=C(C2CC3(C)CCC(C)CC2CC3C)CC1C,-11.5,0.45480011017873573,0.4579986041185883,7.883700000000008,344.6270000000001
C=C1CC2C=C3CC4=C(CCC4)N=C3CC2CCC(CC2CCCC2)CCC1CC1=CCC2=C=CCC(=O)CCC2C(C)C1,7.7,0.23611274164602297,0.3837394626804135,11.361699999999987,591.9240000000002
CC(C)C1CC2NC=C3CC4CC5C=C(CC(=O)O)CCC5C5=C4C4C3=C2C(C1)C4C5,-14.1,0.586229378602284,0.43377458209250025,5.618100000000005,417.59300000000013
CC1CC=C2CCC3(CCC2(C)CC1)Cc1ccc(C(C)C)cc2ccc3c1-2,-14.3,0.4442984868433748,0.5584913627194646,8.035400000000008,372.5960000000001
CC(C)CC1CCC=C2OCC3(CN(CCCC(=O)O)CCCC3O)C(C)C2CC1,-11.1,0.6506212056429563,0.5090028307899164,4.697000000000004,421.6220000000003
C=C1CC2C3CC4CC(C)(C)C(C)CC4C3Cc3cc4c5c6c3C2C1C(C)=C6C(C)(C)C5CC1(CCCC(C)C1)C4,2.4,0.28283266726533146,0.37067159397352,10.896399999999991,548.8990000000003
CC(C)CC(C)CC1CC(C)(F)C(C(C)C)(C2CCCC(C)CC2C)S1,-9.8,0.41621830387898995,0.5106906782728097,8.149600000000008,384.68900000000025
CCC(C)(CC1CCCC1)CC1CCCC2C(CC3CCCC3)CCCCC12C,-11.9,0.39875159320467046,0.5819995984540982,9.566199999999998,400.73500000000035
CCCCCC(C)CC(C)C(C)C1=CC2=C(C1)CC(C)CC(C(C)C)CC2,-9.6,0.3541193642856689,0.5527511184200427,8.974100000000004,372.6810000000002
CCCC(C)C(C)C1CCCCC2CC(C)(CC3c4c(cc(CCF)c(C)c4C)CCC3CCCCC3CCCC3)CCC21,-1.9,0.1959352642953985,0.49376242921152613,13.287239999999978,607.0390000000002
C=C1CC(C2CC3CCC2CC3)CCC1(C)C1C2=CC(C)CC(C(C)CC)CC#CC2CC1OC,-13.2,0.28429049038395454,0.3202275115001152,8.848400000000005,476.78900000000027
CCCC=CC1CC(C)C2=CC3C(=CC=C21)C12CC4=CCC(OCC)(CC1=C=CC(C1=CCC(=N)NC1)C4)C32,-11.6,0.2759348754669825,0.22233463825492822,7.921470000000008,520.7610000000002
C=C1C=C2CC(CC3CCC4CCC(C5OCC6CCCC65O)OC4C(O)=C4CCC(C(C)C)CCC4C3)=CCC2CC1CO,0.7,0.2692409125491944,0.36805225927362073,8.376100000000006,620.915
