init_top30,bo_top30
-6.1,-6.900000095367432
-5.9,-6.400000095367432
-5.7,-6.199999809265137
-5.6,-6.099999904632568
-5.3,-6.099999904632568
-5.2,-5.900000095367432
-5.2,-5.699999809265137
-5.1,-5.699999809265137
-5.0,-5.699999809265137
-5.0,-5.699999809265137
-5.0,-5.699999809265137
-5.0,-5.699999809265137
-5.0,-5.599999904632568
-4.9,-5.599999904632568
-4.9,-5.599999904632568
-4.9,-5.599999904632568
-4.8,-5.400000095367432
-4.8,-5.400000095367432
-4.7,-5.400000095367432
-4.7,-5.400000095367432
-4.7,-5.400000095367432
-4.6,-5.300000190734863
-4.6,-5.300000190734863
-4.6,-5.300000190734863
-4.5,-5.300000190734863
-4.5,-5.300000190734863
-4.5,-5.199999809265137
-4.4,-5.199999809265137
-4.4,-5.199999809265137
-4.4,-5.099999904632568
