Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
C1=CC2C3=C4C(CCCC4C4CCCC(C4)C2CC1)C1=C3CCC1,-8.300000190734863,0.44125648788647787,320.5200000000001,6.595800000000006,0.4662513557147633,repairer
C1=CC2=C3C4=C(CCC4)C4CCCC(C5CCCC(C5)C2CC1)C34,-8.800000190734863,0.47169982459700405,320.52000000000004,6.595800000000006,0.4705573172532248,repairer
CC1CC2=C(CC3=C(C=C2)C(=O)C(C(=O)O)=C3)C(C)C1C,-7.900000095367432,0.7503312261695122,284.355,3.4452000000000016,0.5362524326797938,repairer
CC1CCC2CC3CC(O)C(CCC=CC12)O3,-6.800000190734863,0.6552919951377721,236.355,2.9072000000000013,0.42832394242333083,repairer
CC1CCc2ccc3c(c2C1C)C=C(C(=O)O)C3=O,-8.399999618530273,0.7856319354918,256.301,3.0367000000000015,0.6388482573609204,repairer
C1=CC2=C3C4=C(CCC4)C4CCCC(C5CCCC(C5)C2CC1)C3C4,-9.300000190734863,0.4477750247214627,334.5470000000001,6.985900000000006,0.43737493177998993,repairer
CC1CCC2=C(CC3=C(C=C2)C(=O)C(C(=O)O)=C3)C1C,-7.099999904632568,0.7443524564138586,270.32800000000003,3.199200000000001,0.5641171418353366,repairer
CC1C2CCCC3C4CCCC(C4)C4CCC=CC4=C(C4=C2CCC4)C13,-4.099999904632568,0.43286569083296683,348.5740000000002,7.2319000000000075,0.42217827503160044,repairer
CC1CCC2=C(C3C=CC(=C2)C(C(=O)O)C3=O)C1C,-6.800000190734863,0.7356914011600014,258.31699999999995,2.7449000000000003,0.4579225881214953,repairer
CC(=COC1=C2C(C)CCCC(C)CC2CC(C(O)CC(C)C(C)C)O1)CCCC(CC(O)C(O)CO)SCO,2.799999952316284,0.11477459698765174,586.8760000000004,5.738900000000009,0.43636763347729274,repairer
CC(=COC1OC(C(O)CC(C)C(C)C)CC2CC(C)CCCC(C)C21)CCCC(CC(O)C(O)CO)SCCO,7.900000095367432,0.138311396493953,602.9190000000003,5.512100000000009,0.4430651702962251,repairer
OC1CC2C(O)CC(C(O)C1O)C(O)C(O)C2O,-5.5,0.2410984840103929,264.274,-3.4474999999999993,0.4864024578246736,repairer
OCC1C(O)C1OC1C(CO)C1CCC1CCOCC1O,-6.300000190734863,0.4882969075426076,302.367,-0.8608999999999996,0.506502346558535,repairer
OCCC1C(O)C2C(O)C(O)C(O)CC12,-7.199999809265137,0.37174147220452314,218.249,-1.9216999999999997,0.5462785745361085,repairer
CC1CC2C=C=C(O)CC3C(C)CC4=C5C(CCC4)C(CC1O)C2C53,-6.900000095367432,0.48060277012512453,340.507,5.009000000000005,0.4286095892750768,repairer
CC1CCCCC2=C1CC(C)C1CC(C=CC=C1O)CC(C)C(O)CC2C,8.600000381469727,0.4714250071460831,372.5930000000002,6.580400000000007,0.3916831709488089,repairer
CC1CCCCCOC2C(O)C(C)C3C(C)C(O)C4C(C)C1C2C34,-3.0999999046325684,0.7132226121119242,336.5160000000001,3.3336000000000023,0.45229565463720667,repairer
CC1CC2=C3C(CCC2)C2CC(O)C(C)CC4C=C=C(O)CC(C1)C3C42,-1.7000000476837158,0.4515870330775404,354.53400000000016,5.399100000000005,0.43331048140706435,repairer
CC1C2CCCCC(O)C3(O)CC(CO)CC4CCC(C1O)C(C2)C43,-5.599999904632568,0.5838218176344286,352.51500000000004,2.3302000000000005,0.39926657321939574,repairer
CC1=CC(C)C2CCC(O)CC3C4CCCC5=C4C(C(CC(O)=C1)C(C)C5)C23,-6.599999904632568,0.49037437634356357,382.58800000000014,6.190300000000007,0.43278654311560505,repairer
CC(=O)C1=CC2CC(C)C(O)CC3C4CCCC5=C4C(C(C1)C(C)C5)C23,-5.300000190734863,0.6781691456636781,354.5340000000001,4.927400000000005,0.47562206685974556,repairer
CC12CCC3CC4C(O)C5CCC(CC(O)C1)C(=C32)C54,-7.800000190734863,0.6668476030384083,274.40399999999994,2.8908000000000014,0.49148504465994575,repairer
