init_top40,bo_top40
-5.6,-5.5
-5.5,-5.400000095367432
-5.3,-5.300000190734863
-5.3,-5.300000190734863
-5.2,-5.300000190734863
-5.2,-5.300000190734863
-5.1,-5.300000190734863
-5.1,-5.300000190734863
-5.1,-5.300000190734863
-5.1,-5.199999809265137
-5.1,-5.199999809265137
-5.0,-5.199999809265137
-4.9,-5.199999809265137
-4.9,-5.199999809265137
-4.8,-5.199999809265137
-4.8,-5.099999904632568
-4.7,-5.099999904632568
-4.7,-5.099999904632568
-4.7,-5.099999904632568
-4.7,-5.099999904632568
-4.6,-5.0
-4.6,-5.0
-4.6,-5.0
-4.6,-5.0
-4.6,-5.0
-4.6,-4.900000095367432
-4.6,-4.900000095367432
-4.5,-4.900000095367432
-4.5,-4.900000095367432
-4.5,-4.900000095367432
-4.5,-4.900000095367432
-4.5,-4.800000190734863
-4.5,-4.800000190734863
-4.4,-4.800000190734863
-4.4,-4.800000190734863
-4.4,-4.800000190734863
-4.4,-4.800000190734863
-4.4,-4.800000190734863
-4.4,-4.800000190734863
-4.3,-4.699999809265137
