init_top20,bo_top20
-11.699999809265137,-12.100000381469728
-10.5,-11.699999809265137
-10.300000190734863,-11.300000190734863
-10.300000190734863,-11.0
-10.199999809265137,-11.0
-10.100000381469728,-10.899999618530272
-10.0,-10.899999618530272
-10.0,-10.899999618530272
-9.899999618530272,-10.899999618530272
-9.800000190734863,-10.800000190734863
-9.600000381469728,-10.800000190734863
-9.399999618530272,-10.699999809265137
-9.399999618530272,-10.699999809265137
-9.300000190734863,-10.600000381469728
-9.199999809265137,-10.5
-9.100000381469728,-10.399999618530272
-9.0,-10.399999618530272
-8.899999618530273,-10.399999618530272
-8.899999618530273,-10.199999809265137
-8.800000190734863,-10.199999809265137
