init_top30,bo_top30
-10.0,-11.5
-10.0,-11.199999809265137
-9.899999618530272,-10.699999809265137
-9.899999618530272,-10.600000381469728
-9.600000381469728,-10.600000381469728
-9.399999618530272,-10.399999618530272
-9.300000190734863,-10.300000190734863
-9.199999809265137,-10.100000381469728
-8.899999618530273,-10.0
-8.899999618530273,-10.0
-8.800000190734863,-10.0
-8.800000190734863,-10.0
-8.800000190734863,-9.800000190734863
-8.800000190734863,-9.800000190734863
-8.699999809265137,-9.800000190734863
-8.699999809265137,-9.800000190734863
-8.600000381469727,-9.699999809265137
-8.5,-9.699999809265137
-8.5,-9.699999809265137
-8.399999618530273,-9.699999809265137
-8.399999618530273,-9.600000381469728
-8.399999618530273,-9.600000381469728
-8.399999618530273,-9.600000381469728
-8.300000190734863,-9.600000381469728
-8.300000190734863,-9.5
-8.300000190734863,-9.5
-8.199999809265137,-9.399999618530272
-8.199999809265137,-9.399999618530272
-8.100000381469727,-9.399999618530272
-8.100000381469727,-9.399999618530272
