smiles,docking_score,qed,sascore,logp,mw
CC1C=NCC2CC3CCCC4=C=C(CC5CC6(CCCCC4C6)CC4CCCC45)C(C3)CC12,-13.8,0.3209048875625725,0.21153400330886046,8.787900000000004,459.76200000000034
C=C1C2CC3(C=CC2C(C)(C)N1CCC)CC(N1CCC1)=CC1CCCC13,-7.9,0.6005418821544376,0.4501058304768101,5.592600000000006,366.5930000000002
CC(=O)CC(CO)C1=C2C(O)C3OCCCCC3(C)C2C2CCCCC(C)(C1)N2,-8.8,0.6264860588132741,0.42210767779892,3.131300000000002,405.5790000000002
CC1C=CC2CC3C(C2)C2CCCCC4CCCCC5CC6CC(=O)CC7CC(C)C(CCC1)C3C(C)C72CC6C45,13.0,0.27024864881804717,0.2450337795202387,10.531399999999994,558.9350000000002
O=C1CC=CC=C1C1C(=O)C(C(=O)C(O)F)CC2C(=C3CCOC3)C=CCC(=O)C21,-9.7,0.7095728155207804,0.4625272587609731,1.9823,414.42900000000026
C=C1NCC=C2C(CCCC3=CC(=C1C)C(C)CC3C)CCC(O)(C1CCCCCC1)CC2OC,12.5,0.3144902880905434,0.38527034536307914,7.6354000000000095,481.7650000000003
CC1CC2=C=C3C=NCCC(CN)(C3)CN3C(C)(O)CC4=C5C(C)(CCC4)C1C2C53O,-10.7,0.4470114518938134,0.2691921957113633,3.136800000000001,423.6010000000003
CCCC1CC2=C(C=CC=CC2)C2CCCC2C(C)C2CC3C=CC=CCC3N2C1C(=O)O,-11.6,0.5231957018539936,0.4244087388831311,6.6999000000000075,447.6630000000002
C=CN1C=C2C3C(=CCCC3C3(C)CC45CCCCCC4C(C)C(O)=C(O)C5C(C)(C(C)C)C23)C1,-8.7,0.39442352775929085,0.3678403167639449,8.144300000000008,477.73300000000046
CCCCCC1CC2CCCC3CC(C(C)=O)OC1C32O,-7.6,0.7896446709377284,0.5424373956497244,3.480500000000003,294.435
CCC1CCC2C3C=CC4CCCC4(O)C(OC(N)=CN)C3C3CC(C(=O)CC3O)C2C1,-10.0,0.39258702436030846,0.3756180948849358,2.8336000000000006,444.6160000000002
C=CC1CC2C(C)C(OC)CC3CC45CC1C1(C32)C2C(C)=CC3CC6CC(O)C=C7C6C2(O3)C41N7C(CCC)C5O,-9.6,0.470282636827799,0.25771540866881126,5.088000000000005,559.7910000000002
CC(O)C1=C=CC2CCC(=O)CC2CCC2C1C(C)C1CC3=C(CCC3)C12,-10.2,0.5097296316278975,0.40950186015254336,5.226600000000007,366.54500000000013
O=C1CC2C3CCCCC4C(=O)CCC(C43)C(C3CCC4CCCC4C3F)C2CO1,-8.0,0.5404668354438007,0.4988753525784726,5.361600000000006,416.5770000000002
CC1=CC2CCC(C)C3C4C5CCC(CC5(C)N)C4C(C)(C1)C23,-9.4,0.6247093041012787,0.3962358233349092,5.014500000000004,313.529
CC12CCC3C=CCCCC(C3)C3CCC4CC3C(C1)(C4=O)C1C=CCC=C12,-12.1,0.43216104781716896,0.26332948960563246,6.656900000000007,376.58400000000023
CCC=C1C(C)Cc2ccccc2C2(C)CCCCCC12,-7.9,0.5496848298294096,0.6256978699267574,6.053200000000007,282.47099999999995
