init_top40,bo_top40
-12.0,-13.199999809265137
-11.899999618530272,-12.899999618530272
-11.699999809265137,-12.899999618530272
-11.600000381469728,-12.600000381469728
-11.5,-12.399999618530272
-11.300000190734863,-12.399999618530272
-11.199999809265137,-12.199999809265137
-11.100000381469728,-11.899999618530272
-11.100000381469728,-11.899999618530272
-11.100000381469728,-11.800000190734863
-11.100000381469728,-11.600000381469728
-11.0,-11.5
-11.0,-11.399999618530272
-11.0,-11.199999809265137
-10.800000190734863,-11.100000381469728
-10.699999809265137,-11.0
-10.699999809265137,-10.899999618530272
-10.600000381469728,-10.800000190734863
-10.600000381469728,-10.699999809265137
-10.600000381469728,-10.699999809265137
-10.600000381469728,-10.5
-10.600000381469728,-10.399999618530272
-10.5,-10.399999618530272
-10.5,-10.399999618530272
-10.5,-10.199999809265137
-10.399999618530272,-10.199999809265137
-10.399999618530272,-10.100000381469728
-10.399999618530272,-10.100000381469728
-10.399999618530272,-10.0
-10.300000190734863,-10.0
-10.300000190734863,-9.899999618530272
-10.300000190734863,-9.899999618530272
-10.300000190734863,-9.899999618530272
-10.199999809265137,-9.899999618530272
-10.100000381469728,-9.899999618530272
-10.100000381469728,-9.899999618530272
-10.100000381469728,-9.800000190734863
-10.100000381469728,-9.699999809265137
-10.100000381469728,-9.699999809265137
-10.100000381469728,-9.5
