init_top20,bo_top20
-7.900000095367432,-9.600000381469728
-7.599999904632568,-9.199999809265137
-7.5,-9.199999809265137
-7.300000190734863,-9.0
-7.199999809265137,-8.800000190734863
-7.099999904632568,-8.699999809265137
-7.0,-8.699999809265137
-7.0,-8.699999809265137
-6.900000095367432,-8.600000381469727
-6.900000095367432,-8.5
-6.900000095367432,-8.399999618530273
-6.900000095367432,-8.399999618530273
-6.800000190734863,-8.399999618530273
-6.800000190734863,-8.399999618530273
-6.800000190734863,-8.399999618530273
-6.800000190734863,-8.300000190734863
-6.800000190734863,-8.100000381469727
-6.800000190734863,-8.0
-6.800000190734863,-8.0
-6.699999809265137,-8.0
