init_top30,bo_top30
-6.5,-6.900000095367432
-6.3,-6.599999904632568
-6.3,-6.5
-6.2,-6.5
-6.2,-6.400000095367432
-6.0,-6.400000095367432
-6.0,-6.400000095367432
-6.0,-6.400000095367432
-6.0,-6.300000190734863
-6.0,-6.300000190734863
-5.9,-6.300000190734863
-5.8,-6.300000190734863
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.199999809265137
-5.8,-6.099999904632568
-5.7,-6.099999904632568
-5.7,-6.099999904632568
-5.7,-6.099999904632568
-5.7,-6.0
-5.6,-6.0
-5.6,-6.0
-5.6,-5.900000095367432
-5.5,-5.900000095367432
-5.5,-5.900000095367432
-5.5,-5.800000190734863
-5.5,-5.800000190734863
