0,1,2,3,4
C1CCC2CCC1CC2,CC1(C(C(C(C1)C1)C2)C1CC2)C1,CC1(C(C(C(C1)C1)C(C1)C2CC(C1)C2)C1)C1,CC12CC3CCCC(CC1C3)C2O,CC12CC3CCCC(CC1C3)C2O
CC1(C(C(C(C1)C)C)C)C,C1=C(C(C(C(C1)C2)C)C2)C,CC1=CC2CCC(CC2)C1C,C1=CC(C(C2CC(C(C(C2)C)C)C)C)C1,C1=CC2CCC(C(C2)C1)C
CC1CCCC2(C(C1)C3CCCC(C(C2)C3)O),CC1CCC2(C(C1)C3CCCC(C2)C3)O,CC1(C(C(C(C(C(C(C1)C2)C3)C(C(C(C(C3)C2)O))C)C)C)C,CC12CC3CCC(C1C3)C2O,CC1CCC(C(C(C(C(C1)C2)C3)C2)C3O
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC3C2,CC1CC2CC3CCC1CC(C3)C2
CC1CC2CC3CCC1CC3(C2)C3,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2
CC1(CCC2(C(C3)CC1)CC3)C2,CC1CC2CC3CCC1CC2(C3)C2,CC1(C)C2(C)C3CC(C)C1(C)C2C3,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC3(C2)C3
CC1(C2CC3CC(C1)CC3C2),CC1(C2CC3CC(C1)CC3C2),CC1(C2CC3CCC1CC3C2),CC1(C2CC3CC(C1)CC3)C2,CC1(C2CC3CC(C1)CC3)C2
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC3(C2)C3,CC1CC2CC3CCC1CC(C3)C2
CC1(C(C(C(C(C(C1)C2)C3)C(C(C(C(C3)C2)O))C)C)C,CC12CC3CCCC(CC1C3)C2O,CC1(C(C(C(C(C1)C2)C3)C(C(C(C3)C2)O))C2C(C(C(C(C2)C3)C(C(C(C3)C2)O))C1),CC1CCC2(C(C1)C3)C(C(C2)C3)O,CC1CCC2(C(C1)C3)C(C(C2)C3)O
CC1CC2CC3CCC1CC(C3)C2,CC1(C2CC3CC(C(C1)C3)C2),CC1CC2CC3CCC1CC3(C2)C3,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2
CC(C)CCC=C(C)CCC,C1=CC=CO1,C1CCCO1,CC1=CC=CO1,CC1=CC=CO1
CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1
CC1CCCCC2CC(C3CCCC3)C2C1,CC1CCCCC2CC3CC(CCCC3O)C2C1,CC1CCCC2CC3CC(CCCC3O)C2C1,CC1CCCCC2CC3CC(CCCC3O)C2C1,CC1CCCCC2CC(C3CCCC3)C2C1
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC3(C2)C3,CC1CC2CC3CCC1CC(C3)C2
CC1=CC=CC1,CC1(C)C1,CC1(C)C1,CC1(C)C1,CC1=C(C)C=C1
CC1(C2CCC3CC(C1)CC3)C2,CC1CC2CC3CCC1CC3C2,CC1CC2CC3CCC1CC3(C2)C3,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2
CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(CCCCCC2)C1,CC1CCC2(CCCCC2)C1,CC1CCC2(CCCCCC2)C1
CC1CC(C(C)C2C=CC2)CC(C)C1,CC1CC(C(C)C2=C(C)CC2)CC(C)C1,CC1(C(C)C2C=CC2)CC(C)C1C,CC1CC(C(C)C2=C(C)C(C)C(C)C12,CC1CC(C(C)C2=C(C)CC2)CC1
CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(CCCCCC2)C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1
CC1(C(C(C(C(C(C1C2)C3)C(C(C(C3)C2)C)C)C)C)C2O,CC1CCC2(C(C1)C3)C(C(C2)C3)C(=O),CC1CCC2(C(C(C(C(C1)C3)C(C(C3)C2)C)O)C)C,CC1CCC2(C(C(C(C(C1)C3)C3)C2)O,CC1CCC2(C(C1)C3CCCC3)C2O
CC(C(C1CCCC2)C3(C(C(C(C2)C3)O))C1)C2,CC1CC2CC3C1(C)C(C)C23C,CC1CC(C)(C(C)C2=C(C)C2)C1,CC1(C(C(C(C(C(C(C1)C2)C3)C)C)C)C2OC3,CC1CC(C)(C(C)C2=C(C)C2)C1C
CC1(C(C(C(C1)C2)C3)C(C(C1)C2)C3),CC1(CCC2(C3CC1CC3)C2),CC1(C2CC3CC(C1)CC2C3),CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC3C2
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1(C(C(C(C1)C2)C3)C(C3)C2),CC1CC2CC3CCC1CC(C3)C2,C1CCCO1=C=O
CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2,CC1CC2CC3CCC1CC(C3)C2
CC1CCC(C(C(C(C(C(C1)C2)C3)C3)C2)O,CC1(C(C(C(C(C1)C2)C3)C(C(C3)C2)C)O)C,CC1CCC2(C(C(C(C(C1)C3)C(C(C(C2)C)C)C)O)C3),CC1CCC2(C(C1)C3)CCC2(C1C3)C2O,CC1(C(C(C(C(C(C(C(C1)C2)C3)C(C(C(C3)C2)O))C)C)C)C
CC1=C(C)C=C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CCC2(O)CC3CCCC(C3)C2C1,CC1CC(C(C)C2=C(C)C2)CC(C)C1,CC1(C(C)C2C=CC2)CC(C)C1C
CC1(C)C2(C)C3CC(C(C)C(O)C1)C3C2,CC1(C(C(C(C1(C2CCC3CC(C)(C)C(O)C1C3CC2)C)C)C)C)O),CC1C2CCC3CC(C)(C)C(O)C1C3CC2,CC1C2CCC3CC(C)(C)C(O)C1C3CC2,CC1C2CCC3CC(C)(C)C(O)C1C3CC2
CC1(C(C(C(C(C(C1)C2)C3)C(C(C(C3)C2)O))C)C,CC1(C(C(C(C(C(C(C2CC(C(C3CC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C,CC1CCC2(C(C(C(C(C1)C2)C3CCCC3)C)O)C,CC1CCC2(C(C(C(C(C1)C3)C(C(C(C2)C3)O))C)C,CC1(C(C(C(C(C(C(C(C(C2O)C3)C(C(C(C(C(C(C(C(C3)C1)C2)C)C)C)C)C)C)C)C)C)C)C
