init_top30,bo_top30
-8.6,-8.600000381469727
-8.0,-8.5
-7.9,-8.5
-7.9,-8.399999618530273
-7.8,-8.300000190734863
-7.8,-8.300000190734863
-7.7,-8.199999809265137
-7.7,-8.199999809265137
-7.7,-8.199999809265137
-7.7,-8.100000381469727
-7.6,-8.100000381469727
-7.6,-8.100000381469727
-7.6,-8.0
-7.6,-8.0
-7.6,-8.0
-7.4,-8.0
-7.4,-7.900000095367432
-7.3,-7.800000190734863
-7.3,-7.800000190734863
-7.2,-7.699999809265137
-7.2,-7.699999809265137
-7.1,-7.599999904632568
-7.1,-7.599999904632568
-7.0,-7.400000095367432
-7.0,-7.300000190734863
-7.0,-7.300000190734863
-7.0,-7.199999809265137
-6.9,-7.199999809265137
-6.9,-7.199999809265137
-6.9,-7.099999904632568
