0,1,2,3,4
C1CCC2CCC1,Nc1ccccc1Nc2ccccc2,C1NCCC2CC3CCC2CC1C3,C1=CC=CC=C1C(C(=O)N)C1=CC=CC=C1N,C1CCCCCN1CCC1=C2C=CC=CC2=NC1
C1=CC=CC=C1CNCCC1=C2C=CC=CC2=N1,C1=CC=CC=C1CNCCC1=C2C=CC=CC2=N1,C1=CC=CC=CC1CNCCC1=C2C=CC=CC2=N1,C1=CC=CC=CC1CNCCC1=C2C=CC=CC2=N1,C1=CC=CC=C1CNCCC1=C2C=CC=CC2=N1
Nc1ccccc1c1ccccc1,C1CCC(N)C1CCC1,C1CCC(C2=CC=CC=C2)NCC1,C1CCC(C1)Nc1ccccc1Nc1ccccc1,Nc1ccccc1Nc1ccccc1
Nc1ccccc1Nc1ccccc1,Nc1ccccc1Nc1ccccc1,Nc1ccccc1Nc1ccccc1,C1=CC=CC=C1Nc1ccccc1Nc1ccccc1,C1CCC(C1)Nc1ccccc1Nc1ccccc1
Nc1ccc(cc1)Nc1ccc(cc1),C1=CC=CC=C1N1CC=CC=CC1N1CC=CC=CC1,C1CCC(C1)Nc1ccc(cc1)C1ccc(cc1),C1CC1Nc1ccccc1Nc1ccccc1,C1CCC(C1)Nc1ccccc1Nc1ccccc1
c1ccc(Nc2ccccc2Nc2ccccc2)cc1,c1ccc(Nc2ccccc2Nc2ccccc2)cc1,C1CCC(NC2CC3=CC=CC3=CC2)CC1,C1ccc(Nc2ccccc2Nc2ccccc2)cc1,C1CCC(C2=CC=CC=C2)C1(Nc1ccccc1)Nc1ccccc1
C1=CC=CC=C1C1=CC=CC=C1,Nc1ccccc1Nc1ccccc1,C1=CC=CC=C1Nc1ccccc1Nc1ccccc1,Nc1ccc(cc1)Nc1ccc(cc1),Nc1ccccc1Nc1ccccc1
C1=O=S(=O)(Nc1c2ccc(cc2)c3c2ccccc2[nH]c3c2ccccc2)c1c1ccccc1Nc1ccc(cc1)C2CCOCC2ClC1=CC=CC=C1F,C1=O=S(=O)(Nc1cc(-c2ccc3nccc(N4CCOCC4)c3c2)cnc1Cl)c1ccc(F)cc1,C1=O=S(O)(Nc1c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3c2c(cc3,c1ccc(cc2ccccc2)c1,c1ccc(cc2ccccc2)c1
C1CCC(C1)C1CCCCC1,Nc1ccccc1-c1ccccc1,C1=CC=CC=C1-C1=CC=CC=C1,C1CCC1-c1ccccc1,C1CCCCC1-C1CCCCC1
Nc1ccccc1-c1ccccc1,Nc1ccccc1-c1ccccc1,C1CCCCC1-C1CCCCC1,C1=CC=CC=C1-C1=CC=CC=C1,C1=CC=CC=C1-C1=CC=CC=C1
