init_top30,bo_top30
-8.1,-7.699999809265137
-8.0,-7.400000095367432
-7.6,-7.300000190734863
-7.6,-7.300000190734863
-7.3,-6.800000190734863
-7.0,-6.699999809265137
-7.0,-6.699999809265137
-6.9,-6.699999809265137
-6.8,-6.599999904632568
-6.8,-6.599999904632568
-6.7,-6.5
-6.7,-6.5
-6.7,-6.5
-6.7,-6.400000095367432
-6.6,-6.400000095367432
-6.6,-6.300000190734863
-6.6,-6.300000190734863
-6.5,-6.199999809265137
-6.5,-6.099999904632568
-6.4,-6.099999904632568
-6.4,-6.099999904632568
-6.4,-6.0
-6.2,-5.900000095367432
-6.2,-5.800000190734863
-6.2,-5.800000190734863
-6.2,-5.699999809265137
-6.2,-5.699999809265137
-6.1,-5.599999904632568
-6.1,-5.599999904632568
-6.0,-5.300000190734863
