init_top50,bo_top50
-7.6,-8.699999809265137
-7.6,-8.5
-7.4,-8.5
-7.3,-8.399999618530273
-7.2,-8.300000190734863
-7.0,-8.300000190734863
-6.9,-8.199999809265137
-6.9,-8.100000381469727
-6.9,-8.100000381469727
-6.7,-7.900000095367432
-6.6,-7.800000190734863
-6.6,-7.599999904632568
-6.5,-7.5
-6.5,-7.5
-6.5,-7.400000095367432
-6.5,-7.400000095367432
-6.4,-7.300000190734863
-6.4,-7.199999809265137
-6.3,-7.199999809265137
-6.3,-7.099999904632568
-6.2,-7.0
-6.2,-7.0
-6.1,-7.0
-6.1,-7.0
-6.0,-7.0
-6.0,-7.0
-6.0,-6.900000095367432
-6.0,-6.900000095367432
-6.0,-6.800000190734863
-6.0,-6.800000190734863
-5.7,-6.800000190734863
-5.7,-6.699999809265137
-5.7,-6.699999809265137
-5.6,-6.699999809265137
-5.6,-6.599999904632568
-5.5,-6.599999904632568
-5.5,-6.599999904632568
-5.4,-6.400000095367432
-5.3,-6.400000095367432
-5.3,-6.300000190734863
-5.2,-6.300000190734863
-5.2,-6.300000190734863
-4.9,-6.199999809265137
-4.9,-6.199999809265137
-4.8,-6.199999809265137
-4.7,-6.099999904632568
-4.3,-6.0
-3.9,-5.900000095367432
-3.9,-5.900000095367432
-3.7,-5.800000190734863
