Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
NNC1=C(C2CCCC2)CC=C1,-6.699999809265137,0.4826218768614828,164.252,1.8539,0.6729537999031722,repairer
Cc1[nH][nH]c1-c1ccccc1,-6.800000190734863,0.6184211067545436,146.19299999999998,2.31822,0.7722055913702771,repairer
NCCNCCC1=C(c2ccccc2)CC1,-6.900000095367432,0.7152123344600748,216.328,2.1723999999999997,0.755625348864512,repairer
Nc1cccc(N)c1N,-6.300000190734863,0.4376677409388704,123.15900000000002,0.43320000000000003,0.7818616223543673,repairer
NNc1cccc(-c2ccccc2)c1N,-7.599999904632568,0.3945340208779183,199.257,2.2214,0.8050127704094117,repairer
CC1=C(c2ccccc2)N1N,-6.0,0.609072439741155,146.19299999999996,1.5643999999999998,0.7882245817548924,repairer
CC1CCC(N)C1c1cccc(-c2ccccc2)c1N,-3.299999952316284,0.8127692256729041,266.38800000000003,3.776600000000002,0.6745899925118023,repairer
NC1C=CC=Cc2ccccc21,-6.900000095367432,0.6138820021489912,157.21599999999998,2.2694,0.6833485038002474,repairer
NNc1cccc(-c2ccccc2)c1NN,-7.400000095367432,0.4648923417371134,214.27200000000002,1.9247999999999998,0.7891311390872403,repairer
CC1=C(c2ccccc2)C1N,-5.900000095367432,0.6403281507723727,145.20499999999996,1.8009999999999997,0.7540619669706489,repairer
Cc1cccc2c3c(ccc12)CCC3,-7.0,0.5832362393670529,182.26599999999993,3.6369200000000026,0.8116233860836942,repairer
Cc1ccccc1-c1ccccc1-c1ccccc1,-7.5,0.5713085068134847,244.33700000000002,5.329020000000003,0.862434803449746,repairer
CC(C)C1C(=O)CC2=C1Cc1c(O)coc(=O)c12,-7.800000190734863,0.82135184480469,246.26199999999997,1.9001,0.5740902225223735,repairer
CC1=C(O)c2cc3c(cc2=CC1)CCCCC=3O,-5.5,0.7337194582769202,242.31799999999993,2.5524000000000004,0.6481966474460574,repairer
CC1=C(C2=CC=CC=CC2)N1N,-6.400000095367432,0.5929642743427347,160.21999999999994,1.8497,0.644755214488587,repairer
NC1=C(c2ccccc2)CC=C1,-6.900000095367432,0.664768804066754,157.21599999999995,2.3163,0.7459527010020734,repairer
CC1C(C(O)C2CCCCC2C2CC(O)C(O)C2)CC(O)C(CO)(CO)C1CO,5.900000095367432,0.32004737242343506,416.55500000000023,-0.11809999999999998,0.47977506578361256,repairer
C1CCC(C2CCCCC2C2CCCCC2)CC1,-7.099999904632568,0.5658960176553522,248.45399999999992,5.9534000000000065,0.7458420732060871,repairer
C1CC(C2CCC2C2CCC2)C1,-5.800000190734863,0.5845565641612396,164.29199999999997,3.6128000000000027,0.7142672179475404,repairer
CC1=CC=CC=CC1C1=CC=CC=CC1,-7.0,0.5915468219402964,196.293,4.1174000000000035,0.5941915208878124,repairer
c1ccc(C2CCCC2)cc1,-6.0,0.5696675549216235,146.233,3.3442000000000016,0.8603831831534938,repairer
CC1C(C(O)C2CCCC2O)CC(O)C(CO)(CO)C1CO,-4.400000095367432,0.3908450342511809,318.4100000000001,-0.8953000000000004,0.49609875082820254,repairer
CC1C(C(O)C2CCCCC2C2CC(O)C(O)C2)CC(CO)(CO)C1CO,1.600000023841858,0.39584148153703425,386.5290000000002,0.5210000000000001,0.49273037444268636,repairer
CC1C(C(O)C(C2CCCC2)C2CC(O)C(O)C2)CC(O)C(CO)(CO)C1CO,4.400000095367432,0.3067613453077079,416.5550000000002,-0.11809999999999998,0.47636618083495447,repairer
C1CCC(C2CCC(C3CCCC3)C2)C1,-6.400000095367432,0.6095088544962685,206.3729999999999,4.783100000000005,0.734580760249408,repairer
C1CCCC(C2CCCCCC2C2CCCCC2)CC1,-5.900000095367432,0.4901959809675685,276.508,6.733600000000007,0.7535701745296253,repairer
Cc1ccccc1-c1ccccc1CCc1ccccc1,-6.099999904632568,0.5923644220226587,272.39099999999996,5.447220000000004,0.8451293848550462,repairer
Cc1ccccc1-c1ccccc1,-6.800000190734863,0.6092016568043108,168.239,3.662020000000002,0.8848119764161215,repairer
NNC1=C(c2ccccc2)CC=C1,-7.0,0.5272175557900861,172.23099999999997,1.8209000000000002,0.7272103164970931,repairer
NNC1C=CC=C1c1ccccc1,-7.0,0.5234283162412945,172.231,1.4717,0.6814256774213515,repairer
NC(C1=CC=CC1)C1=CN1,-6.199999809265137,0.5820160100170636,134.182,0.6446000000000002,0.5593638001965567,repairer
CCc1cccc(CC)c1-c1ccccc1,-5.300000190734863,0.7004157389333604,210.32,4.478400000000003,0.835600336411655,repairer
OCC1CCC(C(O)C2CCCC2O)CC(O)C1(CO)CO,-4.0,0.3709873093722784,318.4100000000001,-0.7511999999999999,0.5227600125870426,repairer
OCC1CC(C(O)C2CCCC2O)CC(O)C1(CO)CO,-5.5,0.3817255528333168,304.383,-1.1412999999999993,0.5058196340357807,repairer
CCC1CCC(O)C(O)C1C(O)C1CC(O)C(CO)(CO)C(CO)C1C,-0.6000000238418579,0.31849860110491074,376.4900000000001,-0.8982999999999997,0.4684282216221957,repairer
NC1Cc2ccccc2C(N)N1,-7.5,0.5070389259743328,163.224,0.07440000000000019,0.6247172447894349,repairer
Nc1c(-c2ccccc2)cccc1C1CCCC1N,-1.600000023841858,0.8032714406380815,252.36099999999993,3.5306000000000006,0.712793477371679,repairer
NN1C2=CC=CC(c3ccccc3)=C1C2,-7.0,0.6988506362821713,196.253,2.4308000000000005,0.6311547241794033,repairer
Cc1cccc2c1C(C=CC1=CC=CC1)C2N,-6.099999904632568,0.8150877682281295,223.319,3.5345200000000014,0.5791291115706161,repairer
Nc1c(-c2ccccc2)cccc1C1C(N)C1N,-6.599999904632568,0.697733668950905,239.32199999999997,1.6875999999999995,0.6955413605934707,repairer
Cc1cccc2ccccc2c1=NNc1cccc2ccccc2c1=NN,35.20000076293945,0.4229562378628858,352.4410000000001,4.003620000000002,0.7431082217324588,repairer
C1CCCC(C2CCCCCC2C2CCCCC2)CCC1,-6.900000095367432,0.47466546925771697,290.535,7.1237000000000075,0.7566863154790404,repairer
C1CCCC2CCCCC2C2CCCCC2CCC1,-4.199999809265137,0.47734546647008164,262.481,6.343500000000007,0.6775785988960151,repairer
CC1=C(C2CCCC2)CC=C1,-5.800000190734863,0.5339602676690198,148.24900000000002,3.453000000000002,0.7080252067548924,repairer
CCC1=C(C2CCCC2)CC=C1,-6.0,0.5783593944837212,162.27599999999998,3.8431000000000024,0.6998248328702052,repairer
CC(=C1C=CC1)C1CCCC1,-5.900000095367432,0.5339602676690197,148.24899999999997,3.453000000000002,0.6854377331196566,repairer
CC1=C(C)C(C)C(C)C(C)CC=C1,-4.900000095367432,0.5214843050641274,178.31899999999996,4.191000000000003,0.5936809764261055,repairer
C1=CC=CC(C2=CC=CC=CC3=C2C=CC=CC3)C=C1,-7.300000190734863,0.6098636256502601,258.364,5.149900000000003,0.6154404973839332,repairer
Nc1cccc(-c2ccccc2)c1N,-7.900000095367432,0.6689223545715061,184.242,2.518,0.8292467875846322,repairer
Nc1c(NC2CCC2)cccc1-c1ccccc1,-5.599999904632568,0.7957834641278564,238.33400000000003,3.9002000000000026,0.8067061792942996,repairer
c1ccc(-c2ccccc2-c2ccccc2)cc1,-7.800000190734863,0.5794896680157823,230.31,5.0206000000000035,0.9,repairer
NC12CCC(C1)C1(N)CCC21,-5.599999904632568,0.5339412402710608,152.241,0.6050999999999994,0.44060812454569387,repairer
CC1=CC=CC(C2N=CN=CN=C2CCc2ccccc2)C1Cl,-2.5,0.7425907858347294,325.84299999999996,4.238700000000004,0.5525453166702949,repairer
OCC1(CO)CCCC(C(O)C2CCCC2O)CC1O,-5.5,0.4699106619543927,288.384,0.030400000000000094,0.5444506948832608,repairer
C1=CCC2C=CC=C2C=C1,-6.0,0.47253764097389583,130.18999999999997,2.6149000000000004,0.611392602394359,repairer
C1=CCC(CCC2CCCC3=CC=CC32)=C1,-6.400000095367432,0.6427618762550055,212.336,4.565400000000004,0.5761688441193675,repairer
Cc1cccc2c1C(c1ccccc1)C2=NN,-6.199999809265137,0.5844779415902626,222.291,2.8033200000000003,0.7087838510505391,repairer
C1=CCC(C2CCCC2)CC=C1,-6.300000190734863,0.5512240198750228,162.276,3.6990000000000025,0.7291535361669086,repairer
c1ccc(CCc2ccccc2-c2ccccc2)cc1,-7.0,0.6076188606936779,258.36400000000003,5.138800000000004,0.8578211127685487,repairer
NNNC1=C(C2CCCCC2)CC=C1,-7.199999809265137,0.47255083499519485,193.29399999999998,1.7485999999999993,0.6652830483726248,repairer
NNC1(c2ccccc2)C=CC=C1,-7.0,0.5234218020279062,172.231,1.4711999999999998,0.6931065108290768,repairer
O=C1C=CC=CC2=C3C=CC=CCC3C3C=CC=CC3C2C1O,-2.799999952316284,0.7439425229943092,304.389,3.4595000000000025,0.5098334155886473,repairer
C1=CCC(c2ccccc2)N=C1,-5.900000095367432,0.5940379776295102,157.21599999999998,2.758400000000001,0.6950328444595881,repairer
C1=CCC(Nc2ccccc2)=C1,-5.800000190734863,0.6955574588494433,157.21599999999998,2.9423000000000012,0.762135074628447,repairer
C1=C2CCOCCOC2C1,-5.300000190734863,0.46934431646866903,140.182,1.1219999999999999,0.6429410639328206,repairer
CCC(=C1CC(=C(C)C)C1N)c1ccccc1,-5.800000190734863,0.7613988976400201,227.351,3.917600000000002,0.6509398268680346,repairer
C1=C2CCOCCOC2CC1,-5.400000095367432,0.4923110503942314,154.20899999999997,1.5121,0.6338303585790405,repairer
