smiles,rdkit3d_docking_score,sdf_docking_score,qed_score,sascore,logp,mw
CC(C)CCCCCCC1=CC2CCC(=O)OC2CC1,-5.2,-5.4,0.3709246145495014,0.6469215098883362,5.025000000000005,278.43600000000004
C=C(C=C=c1ccc(NC2CCCCC2(C)C)c2c1=CC(C)=CC2=O)C(C)=O,-4.4,-0.8,0.6373202964536798,0.5682229644158238,4.071200000000003,375.5120000000001
CC(C)C1C(C)CCC2C=C3CCCCC3CCCC21,-1.9,-6.3,0.4977467806648349,0.5886422959138092,6.221400000000007,274.492
CC1=C2CC(C(=O)O)CC(CCC3CCCCCC3)C2CCC1,-6.0,-6.8,0.5123302573625071,0.6342674364907728,5.964400000000006,318.501
NC(=O)C1CC=CCC2(CC=CCC2)C1,-5.6,-6.7,0.6567465852880585,0.5500351911970789,2.554500000000001,205.301
C=C(F)C1C2CCCC2C2CCCC2C2C3C=C4C(=C3CCC12)CCCCC4C,1.6,-5.2,0.4221640960584976,0.4854836726830422,8.021100000000008,394.6180000000003
CC(C)c1c2c(cc3ccccc13)=C1C=CC=C1C=2,-6.6,-6.4,0.7209386608064796,0.6931225462069888,3.404200000000002,244.337
OC1=CCC2=C(CCC2)C1,-5.1,-5.2,0.5074772797313559,0.6305859015287351,2.7026000000000003,136.194
CC1=CCC2=CC3=C(CCC(CC4(C)CC=C(CC5CCCC5)CC4)C3C)C2=C1,-2.1,-6.7,0.4226738642654238,0.517762618938731,8.632500000000002,388.6390000000002
C=C(CC=O)CCC1CC2=C(C=CCC2)CCCC1C,-5.4,-6.6,0.4845184448856502,0.570750659685907,5.384700000000005,272.432
CC1C=C2CCC(C)C(C)CCC2C=C1CC(C)(C)O,-6.5,-6.9,0.6946321490820768,0.5472651378092024,5.112300000000006,276.46399999999994
C=C(C)CC1CCCCCCC1,-4.6,-4.8,0.5360586550329085,0.7910695090175872,4.313100000000004,166.308
C=C1C=CC2C3CCC=CC3=C(C)C3CCCC(C1C(=O)O)C32,-6.2,-6.1,0.7580143970676678,0.499337418345613,4.758200000000005,310.43700000000007
CCCCCC1CC(COC)=C(CC)CC1=O,-4.8,-5.1,0.4964772621746776,0.6626197941348104,3.898800000000003,238.3709999999999
C=C1Cc2cccc3c2C1CCCC3,-6.3,-5.9,0.540252076770711,0.6775979195170867,3.608900000000003,184.28199999999995
CC(=O)N1CC(C)=C(C)C2=C1c1c(C=O)ccc3c1C2C=CC3,-6.9,-7.3,0.5868423650795567,0.5910148021491424,3.6182000000000025,305.377
CC1C=CCC2=C=C1C(CCOC1CCCC1)C=C=C1CC(N)CCC1C2,-5.9,-4.7,0.5187958849013844,0.34549842385404,5.612200000000005,365.5610000000001
Fc1cccc2ccc(Cl)cc12,-5.3,-5.4,0.5809102562591392,0.8442806854881756,3.6323000000000016,180.609
CC1CCC(CC2CCC3(CCC4CC(C5CCCC5C)CC4C3)C2)CC1,-3.8,-6.1,0.468808156824105,0.5169274802196326,8.251800000000006,370.66500000000025
CC#CC=CCc1ccc2c(C)c(C)ccc2c1,-6.0,-6.1,0.6672008834532912,0.7311416248216231,4.578640000000004,234.342
FC1(F)C=Cc2cccc3c2C1=C1CC=CC=C13,-6.8,-6.8,0.627715722914373,0.6333611201227021,4.459200000000003,240.252
c1ccc2cccc-2cc1,-4.8,-4.9,0.5114321476537325,0.9,2.791400000000001,128.17399999999998
CC1=CC=C2C1=C1CCCc3ccc(C)c2c31,-6.6,-6.6,0.6059669654175094,0.6826379885977341,4.4418200000000025,220.315
CCC1(C)CCC(C2CC3CCCC(=O)CC3C2)CC1,-5.8,-5.9,0.6616054440240118,0.6230208427142314,5.378400000000005,276.46400000000006
CCCC(C)(CC)CCCCCC=CCC1CCCOC1,-4.7,-5.3,0.3109087086260908,0.6502499257648298,6.526200000000007,294.523
CCCC1C2CCC(C(C)=CC3C4CCC(C4)C3O)C=C2C2C=CCCCC1(C(C)=O)C2,2.1,-3.8,0.4690933388290021,0.3512284523789694,7.044000000000009,436.6800000000003
CC1CCCCC1C1=CCC=C2C(=C1)C1=C(CC3C(C1)CC1CCCCC13)C2CO,0.7,3.1,0.5178848897884459,0.4954956264993244,7.150600000000008,404.6380000000002
C=C1C=c2c(C(C)CCC3CCCC3)cc3cc4c(cc3c2=C1)CCCC4C,-5.9,-6.1,0.577266117565957,0.5953404051366522,6.484300000000006,370.58000000000027
C=C1C=C2CC3CCC(O)C3C(=O)CC2CC1O,-6.7,-6.9,0.6843303125128036,0.5212861304246118,1.5998,248.322
C=C1CCC(C(C)C)C(C2CC3=CCC4=CCC=CC4C3O2)CC1,-6.4,-5.7,0.4472555051813675,0.4869693558355036,5.995100000000007,324.5080000000001
C=C(O)C(C)=c1[nH]c2c3c1CC1=C4C(CCC1)CCC(C(C)C=2)C43,-6.7,-7.4,0.5983130415041593,0.4905734520323007,3.8336000000000032,321.46400000000006
CC1=C(C2CC3=C(CC=CC=C3)O2)CC(C)CC1C,-6.2,-6.3,0.6044955748132356,0.5246865427457278,4.928000000000005,256.38899999999995
O=C(O)C1C2=C(CCC2)c2ccccc21,-6.0,-6.1,0.7564119080759025,0.7027808532995866,2.805900000000001,200.237
CC1C=C(C(=O)NC2CCNC2)CC(C=CO)(CS)C1,-4.8,-5.0,0.4725575951087412,0.517963410672589,1.8087,296.43600000000004
O=CCC1CC2C(O)C3CCC(O)=C4CSC5=C6CC=CC=C6CCN(C3CC45)C2C1=S,20.4,-7.9,0.4582581213038816,0.3179353066053919,4.514400000000005,469.6720000000002
CC1CCC2=C(O)CC3C4=CCC(=O)C5CCC1(C45)C23,-5.5,-7.1,0.6799353374349875,0.4355357126867843,3.789900000000002,270.372
CC1CC2CCC3CC=C=CC1C2C3,-5.5,-6.1,0.5073132424053701,0.4104804763714541,3.789900000000003,188.314
CCC1C=C2CC(CC3CCCCC3)CCC2CC(O)C1C,-6.1,-7.2,0.6604390916354377,0.5745981504919409,5.726400000000006,304.51800000000003
CC1CCC(=C=CCC#CCC2=CC(=O)OCCC2)CC1,-5.9,-5.5,0.4285354392981474,0.6147485761661147,4.325000000000004,284.399
CC1=Cc2cc(C(C)CC(C)C)ccc2CCCC1C,-5.7,-6.5,0.6120362744933984,0.6643225124647072,6.211900000000006,270.46
CCCC1C2CC=CC1C(C(C)OC(C)C1CCCC(C)C1)CCC2,-4.9,-5.3,0.4696847491743503,0.4561239889939082,7.015000000000009,346.59900000000016
CCC12CCCC1C(C)CC2,-4.7,-4.8,0.5381452650575611,0.6230163248911199,3.6128000000000022,152.28099999999998
C=C1C=Cc2c1c(C)c1c3c2C(=C)CCC3CCC1,-6.6,-7.0,0.5870375322226477,0.5989330036838176,5.261920000000004,248.36899999999991
C1=CCC(C2=CCC=C2)=C1,-4.5,-4.5,0.5116617041146266,0.6451666017939871,2.759000000000001,130.18999999999997
CC(O)C1CC2=C(CC(CCC(C)(C)C)C=C2)C1,-4.9,-5.8,0.7806530771138209,0.5476331336407987,4.476200000000004,248.41
CC(=O)C1=CCC=C(Cl)C1,-4.7,-4.7,0.5700493735547004,0.6437166530760383,2.4183000000000003,156.61199999999997
C=C1CC(O)(CC)C(C(C)Cc2ccc(C)cc2)N1,-5.5,-5.7,0.8700937893247265,0.6059207340672268,3.1903200000000016,259.393
C1=C2C=c3ccccc3=C2c2ccccc21,-6.6,-6.8,0.6132709071856782,0.7392047678497822,2.0767,202.256
CC1CCC(C)(C2CC(C(C)C)CCCC2=O)OC1,-5.2,-6.7,0.6993623347972111,0.6018685488341587,4.223100000000004,266.42499999999995
O=CC1CCC2C=CC3CCCC3C2C=C1O,-6.0,-6.5,0.5563080779022126,0.5275457746513644,3.255700000000002,232.323
CCC1CCC(C)C(C)C2=CC3(C=CC(C)CCC3)C=C21,-3.0,-6.4,0.4950358984480441,0.4559500729890415,6.307600000000006,284.487
CC1C(C#CC=C(F)F)CC1c1ccccc1,-5.3,-5.5,0.6361386398482454,0.5794063814782265,4.210000000000003,232.273
CC1C=C2C(=CC=C2CC(C)(C)C)CCC1,-5.6,-6.0,0.5760587304682918,0.6119220481704337,5.0354000000000045,216.36799999999997
CC1C2=CCC=CC2=C=C2CC3CC(C)(O)CCC3C3C2=C1c1ccccc13,-5.7,-7.5,0.5489361432511716,0.468388217702836,6.096100000000005,368.52000000000015
CC1=C=C2C=C3CC(C)CCCC3C3=C2C2=C(CC3)CCC2C1,-6.9,-7.7,0.4525865183887458,0.49908965650956,6.425000000000005,304.4770000000001
C1=CCC2=C(C1)CCC1=C2CSC=N1,-5.9,-6.0,0.5491673466473198,0.5619353480241929,3.456000000000002,203.31
CC1=CCCC=C2C1=CCC1=C2CNC1,-5.6,-6.5,0.6322722319505801,0.6008298699377901,2.8828000000000005,199.297
CC(C)=C1CC=C(C=C=C2CCCC2)CC1C,-5.8,-6.4,0.4198580177048621,0.5485223616470855,5.3346000000000044,228.379
C1=CCC=C=C2CC=CC=C2C=1,-5.5,-5.4,0.4702553095472148,0.4617831515515239,3.0692000000000013,154.21199999999996
CC1CCC2CCCN3c4c(Cl)cc([SH](Cl)CC(C)(C)O)cc4C(C1O)C23,-6.0,-5.5,0.5827491574800591,0.4797129142840782,5.097800000000005,432.45700000000016
