smiles,docking_score,qed,sascore,logp,mw
CC(O)C1=C(O)Cc2c(c3c(c4c2=CCCC=4)=CC2(C4=CCC=CC=C4)CCCCC2C=3)C1=O,-10.3,0.7248666548383021,0.4660783409380338,3.166800000000002,452.5940000000004
C=C1C2OC(=O)CC3=C2C(c2ccccc2C1c1ccc(O)cc1)N(C)C3,-9.4,0.6231604611938228,0.5814368595623962,3.6925000000000017,359.4250000000001
Cc1ccc(C2NC(=O)C3=CCC=CC3=C=C3C2=CCC2=CC=CC=CC32)cc1,-9.7,0.6432020961060377,0.5262084834387297,5.502620000000004,377.48700000000014
CC=CC(=CC)C1CC2=CC=NC=CC2=C1C=C=C1CC2=C(C3CCCCC3)C3=CCC=C4C=C=CCC1=C2C43,-6.9,0.2577414280704751,0.4174312571464928,10.009799999999993,521.7480000000003
CCC(CCO)CC1CCCC2(C)CCCC(CC2)C(C)C2CCC=C(C2)C(=O)N1,-8.5,0.5433146831941918,0.37579060566538336,6.403000000000008,417.6780000000003
CCC1CC(=O)CCC2C(C1)CC(C1CC(CC(C)O)C1)C1OC3(CC4CCCC4C3)C(CC)C21,-7.9,0.448855189524079,0.42841985889393663,7.195200000000009,484.7650000000004
O=C(NCC(CCC1=CCC(O)=CC1)N1CCNC1)C1C=CC=CC2=C1C=CCC=C2,-8.2,0.5489666939740325,0.5094142099245611,3.831100000000003,419.56900000000024
C=C(C)CCC1CCC(Cc2ccc(OCO)cc2)N(C(C)C2(C)CC3CCC(O)C3C2)C1,-7.7,0.3774917538797468,0.5294690436632886,5.570300000000007,455.68300000000045
CCC1=C(C)C2=C(CC(=O)OC2)C2CCC(C)(C3CCC4C(C)C(=O)C(C)(C)C4CC3)CCCC12,-5.3,0.3780844713717113,0.4914229222470043,7.84040000000001,480.73300000000035
CCCCOC1=CCC(C(CC)C2=CCCCC2)C(O)=C1,-6.4,0.4828887606461051,0.5854070026879067,5.675400000000006,290.44700000000006
OCC1C=CC2=C(C1)C1=C3C(CCCO1)CC1CCC4CCNCC=C=C5C=C2N3C1N54,-9.3,0.6221613039251906,0.39576054391899423,3.5454000000000025,431.5800000000003
CC1CCCCC2C3CC4=CCCC(O)=C(C4)C(C)C(C)NC(CC4=CCCOC5NN(C)NC45)CN(CCC12)C3,-3.8,0.3311174744594593,0.25723262488091125,5.445800000000005,567.8630000000004
CC(=O)C1=NCCN2C=C=CC3C(=C=C12)C=CC=C3CC1=NC=CCC=N1,-8.0,0.7286099856032968,0.4422010305119932,3.312800000000002,356.4290000000001
CC1C2=CC(=O)CC(N3CCCC3C)CCC(C(=O)O)C3CC(CC(=O)C1C=O)C23,-8.0,0.5628949531651872,0.4655621127016823,2.8958000000000013,415.53000000000026
O=C(O)C=CCCC1CC2=C3C(CC=C4CCCCC43)CC2C1,-8.7,0.5668905849931017,0.5527456294501207,5.270400000000005,312.45300000000015
O=C1c2c(ccc3c2CCC3)C2=CC=C(O)CC2=CCC2C3=C(CCC3)CC12,-9.8,0.565873148827335,0.5272997290641035,6.033700000000005,370.4920000000002
COCCCCC1C=C=C2C=CCC3=C2C(C=CC3)CC1,-8.0,0.38582702863475765,0.5220137123653261,5.1272000000000055,282.42699999999996
CC(=O)C(C)CCCC1C=CCC2CCC3=CC4CCCCCC=C4C1C32,-8.5,0.4765059536903855,0.518905781707715,7.047000000000008,366.58900000000017
CC(O)CCCCC1CC2=CC(CCC2)CC(O)C2=CCC3=C(C2)C(C1)CC1CCCC=C31,-9.9,0.3346663210954699,0.33748746491975246,7.578300000000009,450.70700000000033
O=C1Nc2c3c4c(c5c2C(=CCC=5)CC1=Cc1ccccc1)=CCC=C4CS3,-9.7,0.7442025621487407,0.6160462149498598,4.353300000000004,381.5000000000001
C1=CCCC2C=CC=C(C3=C4C=CCC=C4C4C(=Cc5ccccc54)N3)C2=C1,-9.5,0.6225914821575824,0.5430297641110112,6.257100000000005,361.4880000000001
COC1CC(C(C=C2C=CCC3=C2CCO3)OC(C)(C)O)CS1,-7.1,0.7788145086960824,0.46711757419921823,3.386300000000002,338.4690000000001
CC1(O)COC(C2CC3=C(C2)C2=C(C=CCCC2)C3)C1,-8.0,0.7888591993746327,0.5042201139692921,3.673300000000003,272.388
CC1CCC2=C(C=CC2=CCC2CCCC2)C1,-7.2,0.610641666316654,0.6305954962624701,5.179500000000004,228.37899999999996
CC1=CC2=C(O)CC(=C3C=C=COC=C=C3)C=C2CCC1C,-8.3,0.6241090140243802,0.4597692253212566,5.169200000000004,292.378
OCCC1CCC(CCCC2CCC(O)C2)CCC1O,-6.8,0.6572941004702793,0.6234685307316229,2.8674000000000026,284.44000000000005
OCC(O)c1ccc2c(c1)OC1CCCCC1OCC(C(O)C(O)C1CCCC1)O2,-7.7,0.575351879269575,0.5209116844515913,2.0919000000000003,422.5180000000003
CCC1=C2CC(C(=O)C3=CC(=O)C4C5=C=CCC=C=C6C=CCC(=C65)C4=C3)CC2SC1,-8.9,0.43199540075006737,0.40664563084050387,5.6760000000000055,424.56500000000017
C=C1CC2=C3C1=C(C=CCCCC(=O)O)CCCC3C2,-7.2,0.7437951842599665,0.6116242672150742,4.554400000000004,270.372
CC12CCC3C=Cc4cccc(c4C31)CC(CCC1CCCC1O)C2=O,-9.3,0.8420366450820957,0.5453833532055061,4.895900000000005,350.5020000000002
O=C1CCC2=CCC=C3C4=C2C2C1=CCC=C2N4C1C(=O)c2ccccc2CC31,-10.7,0.6686326766834009,0.5213274818992998,4.443100000000004,379.4590000000002
CC1CC2=C3C4=C(CC3CC2C1CCC1=CCCCC1)N=CCC4,-8.0,0.5348784695073596,0.5222920537785244,6.378100000000006,321.50800000000015
CC=C(C=CC(=O)O)C(CCC1CCCCC1)=C1CCC(C2=CCC=CC2)C1,-7.8,0.28552859930078056,0.5871609042537635,7.307100000000007,380.57200000000023
O=C1CCC2CC3CC4C(=CC=C=C(C5CCCC5)C5=CCCC=CC54)C3C=C12,-10.7,0.3651491346107321,0.4693170377589794,6.652200000000007,384.56300000000016
O=C1CCCC2=C1CCC=C2CCC1=CCCOC1,-7.4,0.7179675569344671,0.6491924133398561,3.8831000000000033,258.36099999999993
C=C(C)C1=C(C2=CCC=C2)C2CC3CCCC3CC12,-7.2,0.6332434095197743,0.5438047414108128,5.201500000000005,252.40099999999995
CC1CC=CC2CC3CCCCC4=C5CC(=CCC5=CCC4)CCCC(=O)C(=CC12)C3,-11.0,0.3636284620317883,0.3600362173741306,8.201600000000006,416.64900000000034
CN1CCC2CC3CCCC(O)CC3CC2C1OCCCCC1C=COC=C1,-7.7,0.6686245461522773,0.5106415619445176,4.702200000000005,389.5800000000002
CC1=C2CC3CC4OC(=O)CCC4=C=C(O)C4CCC(CCC1)C2C3C4,-10.9,0.36788455088572714,0.3643280108446939,5.231900000000006,354.4900000000001
COc1ccc2c(c1)=C=C1C3=CC=CC=C4CCC(=CC1C(c1ccccc1)=C=2)C43,-9.6,0.6695810450613486,0.5110532319845302,4.866400000000005,386.49400000000014
CC1=C2CCC(C)CCC2C(C2=CC=C3CCNN3N2)C=C1C1C=CCC=C1,-9.0,0.6402360107172724,0.48158476643428977,5.3140000000000045,375.5600000000002
OCCCCCCN1CCC2=CCC(C3=COCCC3)CC21,-7.0,0.575551130348077,0.5976277982432172,3.6441000000000026,305.46200000000005
CC(O)CCCC1(C)CCCC(C)CCCC(C)C2=CC3CC(CC3CC=C=C2)C1,-10.2,0.46079732008245694,0.3581325822288644,8.244100000000008,412.70200000000034
O=C(O)CCC1=CCC2=C(CCCC2=C2CCCCC2)C1,-8.1,0.71351264495586,0.6852652218155473,5.312600000000005,286.415
C=C(C)OCC1=C2CC(C3C=CCC=C3)CC2=C2CCCC2=c2ccccc2=CC1,-9.3,0.455306886942921,0.515692664360491,5.891100000000007,396.5740000000003
CCC1CCC(C2=CCC=C3C2=C2CC=CC4=C2C3N(C)C4=O)CC1C(=O)O,-9.7,0.8027473421545267,0.5136509547678313,4.177300000000003,377.48400000000015
O=c1c(C2C=CCC=C2)cc2cccc3cccc4c5c(ccc6c1c2c3c56)CCC4,-11.2,0.2732088729620529,0.6915196463621682,7.185800000000006,398.50500000000017
CC1=C=C2C(CC(=O)O)CCC2C2=C(CCC2)C1,-8.5,0.591576843874601,0.5391704465663212,3.8431000000000024,244.33399999999992
O=C(O)C=CCC1CCC2=CCCC2C2CCCC3CNCC(C1)C3C2,-9.1,0.563533769148087,0.43529874849651573,4.795800000000004,357.5380000000002
Cc1ccc(C(CC2C=CC=C(O)C=C2)C2=CC=CC=CC2)cc1C(=O)O,-8.5,0.698176283664327,0.5757172880278411,5.793520000000004,360.45300000000015
CC1=CC(C2C=C3C(CCC2)CC2CCCCC32)CC(OS(O)(O)O)=C1,-9.6,0.48587142569125785,0.5168202043269174,6.544500000000006,380.5500000000001
C=C(C)CC(=C)CC1CC2=C3C=C(C(C)C)CC(O)=C3C=CC2C2C(O)CC(C)(O)C2C1,-9.0,0.44088061380857213,0.44768685576373735,6.337700000000009,436.63600000000025
CC1C=CC2=CC=CC3=C4C=C5C=CCC6=C5C(CC6)N4C(=O)N1C23,-9.4,0.6548170069607713,0.4863219123565252,4.160100000000003,328.4150000000001
CC1CC2CC(C(C)C(=CC(C)C3CCCO3)CO1)C1CCCC(O)CC21,-8.6,0.6911606310752626,0.3855479000168242,4.976200000000006,376.58100000000013
O=C1CCC2=C1CC1C=C=C3C(=C=CCC1)CCC(CCCO)C3CC2,-9.0,0.7102506715396948,0.3524486321607719,5.201500000000006,350.5020000000002
CC1=C=C(CCCC(C)(C)O)OC2=C=C(CC1C)CC1COCC1C2,-8.3,0.7388840165451481,0.338860133024465,4.878700000000005,344.4950000000001
O=C(O)CCCC1C2=C(C3CCCC13)C13CCCCC1CCC3C2,-8.7,0.6845363895638978,0.5033486399356597,5.574300000000005,328.49600000000004
CC(CCO)C1CC2=C(C1)C1=C(CC3=CCCCC31)C2,-7.6,0.746337853036439,0.5221814402292392,4.542000000000004,270.416
COC1=CC2C(=CC=C1)C(=C=C1C=CCC(C(=O)O)=C1)C=C1C=CC=CC12,-9.1,0.7274948704308003,0.5033240466538305,4.733900000000004,356.4210000000001
CC1=C2C(=CC(O)C3CCCN1C3)CC1=C3CCC4C(O)CCC(C34)C(C(C)(C)C)OC12,-10.5,0.5424886103719571,0.3942988430307004,4.5842000000000045,439.64000000000027
CC1CC2CC3CCC(C(C)(O)O)CC3CCC23CC1CCC1CC2CC=CCC2C13,-11.3,0.3678485095674546,0.3630154326403746,6.564600000000008,426.6850000000003
C=NN=C1C=CC=C(N2NC3=C(C=CC=C(O)C3)c3ccccc32)CN1,-8.6,0.5685748996435904,0.5801731441710428,3.1815000000000007,345.4060000000002
O=CC1CCCC1CC1CCCC(CC2CCCC2)CC1,-7.4,0.46389494708629253,0.6276330170090166,5.768500000000006,290.491
O=C(O)C=C1C2C=C3CC(CC4=C=C(CC=C=CC4)C4CCC(O)C(C2)C4)OC3C1O,-10.7,0.34147467334330844,0.2071982924421903,3.5998000000000028,422.5210000000003
O=C(O)C=CCCC1=C=CC(c2ccccc2)C=CC1,-7.4,0.49163799340761266,0.6048249303450477,4.232600000000003,266.34
C=C1CC2=C(CC(C=O)=CC2)CC1C1C(=O)C2C(C)=COC3=CCCC1=C32,-9.6,0.5199819198317968,0.46110946695500343,4.8917000000000055,360.4530000000001
COCCCCc1ccc2c(c1C1=CC3OCCC3CC1C1CCC3(CCCC3)C1)CC2,-7.4,0.43351506819744173,0.5177052508616209,6.923200000000008,434.6640000000004
OCc1ccc(C2=C3CC=CC=C3C(=C3CCCC3)C2)cc1,-8.7,0.8037333446136086,0.6931817707902,5.093100000000004,290.40599999999995
COc1ccc(C(C=C2C=CC=CC2C(c2cc(C)cc(O)c2)C2CCCC2)c2ccccc2O)cc1,-6.9,0.34948618388729846,0.5878639904195792,8.189320000000007,492.65900000000016
CCC1CN2CCNC2=CC1NC1(C)CCC=C2CCC3CCCCC3C21,-8.9,0.7209478607358649,0.49331861969737856,4.426300000000004,369.5970000000002
CCC1C=C(O)CC2=C(C1)C(C(CC)N1CC(=O)C(O)C(CC)C1)C1CCCC21,-9.1,0.6589178896477529,0.46323147546095883,4.641400000000005,401.59100000000024
O=C1C(C2=CCC(O)=CC2)=C2C=CC=CC=C2OC2=CC=C(O)C=CC12,-9.0,0.7299661180460592,0.5184038516540058,4.566100000000003,346.38200000000006
O=C1OC2=C3C=CC=CC3c3cccc(c3N2)C2C=C=CC3=CC(CO)=CCC3=C=C12,-11.1,0.5296826909049539,0.3781987225846787,4.599100000000004,405.45300000000015
C=C1OC(CCO)CC(=O)CC2(C)CCC3C2=CC(=C2CC4=C2C3CC=C4)C(C)O1,-10.3,0.7044158239531602,0.3550380242217511,4.922500000000005,408.5380000000002
O=C(O)C1=C2c3cc4ccccc4c4cccc(c34)C2(C(=O)O)CC1,-9.5,0.6975057483843143,0.6685781987595223,3.961000000000002,330.33900000000006
CC1=CC2CCC(CC(C)O)CC3=C(C)C(C)(O)C(CC32)C2CCCC3CCC1C3C2,-10.1,0.4841018960015365,0.34865801646931105,6.669700000000008,426.68500000000034
CC1CCC2C(CO)SC3C(O)CCC4=C=C(C(=O)O)CC5CCC1CC5(C)C2C43,-9.6,0.568523388856272,0.3536559962595723,4.258500000000003,432.6260000000003
COC1=CC2c3c4c5c(cccc5c5c-4c(ccc3=C1)CCC=5)N1CC(=O)C(C)=CC21,-10.7,0.6169070216973703,0.5462494559093454,3.7969000000000026,405.4970000000002
CC1CCC(C2C=C3CC4=CC=CCC5=C4C3C(CC2)C5)CC1,-8.9,0.4935612799798564,0.5543666754870709,6.371800000000007,306.49300000000005
C=COC1=C(O)C2C(=O)Nc3ccc4c(O)ccc5c4c3OC2=C(C1)C(O)CCCCC5,-10.9,0.5153490469050939,0.4550619353665589,4.557400000000004,435.4760000000003
O=Cc1c(O)cc2c3c1-c1cccc4c1C3(CC2)C1=C=C2CC(O)=CC=C2CCC(CCO)C14,-10.8,0.4244115327144511,0.44374698204076035,5.530700000000006,450.53400000000033
