init_top30,bo_top30
-5.8,-5.699999809265137
-5.7,-5.699999809265137
-5.5,-5.599999904632568
-5.4,-5.599999904632568
-5.3,-5.5
-5.3,-5.5
-5.3,-5.5
-5.2,-5.400000095367432
-5.2,-5.400000095367432
-5.1,-5.400000095367432
-5.0,-5.400000095367432
-5.0,-5.300000190734863
-5.0,-5.300000190734863
-5.0,-5.300000190734863
-4.9,-5.300000190734863
-4.9,-5.199999809265137
-4.8,-5.199999809265137
-4.8,-5.199999809265137
-4.7,-5.199999809265137
-4.7,-5.199999809265137
-4.6,-5.099999904632568
-4.6,-5.099999904632568
-4.6,-5.099999904632568
-4.6,-5.099999904632568
-4.5,-5.099999904632568
-4.5,-5.099999904632568
-4.5,-5.0
-4.4,-5.0
-4.4,-5.0
-4.4,-5.0
