init_top20,bo_top20
-9.600000381469728,-10.0
-8.899999618530273,-9.699999809265137
-8.699999809265137,-9.5
-8.699999809265137,-9.300000190734863
-8.5,-9.300000190734863
-8.5,-9.100000381469728
-8.399999618530273,-9.100000381469728
-8.399999618530273,-8.600000381469727
-8.300000190734863,-8.600000381469727
-8.300000190734863,-8.600000381469727
-8.199999809265137,-8.5
-8.100000381469727,-8.5
-8.0,-8.5
-7.900000095367432,-8.399999618530273
-7.900000095367432,-8.399999618530273
-7.900000095367432,-8.399999618530273
-7.800000190734863,-8.0
-7.800000190734863,-7.900000095367432
-7.699999809265137,-7.900000095367432
-7.699999809265137,-7.900000095367432
