init_top20,bo_top20
-11.100000381469728,-11.300000190734863
-11.0,-11.0
-10.800000190734863,-11.0
-10.399999618530272,-10.899999618530272
-10.100000381469728,-10.899999618530272
-9.899999618530272,-10.600000381469728
-9.800000190734863,-10.600000381469728
-9.800000190734863,-10.600000381469728
-9.800000190734863,-10.600000381469728
-9.600000381469728,-10.5
-9.5,-10.399999618530272
-9.300000190734863,-10.399999618530272
-9.199999809265137,-10.399999618530272
-9.199999809265137,-10.300000190734863
-9.100000381469728,-10.300000190734863
-9.100000381469728,-10.300000190734863
-9.100000381469728,-10.300000190734863
-9.0,-10.300000190734863
-9.0,-10.300000190734863
-9.0,-10.199999809265137
