init_top40,bo_top40
-10.100000381469728,-11.600000381469728
-9.800000190734863,-11.300000190734863
-9.100000381469728,-11.100000381469728
-8.600000381469727,-11.0
-8.5,-11.0
-8.399999618530273,-10.5
-8.300000190734863,-10.5
-8.300000190734863,-10.5
-8.199999809265137,-10.300000190734863
-8.199999809265137,-10.199999809265137
-8.199999809265137,-10.199999809265137
-8.100000381469727,-10.199999809265137
-8.100000381469727,-10.100000381469728
-7.800000190734863,-10.0
-7.699999809265137,-9.899999618530272
-7.699999809265137,-9.899999618530272
-7.599999904632568,-9.800000190734863
-7.599999904632568,-9.800000190734863
-7.599999904632568,-9.699999809265137
-7.599999904632568,-9.699999809265137
-7.5,-9.699999809265137
-7.5,-9.699999809265137
-7.5,-9.699999809265137
-7.5,-9.699999809265137
-7.5,-9.399999618530272
-7.400000095367432,-9.399999618530272
-7.400000095367432,-9.300000190734863
-7.400000095367432,-9.300000190734863
-7.400000095367432,-9.100000381469728
-7.400000095367432,-8.899999618530273
-7.400000095367432,-8.699999809265137
-7.400000095367432,-8.699999809265137
-7.300000190734863,-8.699999809265137
-7.300000190734863,-8.600000381469727
-7.300000190734863,-8.5
-7.199999809265137,-8.5
-7.199999809265137,-8.5
-7.199999809265137,-8.399999618530273
-7.199999809265137,-8.399999618530273
-7.199999809265137,-8.399999618530273
