smiles,docking_score,qed,sascore,logp,mw
NC1CCCCCC1,-4.4,0.474993618140869,0.8134863576039596,1.6679000000000002,113.20400000000001
OCC1CCCCCCC1,-4.6,0.595484683460646,0.828071206568523,2.3392,142.242
CC(O)CCC(C)O,-3.9,0.5671258850897161,0.6851845316996317,0.5282,118.17599999999999
OC1CCCCCC1,-4.5,0.4751221164476329,0.8228457555972705,1.7015,114.18799999999999
CC1CCC(O)C1CO,-4.5,0.5386232818321396,0.6388260081704956,0.3857,130.187
CC1CCC2CCC(C1)C2,-4.7,0.4818675899459252,0.6139683390786397,3.2227000000000023,138.25400000000002
CC1CCCC1,-3.4,0.42179147361668384,0.8427316510537366,2.1965000000000003,84.16199999999999
OCC(O)CCC(CO)CO,-4.4,0.39400467476331935,0.6819021791722404,-1.2794000000000003,164.201
OCC1CC=CNC1,-4.1,0.5052724683664399,0.5891684919835957,0.10189999999999994,113.15999999999998
CC1CCCCC1,-3.7,0.43656953206962734,0.845135795193746,2.5866000000000007,98.18900000000001
OC1CCCCC1,-4.0,0.4863248839438126,0.8181745644245153,1.3114,100.16100000000002
NC1CCCC1,-3.7,0.4641318718734252,0.7983498410989857,0.8877,85.15
OC1CC(O)C(O)CC1O,-6.0,0.3273380711449063,0.6440006458703978,-1.7762,148.15800000000002
C=CCC(O)C(O)C=O,-4.1,0.3975437794362226,0.599200945279471,-0.5168,130.143
CCC(C)O,-3.1,0.4869274292842043,0.7574871343995075,0.7771999999999999,74.12299999999999
CC1CCCC2CCC(C)(C)C3C(C)CCC1C23,2.9,0.5291844259199804,0.5823093441680653,5.521100000000006,248.45399999999998
N=C1CCCC1,-3.7,0.45945893136067895,0.6913239587460446,1.58017,83.134
CC1(O)CCCC1C(=O)O,-4.6,0.5668916420118844,0.6550072801345782,0.6221,144.17
CC1CCC2(O)CCC1CC2O,-6.1,0.5751575371427506,0.5006209002976603,1.3084,170.25199999999995
CCCC1CC2CCCCCC2C1,-2.3,0.5908457150118575,0.7097251468152613,4.393000000000004,180.33499999999998
CC12CCC3CCC1CC(C3)C2,-5.6,0.512789310113438,0.5167588976035274,3.6128000000000027,164.29199999999997
C=C(C)C1CC(C)CCCC1C,-4.6,0.40741438721956746,0.6576779700599598,4.024900000000003,166.30799999999996
CCC(O)C1C(=O)CC(C)C(CC2CCCC2)C1O,0.7,0.823512535922101,0.5817691928725348,2.5398000000000005,268.3969999999999
CC1CCC(C)(C)C(C)(C)C1=O,-5.2,0.5430738883190368,0.646482921382665,3.0378000000000016,168.27999999999997
CC1CC2CCCC1C2,-4.5,0.4655502618700328,0.5861629912448146,2.832600000000001,124.22699999999999
CC(O)C(C)C(O)CO,-4.4,0.4807249694640298,0.6329488927858803,-0.6435,134.17499999999998
CC(C)C(C)O,-3.6,0.5071274449100523,0.7600164013930575,1.0231999999999999,88.14999999999999
CC(O)C(C)C(C)C=O,-4.1,0.574628784468431,0.6070024592194467,0.8383,130.18699999999995
CC1CCCCCC1O,-5.0,0.4942514522466091,0.7289092101624141,1.9475,128.21499999999997
CC1(C)CCC(C)(CO)CC1,-4.9,0.6183803528931546,0.7230609212774389,2.5852000000000004,156.269
CC(O)C(O)C(O)CO,-4.7,0.36443702451135496,0.6541240676110551,-1.9186999999999996,136.147
CC1(C)CCCC(CO)CC1,-5.2,0.5784703077402147,0.7295810438937258,2.5852000000000004,156.26899999999995
OC1CCCCCCC1O,-5.0,0.5334590272017067,0.7303130874042315,1.0623999999999998,144.214
OC1CC2(O)OCC1CC2=S,-5.3,0.501230865728554,0.43075917845599043,-0.15400000000000014,174.22099999999998
CC1OCCCC2CCCC21C,-5.6,0.540033997238275,0.6330985780916341,2.9917000000000016,168.27999999999997
CC1=CCCC(C)C(=O)CCC1C,-5.3,0.5224028047830339,0.5987820276932502,3.3480000000000025,180.29099999999997
CC1CCCC2CCC(O)C1C2(C)C,-5.0,0.6304586015793889,0.5517961071809712,3.2197000000000022,196.33399999999995
C=C1C(C)CCOCC1O,-4.9,0.5103629516367719,0.596906530627675,0.9599,142.19799999999998
OC1CCCC2CCCC12,-4.9,0.5449473121858734,0.6749005658594524,1.9475,140.22599999999997
CC1CCCC2C3COC4CC13C42C,-5.2,0.5732071678755788,0.3605348479760641,2.8476000000000017,192.302
CC1CCCCC1,-3.7,0.43656953206962734,0.845135795193746,2.5866000000000007,98.189
CC1CCC2CC1C(O)CO2,-5.2,0.5704244006686806,0.5148869334786963,1.1823,156.225
OC1CCCCCCC1,-4.7,0.5293341043334668,0.8258660750170893,2.0915999999999997,128.21499999999997
