init_top30,bo_top30
-12.5,-12.800000190734863
-12.1,-12.699999809265137
-12.0,-12.699999809265137
-11.3,-12.300000190734863
-11.2,-11.699999809265137
-11.2,-11.5
-11.1,-11.5
-11.1,-11.5
-11.1,-11.399999618530272
-11.1,-11.300000190734863
-11.1,-11.199999809265137
-11.0,-11.199999809265137
-10.9,-11.199999809265137
-10.8,-11.100000381469728
-10.7,-11.100000381469728
-10.5,-11.0
-10.5,-11.0
-10.5,-10.899999618530272
-10.4,-10.800000190734863
-10.4,-10.699999809265137
-10.3,-10.699999809265137
-10.3,-10.699999809265137
-10.3,-10.699999809265137
-10.2,-10.600000381469728
-10.1,-10.600000381469728
-10.1,-10.600000381469728
-10.1,-10.399999618530272
-10.0,-10.399999618530272
-10.0,-10.399999618530272
-10.0,-10.300000190734863
