init_top20,bo_top20
-5.5,-5.5
-4.599999904632568,-5.400000095367432
-4.5,-5.300000190734863
-4.400000095367432,-5.199999809265137
-4.400000095367432,-5.099999904632568
-4.400000095367432,-5.099999904632568
-4.400000095367432,-5.099999904632568
-4.300000190734863,-5.0
-4.300000190734863,-5.0
-4.099999904632568,-4.900000095367432
-4.0,-4.900000095367432
-4.0,-4.900000095367432
-3.799999952316284,-4.900000095367432
-3.5,-4.900000095367432
-3.5,-4.900000095367432
-3.0999999046325684,-4.800000190734863
-2.799999952316284,-4.800000190734863
-2.700000047683716,-4.699999809265137
-2.5999999046325684,-4.699999809265137
-2.5,-4.599999904632568
