init_top20,bo_top20
-8.600000381469727,-8.199999809265137
-8.300000190734863,-7.699999809265137
-8.0,-7.699999809265137
-7.800000190734863,-7.599999904632568
-7.800000190734863,-7.5
-7.5,-7.5
-7.5,-7.5
-7.199999809265137,-7.5
-7.0,-7.400000095367432
-7.0,-7.300000190734863
-6.900000095367432,-7.199999809265137
-6.800000190734863,-7.099999904632568
-6.800000190734863,-7.099999904632568
-6.699999809265137,-7.099999904632568
-6.699999809265137,-7.099999904632568
-6.5,-7.0
-6.199999809265137,-7.0
-6.099999904632568,-7.0
-6.099999904632568,-7.0
-5.800000190734863,-7.0
