init_top40,bo_top40
-10.699999809265137,-11.5
-10.300000190734863,-11.300000190734863
-10.300000190734863,-11.0
-10.300000190734863,-10.899999618530272
-10.100000381469728,-10.899999618530272
-9.800000190734863,-10.899999618530272
-9.800000190734863,-10.800000190734863
-9.699999809265137,-10.699999809265137
-9.5,-10.600000381469728
-9.300000190734863,-10.600000381469728
-9.300000190734863,-10.399999618530272
-9.300000190734863,-10.399999618530272
-9.300000190734863,-10.300000190734863
-9.199999809265137,-10.300000190734863
-9.100000381469728,-10.300000190734863
-9.0,-10.300000190734863
-9.0,-10.199999809265137
-8.800000190734863,-10.199999809265137
-8.800000190734863,-10.199999809265137
-8.800000190734863,-10.199999809265137
-8.699999809265137,-10.100000381469728
-8.699999809265137,-10.0
-8.600000381469727,-10.0
-8.199999809265137,-10.0
-8.100000381469727,-10.0
-8.100000381469727,-9.899999618530272
-8.100000381469727,-9.899999618530272
-8.100000381469727,-9.899999618530272
-8.0,-9.800000190734863
-7.900000095367432,-9.800000190734863
-7.900000095367432,-9.699999809265137
-7.900000095367432,-9.699999809265137
-7.699999809265137,-9.600000381469728
-7.599999904632568,-9.600000381469728
-7.5,-9.600000381469728
-7.5,-9.600000381469728
-7.300000190734863,-9.600000381469728
-7.199999809265137,-9.600000381469728
-7.199999809265137,-9.5
-7.199999809265137,-9.399999618530272
