init_top40,bo_top40
-10.5,-10.300000190734863
-9.100000381469728,-10.199999809265137
-9.100000381469728,-10.0
-8.800000190734863,-9.899999618530272
-8.800000190734863,-9.399999618530272
-8.800000190734863,-9.100000381469728
-8.600000381469727,-8.899999618530273
-8.399999618530273,-8.800000190734863
-8.300000190734863,-8.699999809265137
-8.199999809265137,-8.699999809265137
-8.199999809265137,-8.699999809265137
-8.199999809265137,-8.699999809265137
-8.0,-8.600000381469727
-8.0,-8.600000381469727
-7.900000095367432,-8.600000381469727
-7.699999809265137,-8.600000381469727
-7.699999809265137,-8.5
-7.699999809265137,-8.399999618530273
-7.599999904632568,-8.399999618530273
-7.5,-8.399999618530273
-7.400000095367432,-8.399999618530273
-7.400000095367432,-8.300000190734863
-7.199999809265137,-8.300000190734863
-7.199999809265137,-8.300000190734863
-7.099999904632568,-8.300000190734863
-7.0,-8.300000190734863
-6.699999809265137,-8.199999809265137
-6.599999904632568,-8.199999809265137
-6.5,-8.199999809265137
-6.199999809265137,-8.100000381469727
-6.199999809265137,-8.100000381469727
-6.099999904632568,-8.0
-6.099999904632568,-8.0
-5.800000190734863,-8.0
-5.699999809265137,-8.0
-5.599999904632568,-7.900000095367432
-5.5,-7.900000095367432
-5.400000095367432,-7.800000190734863
-5.300000190734863,-7.699999809265137
-5.099999904632568,-7.699999809265137
