init_top30,bo_top30
-9.5,-10.199999809265137
-9.1,-9.100000381469728
-8.7,-9.100000381469728
-8.5,-8.899999618530273
-8.5,-8.600000381469727
-8.4,-8.5
-8.3,-8.5
-8.3,-8.5
-8.2,-8.399999618530273
-8.2,-8.300000190734863
-8.1,-8.199999809265137
-8.1,-8.199999809265137
-8.1,-8.199999809265137
-8.1,-8.199999809265137
-8.0,-8.199999809265137
-8.0,-8.100000381469727
-7.9,-8.0
-7.9,-8.0
-7.8,-8.0
-7.8,-8.0
-7.8,-7.900000095367432
-7.8,-7.900000095367432
-7.7,-7.900000095367432
-7.7,-7.900000095367432
-7.7,-7.800000190734863
-7.7,-7.800000190734863
-7.7,-7.800000190734863
-7.7,-7.699999809265137
-7.6,-7.699999809265137
-7.6,-7.699999809265137
