init_top20,bo_top20
-10.399999618530272,-9.699999809265137
-9.899999618530272,-9.0
-9.600000381469728,-8.699999809265137
-9.100000381469728,-8.699999809265137
-9.100000381469728,-8.699999809265137
-8.899999618530273,-8.600000381469727
-8.899999618530273,-8.5
-8.800000190734863,-8.399999618530273
-8.600000381469727,-8.399999618530273
-8.300000190734863,-8.399999618530273
-8.199999809265137,-8.399999618530273
-8.199999809265137,-8.199999809265137
-7.900000095367432,-8.0
-7.800000190734863,-8.0
-7.699999809265137,-8.0
-7.599999904632568,-8.0
-7.5,-7.900000095367432
-7.5,-7.800000190734863
-7.300000190734863,-7.800000190734863
-7.099999904632568,-7.699999809265137
