smiles,rdkit3d_docking_score,sdf_docking_score,qed_score,sascore,logp,mw
C1=CCC2=C(C1)CN1NCCC21,-6.099999904632568,-6.7,0.5388014409116563,0.5294093829211265,1.2255,162.236
C1CCC2CCCC2CC1,-6.099999904632568,-6.3,0.4811931969340536,0.7467745819097262,3.3668000000000022,138.254
CC1=CC(N)C2=C(C1)NNN2,-6.400000095367432,-6.5,0.352955196409541,0.5060874756555125,-0.5123000000000002,152.20100000000002
C1=CCc2ncccc2C1,-5.900000095367432,-5.9,0.4885507345697621,0.7121039864093717,1.7364,131.17799999999997
ClC1CC2=C(C1)C(Cl)c1ncnn3c1c2c1ccccc13,-7.800000190734863,-8.7,0.5778815886977761,0.580805986294464,4.330800000000003,316.19100000000003
Nc1cnc2c3c1OC1=CC=CC(=C4C=CCC5=C4C2C(=O)N5)C13,-8.800000190734863,-10.8,0.7701347031553505,0.5084350733431109,2.3311,315.33200000000005
C1=CCN2NCN=C2C1,-4.699999809265137,-5.0,0.4632758004824339,0.5408859172261622,0.1224999999999998,123.159
C=Cc1c(=O)nccc2c(=O)[nH]ccc12,-6.800000190734863,-7.2,0.7442455763118979,0.7177925122954324,0.9263,200.19699999999995
C1=CC2=NC=NN3CCC(=C23)C=C1,-6.800000190734863,-6.9,0.5420657975562898,0.579154486537579,1.4701,171.20299999999995
COC1=C2C=C3CCNCC3=C(C)C2C(=O)N=C1,-6.5,-8.5,0.7574839670294264,0.5690500507613614,1.3639,244.294
C=NNNC1C=CCC=C1,-5.0,-5.2,0.3389558808365637,0.5283774134650746,0.5809,137.18599999999998
OC12Nc3ccccc3C1=C1N=NNC3=C1C1=C(CCC12)C3,-6.900000095367432,-11.0,0.6878973714397891,0.5291359875923296,2.8602000000000007,290.326
NN1C=C(c2cccnc2)C=CC1,-6.800000190734863,-6.7,0.6480320935373541,0.6840861059707773,1.168,173.219
Oc1ccc2c(c1O)CCC=CC2,-7.300000190734863,-7.9,0.4693727886321359,0.7286315759346683,2.1427,176.21499999999995
c1ncc2c(n1)CCC2,-5.0,-5.0,0.5094077233968111,0.7555674556877008,0.9653,120.155
O=C(O)C1=CCc2c3c4c(cc2=C1)NN=C1C=CCC=C(CO3)C=41,-6.5,-9.7,0.8173320313603303,0.5699730932273718,1.2451,318.33200000000005
Oc1cccc2c1CCC2,-6.300000190734863,-6.4,0.5740289824983895,0.8089811800433239,1.8809,134.17799999999997
C1=CCN=C2NCCC2=C2CCCC=12,-7.0,-7.9,0.5744694537156957,0.5532838095626543,1.9538,186.258
N=CCc1cc2c3c(n1)NNC=C=C1C4=C(CCS4)Oc(c31)c1ccccc12,11.600000381469727,-8.5,0.3379841607406,0.5634787079989793,4.747070000000003,384.46400000000017
OC1=CC2C(C=C1)c1cccnc1N1C=NC=CC21,-5.300000190734863,-8.7,0.7704732535656678,0.524854051903237,2.537300000000001,251.28900000000004
N=C1C=CC=c2c(c(O)c3n2C=CCC=3)N1,-8.600000381469727,-8.5,0.5903261971938216,0.5443630454417555,0.5880700000000001,213.24
N=c1nc[nH]c2c1CC=CC2,-6.300000190734863,-6.3,0.5170032174198287,0.6055394375241232,0.5439699999999998,147.18099999999998
CCCC1Cc2cccc3c2C2=C1C=CC(=CCl)C(=C2)NNN3,-3.799999952316284,-9.1,0.752813185176236,0.5009760103073612,4.423700000000003,325.8430000000002
Oc1ccccc1O,-4.800000190734863,-4.9,0.4907276689015206,0.8496809152202562,1.0978,110.11199999999997
O=C1N=CC=C2CC=CC(=CO)C12,-6.400000095367432,-7.3,0.567552585505068,0.5314005619820257,1.5418,175.18699999999998
C1=CCc2nnccc2C1,-5.699999809265137,-5.8,0.49440091372778,0.6586813710247563,1.1314,132.16599999999997
C1=CCc2nnccc2C1,-5.699999809265137,-5.8,0.49440091372778,0.6586813710247563,1.1314,132.166
Oc1ccc2cccc(O)c2c1O,-7.599999904632568,-7.6,0.5374940820602713,0.7918671788452712,1.9566,176.171
OC1=C2CC3=NC4(C=CC=CC4=C2CC1)C=CN3,-6.300000190734863,-9.4,0.6811395991207185,0.3903532166563332,2.6728000000000005,238.29
C1=CCC=C2N=NN=C3C4=C(C=CCC=C4)c4cc5c(c=1c4C23)=NCC=C5,15.5,-9.3,0.6857335257426322,0.4562844471516125,3.744900000000003,348.4090000000001
c1nncc2c1CN1CNN=C21,-5.900000095367432,-6.0,0.5577698952016229,0.6073216130899854,-0.4855,161.16800000000003
CCCC=CC1=C2C(=NNNCc3ccccc32)CC1,-5.400000095367432,-8.6,0.8782925917427102,0.6648898024686789,3.554100000000002,267.3759999999999
O=C1NC2=Cc3ccccc3N=C(C3OC(CO)CC3O)C2c2ccccc21,13.100000381469727,-9.1,0.7490522080068771,0.5712962192923361,2.1515000000000004,376.4120000000001
C1=CC2=c3c(cccc3=NNC=C2)C1,-7.900000095367432,-8.0,0.6240304463057941,0.6274293040681489,0.6011,182.22600000000003
C1=NN2C3=C(CCC3)Cc3cc4c(c(c32)N1)NCC4,-9.600000381469727,-9.6,0.7455494399001286,0.6041561582791272,2.823900000000001,252.321
O=C1CCc2cncnc21,-5.099999904632568,-5.1,0.5215994694062428,0.7372170421122896,0.6054999999999999,134.138
CC1=CC2=C(C=CCC=C2)N=CN1,-7.099999904632568,-7.2,0.5953242191154619,0.607786510829077,2.2919,172.23099999999997
C=C1Cc2cc3cccc4c3c3c2N1CN=C1CC=CC=C1n1nnc(=N)c-4c1-3,14.300000190734863,-5.9,0.5092705594197453,0.543711743742367,3.6472700000000016,376.4230000000002
C1=CCCC2CCN3NN=C4C(=C23)C=1Cc1ccccc14,-7.0,-10.1,0.737238967857535,0.5530798363593527,2.916300000000001,275.355
Cc1nnnc2c(C)cccc12,-6.699999809265137,-6.7,0.5861815648564268,0.7616781968003927,1.6416399999999998,159.192
C1=CC=C2c3c(C4=CCCC4)cnc4c3=C(NCCN=4)C2C=C1,-8.899999618530273,-9.5,0.862528977859737,0.5608581236374366,2.1191,301.39300000000003
N=C1N=CC=NC2=C3CCCC3CN12,-6.800000190734863,-7.3,0.6134846781137626,0.5504287637947602,1.4036699999999998,188.234
O=C(O)C1=CC=CCC=C1,-6.0,-6.0,0.5928859315448634,0.6739715798159651,1.5134999999999998,136.14999999999998
N=Cc1cccc(O)c1,-5.599999904632568,-5.6,0.5415739702963158,0.7515068608159059,1.38987,121.13899999999995
C1=CCCN=C2N=CN3C=C2C=1C1C=CC=CC1=C1N=CC=NC13,1000.0,-10.4,0.6342083639507312,0.3589627567555531,2.589100000000001,313.364
CC1SC2=C3C(=NC=CC2)CNN31,-6.300000190734863,-6.6,0.6310487044548193,0.4941374992836998,1.4694,193.27500000000003
CC1=CCC=CC2=C(CNC=C2)C2NNC=C12,0.30000001192092896,-8.9,0.588896732072965,0.4800986045551495,1.6664,227.311
OC1CCNC2=C(c3ccccc3)C3C4=C(CC=CC=C4C21)CN3O,-5.199999809265137,-10.6,0.7389815648460252,0.547221659458738,2.638000000000001,334.4190000000001
