init_top30,bo_top30
-7.599999904632568,-8.100000381469727
-7.5,-7.800000190734863
-7.400000095367432,-7.699999809265137
-7.400000095367432,-7.5
-7.199999809265137,-7.400000095367432
-7.0,-7.400000095367432
-7.0,-7.300000190734863
-7.0,-7.0
-6.800000190734863,-6.900000095367432
-6.400000095367432,-6.800000190734863
-6.300000190734863,-6.800000190734863
-6.199999809265137,-6.800000190734863
-6.199999809265137,-6.699999809265137
-6.199999809265137,-6.699999809265137
-6.199999809265137,-6.400000095367432
-6.099999904632568,-6.400000095367432
-6.0,-6.300000190734863
-6.0,-6.300000190734863
-6.0,-6.300000190734863
-6.0,-6.199999809265137
-6.0,-6.099999904632568
-5.900000095367432,-6.099999904632568
-5.900000095367432,-6.0
-5.800000190734863,-5.900000095367432
-5.800000190734863,-5.800000190734863
-5.800000190734863,-5.699999809265137
-5.800000190734863,-5.599999904632568
-5.800000190734863,-5.599999904632568
-5.800000190734863,-5.599999904632568
-5.699999809265137,-5.400000095367432
