init_top40,bo_top40
-4.0,-3.799999952316284
-3.9,-3.799999952316284
-3.9,-3.700000047683716
-3.9,-3.700000047683716
-3.9,-3.700000047683716
-3.8,-3.5999999046325684
-3.7,-3.5999999046325684
-3.7,-3.5999999046325684
-3.6,-3.5999999046325684
-3.6,-3.5999999046325684
-3.6,-3.5
-3.6,-3.5
-3.6,-3.400000095367432
-3.6,-3.400000095367432
-3.5,-3.400000095367432
-3.5,-3.400000095367432
-3.5,-3.400000095367432
-3.5,-3.299999952316284
-3.5,-3.299999952316284
-3.5,-3.299999952316284
-3.4,-3.200000047683716
-3.4,-3.200000047683716
-3.4,-3.200000047683716
-3.1,-3.200000047683716
-3.0,-3.200000047683716
-2.6,-3.200000047683716
-2.0,-3.0999999046325684
-1.7,-3.0999999046325684
-1.7,-3.0999999046325684
-1.4,-3.0999999046325684
-1.0,-3.0
-0.9,-3.0
-0.8,-3.0
-0.7,-2.900000095367432
-0.7,-2.900000095367432
-0.3,-2.799999952316284
-0.1,-2.799999952316284
0.0,-2.799999952316284
0.1,-2.700000047683716
0.1,-2.700000047683716
