smiles,docking_score,qed,sascore,logp,mw
O=CCC(=O)O,-4.3,0.3708145539655512,0.7104069451713839,-0.3400000000000001,88.06200000000001
CCC1CCC(C(O)C(O)CO)C1,-6.5,0.6027457158484113,0.6308388156075366,0.5267999999999999,188.267
CCCCC(=O)CO,-4.7,0.5877829285571704,0.7845388372981784,0.738,116.15999999999998
CC(O)C1CCCCCC1O,-7.3,0.5647635760882002,0.6722630444940976,1.3084,158.24099999999999
CC(C)CCC(C)CO,-5.6,0.6172037423729706,0.7399458888410269,2.051,130.23100000000002
O=C1NC2C=CC=CC2CC2=C1CC=CC2,-7.4,0.6143695303631277,0.5467947135956359,2.2637,213.28
CCC1CCCCO1,-4.7,0.5060735203854042,0.7456818030203849,1.9655,114.18799999999999
CC(=O)CCO,-4.5,0.5138279807876002,0.7611604836329224,-0.04219999999999996,88.10600000000001
C=CC(C=C)C1=C(c2cn[nH]c(=O)c2)CCC1,-7.2,0.8052215852254458,0.6370700725851751,2.6956000000000007,228.29499999999996
OC1C=CC2CCCC(O)CC2C1,-7.8,0.5569485749817872,0.5928532343779555,1.4745,182.26299999999992
CC(N)CCC(O)C(O)CO,-6.7,0.4110408549085538,0.64006473680179,-1.1720999999999995,163.217
CC(O)(O)C1CCC2(C)CCCCC12,-7.2,0.634621643441908,0.6071285742104772,2.2937000000000003,198.30599999999995
CC1CSCCC1(C=O)CO,-5.5,0.6329344706381292,0.5420277926398622,0.937,174.265
CC1C=Cc2ncnc3c2C(=C1)C=CC3,-7.7,0.6371200400980817,0.5825012761325675,2.635200000000001,196.253
O=C(O)CC(=O)CS,-4.6,0.4203713975147386,0.7146867054300465,-0.04000000000000009,134.15599999999998
OC1=C(O)C(O)(O)C=CC1,-6.7,0.2837284737874606,0.5953247793087801,-0.04520000000000002,144.126
CCCC(C)C(=O)O,-5.0,0.6064010060918424,0.7651863983381106,1.5072,116.16
OC1CC2CC3CCCCC3C2(O)C1,-6.5,0.6188061495740504,0.5803820759930509,1.6985,196.29
NCC(O)C(=O)CO,-5.3,0.39589332997037685,0.6415118598765722,-2.132599999999999,119.11999999999999
COC(CO)C(C)O,-5.0,0.5212894487048343,0.6539344547765549,-0.6255000000000001,120.14799999999998
CC(C1=CCC=CC1)C1C=CC=C(O)C(O)=C1,-9.1,0.7045773071638544,0.5327657834701449,3.968700000000003,230.307
CC1=C2CC(O)C(O)CC2CC1,-7.7,0.533981232668385,0.5954814534515684,1.2285,168.236
O=C(CO)C1CCC2CCC1C2,-6.2,0.6758873562130698,0.5698427392028483,1.3741,168.236
C=C(C)CCC1C=CCC2C(O)CCC2C1,-7.6,0.7190631111037447,0.575164074941718,3.6960000000000024,220.35599999999997
OCCC(O)C(CO)CO,-5.7,0.37756597093703786,0.6599550047612228,-1.6695000000000002,150.17399999999998
CC(O)C=C1CCCCCC1O,-6.4,0.46349285307822774,0.6367042994994307,1.6186,170.252
O=CC(O)CO,-4.4,0.40721714952290733,0.6271154073102172,-1.4615,90.078
C1=C2CCOCCOC2CCC1,-6.7,0.5142475859601782,0.654080921382665,1.9022,168.23599999999996
CCCCC1CCC(C=O)(CC)CC(O)C1,-6.8,0.5765119982137955,0.6137798879316447,3.3230000000000026,226.35999999999999
O=C1CCC2C(O)=CCC=C2C1(O)c1ccccc1,-8.7,0.7593238944913786,0.6095893421735437,2.625300000000001,256.301
CC(O)C(O)C1CCCC(C)(C)OC1,-7.2,0.709818508162218,0.6025225122780995,1.3234,202.29399999999995
CC(C)C(N)C(O)CO,-5.8,0.4777537509920364,0.6541130675050715,-0.6771,133.191
C=C(C)CC(C)CC(O)(C=O)CO,-6.5,0.47841810988556405,0.5760860890309404,0.9011,186.25099999999998
OC1CC2CCCCCCC2C1O,-8.6,0.6012857135806975,0.6584346065193276,1.6985,184.279
O=C1CCC1C1CCCC1,-5.6,0.5423160348429207,0.7267833928452874,2.1557000000000004,138.20999999999998
CCCCCCO,-4.2,0.5339278817039772,0.8438300300115597,1.559,102.177
CC1CC2CC(O)COC2C1,-6.5,0.5704244006686806,0.5828383131644461,1.1823,156.22499999999997
CC(C)CC(O)C(O)=CO,-5.5,0.5265472139942561,0.6338499562405129,1.3508,146.18599999999998
CC(C)N1CCC(O)C1,-5.3,0.5557607700494447,0.739687276800893,0.4614,129.20299999999997
C=C(CCCCC)C(O)CO,-5.5,0.4537810442412618,0.6916026035754234,1.4761,158.24099999999999
CC1CNCC(CO)C1C,-5.9,0.5590206813325824,0.6034150132511411,0.4703,143.23
CCCC(C)C1C2=C(CC(O)(O)C(O)CC2)C2(CC(O)C3(O)CC(O)C3C2)C1C,15.5,0.3094958647542262,0.401903614957125,1.4638000000000009,410.55100000000016
CCC(O)CCO,-4.8,0.5343568186867893,0.7175704111787333,0.1397,104.14899999999999
CC12CCC(C1)C1=C(C=CC(=O)C1O)C2=O,-5.9,0.6637243385157109,0.48028397294248854,1.1719,218.25199999999992
CC1C(=O)C2CCC=CC2C2C=CCC=CC12,-8.8,0.5795630796796679,0.5249330901929659,3.536100000000003,228.335
CC1=CC(C=O)C(CO)CC1,-6.3,0.47825769259234396,0.5873121003321699,1.1501,154.20899999999997
CC(O)C(C)(C)O,-4.9,0.4964129674890688,0.7137214881018101,0.1381,104.14899999999997
OC1=C(O)c2cc3c(cc2=CC1)CCCCC=3O,-8.2,0.6542603972826858,0.6410284121519397,2.048,244.28999999999996
OCC(O)C(O)C(O)CO,-5.8,0.2963895134660185,0.674962612678957,-2.9463,152.146
CC1=C(Cc2ccccc2)C=C2C=CCC=C2C1=O,-6.5,0.774386712903701,0.693724224528667,3.9410000000000034,248.32499999999993
c1ccc(-c2cncnc2)cc1,-6.2,0.6317729528591786,0.8354469977053702,2.1435999999999993,156.188
CC(O)C1CCC(O)CO1,-6.0,0.5431392033335254,0.6094745004306281,-0.0929000000000001,146.186
OC1C=CC(C2CCCN2)CC1O,-6.7,0.5029331625079926,0.5800653757500969,0.03630000000000011,183.251
OCC(O)CO,-4.5,0.3814944322102413,0.7573610990175377,-1.6681000000000001,92.094
O=CO,-2.8,0.3801607209681124,0.6943042961365017,-0.29919999999999997,46.025
CCCCOCC=O,-4.8,0.3954337402604367,0.7531807753601166,1.002,116.16
O=C1CCC(C2CCCC2)C1,-6.0,0.5640077001195932,0.7291965823552642,2.5458000000000007,152.23699999999997
CC(N)C(=O)O,-4.6,0.4513521877377077,0.768039715002525,-0.5818000000000001,89.09400000000001
CCC1CCC(CCC(C)(O)CO)CC1CCN(C)CC,-5.9,0.6863988642886196,0.5997723418098526,3.2942000000000022,299.49899999999997
CC1CCCC1C(O)CCC=O,-6.3,0.6526935743679632,0.6172543205844354,1.7626,170.25199999999998
ClC1=CC=CC(C2N=CN=CN=C2CCc2ccc(Cl)cc2)C1,-3.8,0.7473472409998443,0.5766351348505026,4.851200000000005,346.2610000000001
OC1CC(O)C(C(S)S)C1O,-6.9,0.2839222306937375,0.514399119616059,-0.7253000000000003,196.29300000000003
O=C1C=CC2C3=CC=CCC3C3C=CC=CC3C2C(O)C1=O,-7.7,0.69660174189165,0.4940239796200097,2.1622000000000003,294.35
CCCCC(C)(C)O,-4.7,0.5971696682305409,0.7916304746608158,1.9475,116.204
CC1CCC2(C)CCCCC12,-6.1,0.4971431244425561,0.6634948856851646,3.6128000000000027,152.28099999999998
OCCC1=CCCC(O)CC1,-6.4,0.5902496463165218,0.6798924384346687,1.2301,156.225
CSC(N)C(O)CO,-5.6,0.43588462735062766,0.5762575316996317,-1.0126000000000002,137.204
O=C(CCS)C(O)CO,-4.8,0.46111841964380895,0.6399164574028997,-0.7714000000000001,150.19899999999998
CC1=C(c2ccccc2)NNN1,-7.8,0.574490762140952,0.7290414042987766,0.9874999999999998,161.20799999999997
OCC1CCC2C3CC=CC=CC3CC2C(O)C1O,-7.2,0.672337050013321,0.5480323894999458,1.4950999999999999,264.365
CC1CCC2CC(O)C(O)CC2CC1,-9.1,0.6242778994811107,0.652511479291953,1.9445,198.30599999999998
C=C(O)CC(O)CCO,-5.3,0.478441264376363,0.6432882968677828,0.19150000000000006,132.159
C=CC(C=C)C1C=CCC=C1O,-6.7,0.6323521093531083,0.5130011311728747,2.992600000000002,162.23199999999997
CC1C2CCC1(CC(N)C=O)CC2,-6.3,0.6737091394519357,0.4922997544613647,1.7290000000000003,181.27899999999997
CC(C)C(C)CC(O)CCO,-5.7,0.6381322114418436,0.6764548256068952,1.4119,160.257
O=C1C=CC(CC2C=CC=CC2)=CC1O,-7.5,0.7425735177548969,0.5583203104535943,1.9349999999999998,202.25300000000001
CC(C)CC(C)O,-4.3,0.5586305568134091,0.732477379504525,1.4133,102.177
CCCCCO,-4.0,0.513281356352027,0.8433548297867686,1.1689,88.14999999999999
CCC1CCC(O)C(=O)S1,-5.9,0.6255381675384126,0.5816578126789569,1.1795,160.23799999999997
OC1=CCC=C(O)C1,-5.7,0.4999761633434111,0.5863176285069697,1.664,112.12799999999999
OC1=CCCC2CCC(O)CC12,-7.8,0.5804641957060439,0.5952708857839418,1.9993,168.236
N=C1CC(C2CCC3(CCSC3)CC(F)=CCCC2=O)=CC(=O)N1,6.2,0.7598495636871971,0.4264627778405579,3.5360700000000023,350.45900000000023
CCC(CC1CC(O)C(O)C1)C(O)C1CC(O)C(CO)(CO)C(CO)C1C,-1.6,0.2959358744818432,0.47711497943229125,-0.5081999999999989,390.51700000000017
CCC1CCC(O)C(=O)O1,-5.9,0.543776140603958,0.6432157613969057,0.46290000000000003,144.17
CCCCC(O)CC,-4.7,0.5948534280152403,0.7583225961403084,1.9475,116.204
O=C(CC1CCNC1)Nc1ccccc1CC(O)C1CC(O)C(O)C1O,-4.4,0.40958602185568876,0.5981002939852742,-0.3692999999999997,364.4420000000002
OCC(Cc1ccccc1)C1=CCC=C(O)C(O)C1,-8.8,0.7282902533159027,0.6268437011479027,2.3606000000000007,260.333
CC(C)(C)C1CC(O)C(O)CN1,-7.8,0.4873631766115888,0.5959652296753445,0.11619999999999969,173.256
O=C1CCC2=CCCCC2O1,-6.3,0.39056223132909973,0.6483726881244951,1.8023,152.19299999999996
CC(O)=CO,-4.4,0.4200275604658813,0.6814683505823524,0.9637,74.07900000000001
