init_top20,bo_top20
-16.5,-15.399999618530272
-15.899999618530272,-15.300000190734863
-14.0,-15.100000381469728
-13.199999809265137,-14.600000381469728
-13.0,-14.5
-12.899999618530272,-14.5
-12.899999618530272,-14.0
-12.899999618530272,-13.800000190734863
-12.699999809265137,-13.699999809265137
-12.600000381469728,-13.699999809265137
-12.5,-13.699999809265137
-12.5,-13.600000381469728
-12.399999618530272,-13.5
-12.300000190734863,-13.5
-12.100000381469728,-13.300000190734863
-11.699999809265137,-13.300000190734863
-11.699999809265137,-13.300000190734863
-11.699999809265137,-13.300000190734863
-11.600000381469728,-13.100000381469728
-11.5,-13.100000381469728
