init_top20,bo_top20
-9.699999809265137,-10.0
-9.5,-9.800000190734863
-9.100000381469728,-9.699999809265137
-8.899999618530273,-9.699999809265137
-8.5,-9.5
-8.300000190734863,-9.5
-8.300000190734863,-9.399999618530272
-8.300000190734863,-9.399999618530272
-8.300000190734863,-9.199999809265137
-8.199999809265137,-9.199999809265137
-8.199999809265137,-9.199999809265137
-8.100000381469727,-9.199999809265137
-8.0,-9.199999809265137
-8.0,-9.199999809265137
-7.900000095367432,-9.199999809265137
-7.900000095367432,-9.100000381469728
-7.800000190734863,-9.100000381469728
-7.800000190734863,-9.100000381469728
-7.800000190734863,-9.0
-7.800000190734863,-8.899999618530273
