init_top20,bo_top20
-9.699999809265137,-9.699999809265137
-9.699999809265137,-9.300000190734863
-9.399999618530272,-9.199999809265137
-9.199999809265137,-8.899999618530273
-9.100000381469728,-8.699999809265137
-9.0,-8.699999809265137
-8.899999618530273,-8.699999809265137
-8.899999618530273,-8.600000381469727
-8.800000190734863,-8.5
-8.800000190734863,-8.5
-8.699999809265137,-8.5
-8.699999809265137,-8.399999618530273
-8.600000381469727,-8.300000190734863
-8.600000381469727,-8.300000190734863
-8.5,-8.300000190734863
-8.399999618530273,-8.300000190734863
-8.399999618530273,-8.199999809265137
-8.399999618530273,-8.199999809265137
-8.399999618530273,-7.900000095367432
-8.300000190734863,-7.900000095367432
