init_top20,bo_top20
-10.300000190734863,-12.5
-10.300000190734863,-11.600000381469728
-10.300000190734863,-11.600000381469728
-10.300000190734863,-11.5
-10.100000381469728,-11.199999809265137
-9.899999618530272,-11.199999809265137
-9.899999618530272,-11.199999809265137
-9.899999618530272,-11.199999809265137
-9.699999809265137,-11.0
-9.699999809265137,-10.899999618530272
-9.699999809265137,-10.800000190734863
-9.600000381469728,-10.800000190734863
-9.600000381469728,-10.699999809265137
-9.5,-10.399999618530272
-9.5,-10.399999618530272
-9.5,-10.399999618530272
-9.5,-10.300000190734863
-9.399999618530272,-10.300000190734863
-9.399999618530272,-10.300000190734863
-9.399999618530272,-10.100000381469728
