init_top30,bo_top30
-8.600000381469727,-8.600000381469727
-8.399999618530273,-8.600000381469727
-8.399999618530273,-8.0
-8.300000190734863,-8.0
-8.100000381469727,-7.900000095367432
-8.100000381469727,-7.800000190734863
-8.100000381469727,-7.800000190734863
-8.100000381469727,-7.699999809265137
-8.0,-7.699999809265137
-8.0,-7.599999904632568
-7.900000095367432,-7.599999904632568
-7.900000095367432,-7.599999904632568
-7.800000190734863,-7.5
-7.800000190734863,-7.5
-7.699999809265137,-7.5
-7.699999809265137,-7.5
-7.699999809265137,-7.300000190734863
-7.699999809265137,-7.099999904632568
-7.599999904632568,-7.099999904632568
-7.599999904632568,-7.0
-7.599999904632568,-7.0
-7.599999904632568,-6.900000095367432
-7.599999904632568,-6.900000095367432
-7.5,-6.900000095367432
-7.5,-6.699999809265137
-7.400000095367432,-6.699999809265137
-7.400000095367432,-6.699999809265137
-7.300000190734863,-6.699999809265137
-7.300000190734863,-6.699999809265137
-7.300000190734863,-6.599999904632568
