Molecule,Docking Score,QED Score,MW score,LogP Score,SA Score,Generated Source
CC1CCC2CC(C1)C1(O)C(C2)CC23C(CCCC(C(C)C)C(C)C2C)CCCC13,-5.800000190734863,0.4654931786374638,414.7180000000002,7.71460000000001,0.37982793238514817,repairer
CC1CCCCC2CC=CC3(O)CC(C=CCC4CCCCC4)C(CCCC12)C3,-12.399999618530273,0.47991623011111156,398.6750000000004,7.843000000000009,0.43206134365703697,repairer
CC1CC2CC(C1)C(C1(C)C3CCC(C4(C)CCCC(C)C4C)C1CC(C)C3)C2,-11.0,0.436523222545151,398.7190000000002,8.599700000000006,0.4007251627400633,repairer
C1CCC2CCCC3CC4CCCCC4CC3CC2CC1,-11.699999809265137,0.4714398909242159,288.519,6.589500000000007,0.6683443728677918,repairer
CC1CCC(CC(C)C2CC(C)C2CC(C)C2CCC2)C(C)C1,-9.699999809265137,0.4861289946247448,318.5890000000001,7.183400000000009,0.5420205763406882,repairer
CC1C2CC3CCCC=CC3CC2CC2C(O)CCCC12,-9.699999809265137,0.6346629310107312,288.4750000000001,4.802100000000005,0.5445286171037719,repairer
CC1CCC(C)CC2C(C1)CC(C)C1(C)C2C2CCCC21C,-8.699999809265137,0.475864376439007,302.54600000000005,6.547300000000007,0.5358112960593824,repairer
CC1CC2C(CCC(C)(C)C1)CC(C1CCCC1)C1C2C(O)C2(CO)CCCCC12,-6.900000095367432,0.5435048581172345,416.69000000000017,6.441000000000009,0.522001483604009,repairer
CC1=CCC(C)C2CCC(C3CCCCC3)CCCCC2C1,-8.699999809265137,0.4512143452127447,302.54600000000005,7.145700000000007,0.596624298896709,repairer
CCC1=C(C(C(C)C)C2C=CC3=C(CCC=C3)C(=O)O2)COCC1,-9.699999809265137,0.5623322075190745,328.4520000000001,4.5137000000000045,0.5372883693999951,repairer
CC1C=C(O)C(C)(C(C)C(C)C(C)C(C)C(C)C)CCC1,-9.699999809265137,0.6169902580870955,294.5230000000001,6.455000000000007,0.5256684734419885,repairer
C=C(CC)C1CCCCC1CC(C)COC(C)C1C(C)CC2C(C)COC(C)C21,-7.300000190734863,0.4004290040918215,404.6790000000002,7.133500000000009,0.47484986682596936,repairer
CC1CC(C)CC(C)C2CC(C)CC(C)CC3(C)CC(C)CCCCC3C2C(C)CC(C)C1,17.100000381469727,0.33832891184108516,458.8590000000003,10.652099999999994,0.48354885441808076,repairer
CC1CCC2CCC(C)(C3(C)CCCC(C)C3C)CC2C1,-10.600000381469727,0.5042988468096423,290.535,6.691400000000008,0.567425432861347,repairer
CC1CCCCC2CC(C)C3(C)C(C2C1)C1CCCC13C,-8.899999618530273,0.4903257069430849,288.51900000000006,6.301300000000007,0.553938565593737,repairer
CCC(C)C1=CC(C2CC3C(C)CCC3C2(C)C)C(C)C2C(C)CCCCCC2C1C,-4.900000095367432,0.39410410168545057,426.77300000000025,9.4019,0.48894627158972714,repairer
CC1CCCC2CCC3CC4C(C)CCCC4C3(C)CC2C1,-10.600000381469727,0.4672717807960814,302.54600000000005,6.691400000000008,0.5828962838534618,repairer
CC1CCCC2C(C)CC3C(C)CCCC3CC2CC1O,-9.699999809265137,0.6444037245824241,292.507,5.272100000000006,0.5783040414737892,repairer
CC1CCCC(C2CCC3CC2(C)CCC3C)C1,-9.399999618530273,0.5610000672375536,248.45399999999995,5.665200000000006,0.5275551523381029,repairer
CCC1=C(C2CC(C(C)C(C)O)CC3(CCCC4C5=C(CCO5)C4CC3)C2C)CCCC1,-11.100000381469727,0.45152524267957156,440.7120000000004,7.81710000000001,0.4295204983420449,repairer
CCCC(C(C)C1C=CC(C)C(C)C1)C(CC)C1(C(C)O)CCCCC(C)C1,-8.899999618530273,0.32988288361550633,390.6960000000002,7.88070000000001,0.48126689735559597,repairer
CC1C=CC(C)(C(C)C(C)C(C)C(C)C(C)C)C(O)C1,-8.800000190734863,0.6904647177728468,280.49600000000004,5.150000000000006,0.508413788777809,repairer
C=C(C)C(CC(C)CC1(C)C(O)C2CC(C)C(C)CC(C)C21C(C)C)C(C)C,-7.199999809265137,0.4437801604360059,390.6960000000002,7.592500000000009,0.479772514764503,repairer
CC1=CC=CC(C(C)C)C1CCC#CC(C1=CC=CC(C(C)C)C1)C(C)C,-9.100000381469727,0.4254548998201827,364.61700000000013,7.605200000000008,0.5019237815942044,repairer
OC1CCCC2CCC3CC4CCCC=CC4CC3CC12,-11.5,0.6255195669230582,288.47499999999997,4.946200000000005,0.5719102005519433,repairer
CC1C2CCC(O)C2C2C=CCCC2C(C)(C2CC3CCC4CCCCC4C3C2)C1C,-5.699999809265137,0.43224676271295215,424.7130000000003,7.4906000000000095,0.48475688001516765,repairer
CC1C(O)CC2CCCCCC=CCC2C2CC3(C)C=CCCC3CC12,-8.699999809265137,0.48925215397357374,356.59400000000016,6.528600000000008,0.47427636573163756,repairer
CC(C)C(C)C(C)C(C)C1(C)C=CCCCC1O,-8.300000190734863,0.7215891711284481,252.44199999999995,4.658000000000005,0.5476256983460521,repairer
CC1CCC2(C)CC1CCC2C1CCCC1,-9.0,0.581220245954196,220.39999999999995,5.029100000000005,0.559008369438728,repairer
CC1CCCC2C1CC1CCC3CCCCC3CC12,-11.399999618530273,0.5265440122916606,260.4649999999999,5.665200000000006,0.6120371514047077,repairer
CC1CCCC(O)C2CC3OCCCCC4(O)CCC5C(C)C=C(CC2C1)C3C54,-9.100000381469727,0.5541534111928478,402.61900000000014,5.102300000000005,0.449146864182597,repairer
CC1C=CCC=CCN2CC=CC(CC(C)CC(C)C3CCCC(C4=CCC=CC4)C3CC1)C2,18.5,0.35266926278713745,461.7780000000004,8.768100000000004,0.36011268485214043,repairer
CC1CCCCC2CC=CC(O)(CC3CCC4CC=CC3CCCC4)C12,-8.5,0.547560716870115,356.59400000000016,6.672700000000008,0.4129430619109414,repairer
CC(C)C1=CCC(CCC(C)C2C(C)CCOC3C=CC=CC=CCC32)C=C1,-10.800000190734863,0.48630870213570254,380.61600000000004,7.290900000000009,0.45488069059367,repairer
CC(C)C(C)C(C)C(C)C(C)C(C)(C)C=C1CCCOC1,-8.800000190734863,0.5499577815539388,294.523,5.949800000000007,0.5492225604333344,repairer
CC1CCCCC2CCCCC(C3CCCCC3)CCC12,-10.600000381469727,0.48840814368521307,290.535,6.979600000000008,0.6418559816137057,repairer
CC1CCCC(C(C)C(C)C2C(C)CCC(C)C(C)C2C)C1,-9.0,0.49043888322475826,306.57800000000003,7.039300000000008,0.5449487073060961,repairer
CC(C)C(C)C(C)C(C)C1C(C)C=CC1CO,-7.699999809265137,0.718273115683601,238.415,3.981300000000004,0.5359471097020823,repairer
CC1CCCCC(C(C)C(C)C(C)C(C)C(C)C)C1=O,-8.399999618530273,0.6005575271329058,280.49600000000004,5.582200000000006,0.5730006740920184,repairer
CC1CCCCC(C(C(C)O)C(C)C(C(C)C2C=CC(C)C(C)C2)C(C)C2CCCCC(C)C2C)C1,-8.800000190734863,0.259476980764957,500.8960000000004,10.034999999999998,0.45466049148897414,repairer
