0,1,2,3,4
CC(C)C(C)C(C)C(=O)O,CC1CCC(C)(C)C(C)(C)C1=O,CC1CCC(C)(C)C(C)(C)C1=O,CC1CC(O)CC(=O)C1(C)C,C1CCC(C)(C)C(C)(C)C1=O
CC(C)C(C)C(=O)O,C1CC(C)CC(C)C1CC(C)C2CC(C)C(O)C2C1C(C)C,C1CCC(C)C(O)C2C(C1)CC2(O)C(C)CCO,CC1CCC(C)C(O)C2C(C1)CC2(O)C(C)CC(C)O,C1CCC(C)CC(C)C(O)CC1C
C1CCC(=O)O1,CC(C(=O)O)C(=O)O,CC(C(=O)O)C(=O)O,CC(C(=O)C(=O)C(=O)O)CO,C1CCC(O)C(O)C1O
CCC(O)C1C(=O)CC(C)C1C2CCCC2C1O,CCC(O)C1C(=O)CC(C)C(CC2CCCC2)C1O,CCC(O)C1C(=O)CC(C)C1(C2CCCC2)C(O),C1CCC2CCCCC1CC2,C1CCC(O)C(O)C(O)C1O
CC(C(=O)O)C(=O)O,CC(C(=O)O)C(=O)O,CC(O)C(O)C(O)C(O),CC(C(=O)O)C(=O)O,CC(C(=O)O)(C(=O)O)C(=O)O
CC(C(=O)O)(C(=O)O)C(=O)O,C1CCC(C(=O)O)C1OC(C)O,C1CCC(=O)C(=O)O1,CC(C(=O)O)C(=O)O,CC(O)C(O)C(O)C(O)C
C1CCC2(O)CCC1CC2O,C1CCC2(O)CCC1CC2O,C1CCC(C2C(O)CC1CC2)O,C1CCC2(O)CCC1CC2O,C1CCC2(O)CCC1CC2O
CC1CCCCC2CCC(O)C1C2C,C1CCCCC2CCC(O)C1C2C,CC1CCCCC2CCC(O)C1C2C,C1CCC2CCC(O)C1C2(C)C,C1CCCCC2CCC1C(O)C2C
C1CCC(O)C1C(=O)CC(C)C1(CO)C1CCCC1,CCC(O)C1C(=O)CC(C)C1(CO)C1CCCC1,C1CCC(O)C1C(=O)CC(C)C1(CO)C1CCCC1,CCC(O)C1C(=O)CC(C)C1(CO)C1CCCC1,CCC(O)C1C(=O)CC(C)C1(CO)C1CCCC1
C1(C(C(C)O)C(O)C(O))C1,CC(C(=O)O)C(=O)O,CC(C(=O)C(=O)C(=O)C)O,CC(C(=O)C(=O)C(=O)C)O,CC(C)C(C)CC(=O)O
